gender,Female,height,160
count,timestamp,x,y,z
1708,1700459326089,-2.0925324,1.9752164,9.31105
1709,1700459326138,-2.1452048,2.123657,9.28232
1710,1700459326138,-2.1811178,1.9369092,9.303867
1711,1700459326158,-2.171541,1.8794483,9.370906
1712,1700459326161,-2.327164,1.7764976,9.380483
1713,1700459326180,-2.4540567,1.7980455,9.387665
1714,1700459326206,-2.1859062,1.5777789,9.3733
1715,1700459326228,-2.2697031,1.7741034,9.358934
1716,1700459326246,-2.3319526,1.7238252,9.258378
1717,1700459326262,-2.3989902,1.7501614,9.323022
1718,1700459326280,-2.3822308,1.6711528,9.406818
1719,1700459326300,-2.4612393,1.7477672,9.334992
1720,1700459326321,-2.2984335,1.7310078,9.25359
1721,1700459326346,-2.4971523,1.6472107,9.085996
1722,1700459326365,-2.4708161,1.6998832,9.222465
1723,1700459326380,-2.7748797,1.5298948,9.076419
1724,1700459326400,-2.7629087,2.4492683,8.899248
1725,1700459326421,-2.7461493,1.4748282,8.836999
1726,1700459326447,-3.3159695,1.448492,8.884883
1727,1700459326465,-3.3758245,1.340753,8.700529
1728,1700459326479,-3.4117374,2.0278888,8.628703
1729,1700459326499,-3.3039982,1.7525556,8.51857
1730,1700459326522,-4.187459,1.8363527,8.504205
1731,1700459326545,-3.904943,1.769315,8.813056
1732,1700459326564,-3.8043866,1.685518,9.057265
1733,1700459326581,-4.259285,1.3790601,8.796297
1734,1700459326599,-4.2640734,1.6424223,8.805874
1735,1700459326624,-4.3239284,1.685518,8.841787
1736,1700459326646,-4.4556093,1.5993267,8.949526
1737,1700459326664,-4.7429137,1.4389153,8.772355
1738,1700459326680,-4.7668557,1.5993267,8.808268
1739,1700459326699,-4.7261543,1.5490485,8.5473
1740,1700459326721,-5.0182467,1.5849615,8.722076
1741,1700459326743,-4.596867,1.1492168,9.198523
1742,1700459326760,-4.237737,0.7206547,9.416395
1743,1700459326780,-3.7349546,0.9959879,9.710882
1744,1700459326799,-3.8642416,0.92176765,9.888053
1745,1700459326819,-4.1611223,0.8619126,9.816227
1746,1700459326845,-4.2305546,0.90261406,9.519346
1747,1700459326862,-4.2760444,0.92416185,9.315839
1748,1700459326881,-4.2544966,1.0031705,8.944737
1749,1700459326899,-4.2161894,1.2401965,8.571242
1750,1700459326919,-4.560954,1.1755531,8.154651
1751,1700459326940,-4.6495395,1.271321,7.869741
1752,1700459326964,-4.5178585,1.3072342,7.2687964
1753,1700459326981,-4.1706996,1.292869,6.7133417
1754,1700459326998,-4.285621,0.8738836,6.777985
1755,1700459327022,-4.661511,0.6655881,6.7827735
1756,1700459327047,-4.357447,0.93613285,6.739678
1757,1700459327063,-4.039018,0.49081135,6.5696893
1758,1700459327081,-3.892972,0.021547815,6.3182983
1759,1700459327098,-3.8618474,-0.40222588,6.253655
1760,1700459327121,-3.7708676,-0.5530606,6.1411276
1761,1700459327146,-3.58412,-0.7206547,6.3470287
1762,1700459327169,-3.8019924,-1.5634137,7.180211
1763,1700459327185,-4.6232033,-3.0214825,8.746018
1764,1700459327202,-4.4460325,-3.4500446,9.588778
1765,1700459327229,-3.9001546,-2.6360161,9.744401
1766,1700459327250,-3.3973722,-1.4197617,9.933543
1767,1700459327264,-3.2704794,-2.396596,10.783484
1768,1700459327281,-2.6144683,-2.5234885,11.583148
1769,1700459327305,-1.1300632,-2.9592333,12.2224
1770,1700459327322,-0.4165911,-5.08289,13.608643
1771,1700459327345,-1.6567876,-7.843405,14.432248
1772,1700459327373,-2.765303,-9.524135,13.994109
1773,1700459327390,-2.480393,-8.389283,12.569559
1774,1700459327402,-2.0949266,-7.357382,12.543222
1775,1700459327418,-4.900931,-9.631873,12.808979
1776,1700459327444,-6.969521,-10.800244,12.047623
1777,1700459327464,-7.5201874,-8.659827,10.426748
1778,1700459327482,-7.66384,-7.192182,9.090784
1779,1700459327506,-9.0716305,-8.50181,9.775525
1780,1700459327523,-11.901577,-10.081984,10.323798
1781,1700459327546,-12.780249,-9.136273,9.746795
1782,1700459327564,-12.4785795,-7.290344,8.480263
1783,1700459327587,-12.571953,-5.509058,7.2352777
1784,1700459327604,-13.072341,-3.8786068,6.1985884
1785,1700459327620,-12.722788,-2.315193,5.303157
1786,1700459327648,-12.124237,-1.5131354,4.4795513
1787,1700459327679,-12.382812,-0.9648633,3.371036
1788,1700459327680,-12.437878,-0.22266077,2.0949266
1789,1700459327697,-11.930307,0.49559975,1.1252748
1790,1700459327719,-11.465832,1.4197617,1.2569559
1791,1700459327741,-10.596737,2.870648,2.4253263
1792,1700459327764,-9.935937,4.4603977,3.083732
1793,1700459327783,-9.337387,5.1116204,3.1483753
1794,1700459327801,-6.7372837,4.213795,4.8099513
1795,1700459327820,-6.801927,1.2593501,6.0501475
1796,1700459327841,-7.884106,-1.2162545,6.291962
1797,1700459327868,-9.89763,-2.408567,7.21373
1798,1700459327885,-11.341333,-5.9304376,8.901642
1799,1700459327900,-12.483368,-9.445126,9.646238
1800,1700459327917,-11.216835,-9.066842,9.49301
1801,1700459327938,-10.412383,-7.1754227,8.844181
1802,1700459327959,-9.392453,-7.690176,9.009381
