gender,Male,height,174
count,timestamp,x,y,z
19345,1699942650494,-0.56321776,-0.062308256,0.48747048
19346,1699942650532,-0.50823987,-0.23579398,0.49357912
19347,1699942650532,-0.4447099,-0.35796702,0.548557
19348,1699942650554,-0.5045747,-0.44837508,0.6072
19349,1699942650573,-0.7476991,-0.6450737,0.69027776
19350,1699942650594,-0.8527679,-0.8576548,0.71593404
19351,1699942650615,-0.52656585,-0.9761627,0.66950834
19352,1699942650633,0.059864793,-1.1178834,0.63529986
19353,1699942650654,0.6914995,-1.3158038,0.66339964
19354,1699942650673,1.1508701,-1.3048081,0.75991637
19355,1699942650699,1.3023647,-1.2669345,0.79045963
19356,1699942650715,0.97494096,-1.097114,0.6805039
19357,1699942650733,-0.028099801,-0.96761054,0.63529986
19358,1699942650754,-0.93462384,-0.86009824,0.4813618
19359,1699942650775,-1.7507398,-0.6365216,0.48258355
19360,1699942650794,-2.1368067,-0.51923543,0.5497787
19361,1699942650815,-3.35365,-0.30298916,0.71837753
19362,1699942650834,-5.4208183,-0.3567453,0.82711154
19363,1699942650854,-8.181929,-0.6988298,0.8051204
19364,1699942650874,-9.768957,-1.0140363,0.073303826
19365,1699942650894,-11.287568,-1.382999,0.043982297
19366,1699942650915,-12.365134,-1.6664404,0.51068336
19367,1699942650934,-11.523362,-1.2119566,0.103847094
19368,1699942650954,-10.87218,-0.9309586,-0.013439035
19369,1699942650975,-8.952841,-0.77824235,0.015882496
19370,1699942650994,-6.4983845,-0.56077427,0.46792278
19371,1699942651015,-5.2656584,-0.48502702,0.55833083
19372,1699942651034,-4.5619416,-0.4007276,0.5045747
19373,1699942651055,-2.8893926,-0.2321288,0.4972443
19374,1699942651074,-2.3335052,-0.1881465,0.38240165
19375,1699942651095,-1.2229522,-0.018325957,0.50701815
19376,1699942651115,0.028099801,0.19792034,0.6377433
19377,1699942651135,0.5815437,0.2932153,0.58032197
19378,1699942651155,0.43982297,0.2565634,0.47769663
19379,1699942651175,0.4801401,0.19303341,0.344528
19380,1699942651227,0.6658431,0.18448131,0.26145032
19381,1699942651227,1.2131784,0.14782938,0.06841691
19382,1699942651234,1.6077974,-0.018325957,-0.05375614
19383,1699942651255,2.0830505,-0.15393804,-0.105068825
19384,1699942651275,1.8655825,-0.21502456,-0.28955013
19385,1699942651295,1.0140363,-0.37384954,-0.30176744
19386,1699942651315,0.6927212,-0.37507126,-0.14049901
19387,1699942651335,1.5027285,-0.26389378,-0.013439035
19388,1699942651356,2.2565362,-0.18692477,0.04153884
19389,1699942651381,2.235767,-0.10140363,0.09285152
19390,1699942651394,1.7201965,-0.081855945,0.12950343
19391,1699942651415,0.3115413,-0.36285394,0.13316862
19392,1699942651435,-0.453262,-0.63529986,-0.02687807
19393,1699942651456,0.33108896,-0.8197812,-0.095294975
19394,1699942651476,1.187522,-1.0103711,-0.204029
19395,1699942651495,1.6713274,-1.0775663,-0.32375857
19396,1699942651517,2.140472,-1.0714576,-0.2932153
19397,1699942651535,3.0763173,-0.8894198,-0.1881465
19398,1699942651556,3.2717943,-0.657291,-0.15149458
19399,1699942651576,3.0091221,-0.5522222,-0.05131268
19400,1699942651595,2.4373524,-0.3811799,0.059864793
19401,1699942651618,1.8057177,-0.344528,-0.0061086523
19402,1699942651636,0.5204572,-0.41172317,0.06963864
19403,1699942651656,1.4538593,-0.26633725,0.14172074
19404,1699942651678,2.375044,-0.16737708,0.16249016
19405,1699942651701,1.6334536,-0.06841691,0.21624629
19406,1699942651718,1.8081611,-0.111177474,0.16126843
19407,1699942651735,1.7825048,-0.12095132,0.3885103
19408,1699942651759,0.57787853,-0.1160644,0.39584067
19409,1699942651781,-0.07941248,0.11728613,0.50701815
19410,1699942651803,-0.6230826,0.4605924,0.6792821
19411,1699942651818,-1.3060299,0.8197812,0.88086766
19412,1699942651837,-1.536937,1.1582005,0.96761054
19413,1699942651857,-1.2388347,1.5467108,1.2913691
19414,1699942651881,-0.61453044,1.8692477,1.772731
19415,1699942651900,-0.64873886,2.0916026,1.9694295
19416,1699942651917,-1.0946705,2.0891593,1.8692477
19417,1699942651936,-1.4721853,1.65911,2.0097466
19418,1699942651957,-1.251052,0.9993755,2.3677137
19419,1699942651981,-1.1826351,0.66950834,2.5094345
19420,1699942652001,-1.6053538,0.19181168,1.8765781
19421,1699942652020,-1.971873,-0.4166101,1.1826351
19422,1699942652036,-3.2607987,-1.2229522,-0.13561209
19423,1699942652105,-1.5894713,-0.84788096,-1.9168952
19424,1699942652105,0.4288274,-0.47403142,-3.6480873
19425,1699942652106,1.2620476,-0.47891834,-4.8698177
19426,1699942652116,1.4697418,-0.42149702,-5.869193
19427,1699942652136,1.6811012,-0.05009095,-6.44585
19428,1699942652164,1.5796975,0.11728613,-6.6572094
19429,1699942652181,0.675617,-0.15760323,-6.4983845
19430,1699942652198,0.6976081,0.15882497,-5.472131
19431,1699942652216,2.5680776,-0.33841935,-2.3445008
19432,1699942652236,6.614449,-1.1557571,-0.2003638
19433,1699942652267,8.177042,-1.3842206,1.8167132
19434,1699942652502,5.500231,-0.8038987,6.037792
19435,1699942652503,0.36651915,0.91996306,9.442755
19436,1699942652504,-3.626096,2.460565,11.930199
19437,1699942652504,-5.7873373,3.8838813,14.139087
19438,1699942652505,-4.221079,2.506991,15.999783
19439,1699942652505,-2.3286183,2.5619688,17.778622
19440,1699942652506,-0.5204572,3.8973203,18.246546
19441,1699942652506,-0.1685988,4.4312167,17.110336
19442,1699942652506,-0.30176744,2.3958135,13.375505
19443,1699942652509,-5.3633966,-3.209486,5.45747
19444,1699942652510,-8.370075,-1.8032742,-2.1600194
19445,1699942652510,-3.2021556,2.574186,-1.3683381
19446,1699942652564,-0.118507855,3.532023,-0.47891834
19447,1699942652570,-0.36774087,1.9315559,-1.9156734
19448,1699942652573,-1.491733,0.6951646,-4.318817
19449,1699942652581,-2.806315,0.6169739,-7.3707
19450,1699942652605,-2.0182989,1.709201,-9.600358
19451,1699942652637,1.4746287,3.8728857,-10.489778
19452,1699942652638,3.3304374,4.541172,-12.4909725
19453,1699942652740,3.1129694,4.577824,-14.690087
19454,1699942652742,2.4691174,5.2253413,-16.21725
19455,1699942652743,3.0127873,5.7140336,-17.221514
19456,1699942652743,5.35851,5.258328,-16.757256
19457,1699942652744,7.5906115,3.6297612,-15.056606
19458,1699942652779,7.0432763,2.1734586,-12.304048
19459,1699942652836,2.7146852,0.6976081,-9.208182
19460,1699942652861,-1.3768903,0.09773844,-4.923574
19461,1699942652861,-2.2369885,0.6426302,0.46181414
19462,1699942652864,-1.6016886,1.0201449,3.218038
19463,1699942652866,-0.47769663,0.9981538,7.8984876
19464,1699942652919,-2.733011,-0.16249016,11.175169
19465,1699942653008,-5.8545327,-2.3469443,13.359623
19466,1699942653008,-7.358483,-3.6554177,14.427415
19467,1699942653013,-6.1587434,-3.4660494,15.01629
19468,1699942653013,-1.4489723,-2.7867672,15.61005
19469,1699942653014,3.2950072,-0.9101892,16.049873
19470,1699942653014,4.891809,2.411696,16.890425
19471,1699942653070,5.4415874,6.1184263,17.895908
19472,1699942653081,12.001059,8.414058,16.120733
19473,1699942653083,10.543534,5.670051,11.4305105
19474,1699942653106,-4.0280457,-0.25289822,4.0732493
19475,1699942653115,-15.840958,0.54000485,-5.8985147
19476,1699942653136,-8.673065,2.2540927,-2.6487117
19477,1699942653139,-1.6615535,0.33108896,-1.5406022
19478,1699942653160,-3.1215215,-1.645671,-2.502104
19479,1699942653182,-7.2998395,-2.2406538,-5.3976054
19480,1699942653232,-8.162381,-1.0079277,-8.352971
19481,1699942653235,-2.8405235,-0.1685988,-10.0670595
19482,1699942653240,-1.0311406,0.80756384,-10.460457
19483,1699942653261,-0.4251622,2.9150488,-12.448212
19484,1699942653284,0.34697145,3.8154643,-13.69682
19485,1699942653300,2.4507914,4.301713,-14.738956
19486,1699942653320,2.6254988,4.7171016,-16.065756
19487,1699942653340,4.43366,5.199685,-16.830559
