gender,Female,height,155
count,timestamp,x,y,z
17558,1700134696770,-3.2106245,4.450821,8.4347725
17559,1700134696818,-1.1540052,3.739743,8.870518
17560,1700134696819,-1.5897499,4.177882,8.597578
17561,1700134696820,-2.5474305,4.3502645,8.578424
17562,1700134696841,-2.3654714,4.0773253,8.75799
17563,1700134696854,-1.9033904,4.27365,8.645462
17564,1700134696874,-2.0566192,4.268862,8.540117
17565,1700134696899,-2.2218192,4.1611223,8.626308
17566,1700134696917,-2.1284454,4.2161894,8.516175
17567,1700134696934,-2.1140802,4.1156325,8.446744
17568,1700134696954,-2.111686,4.1515455,8.492233
17569,1700134696973,-2.0015526,4.2185836,8.425196
17570,1700134697001,-2.042254,4.223372,8.506598
17571,1700134697018,-1.9895816,4.187459,8.437167
17572,1700134697035,-1.9847932,4.074931,8.477868
17573,1700134697053,-1.9440918,4.2521024,8.535329
17574,1700134697074,-1.9776106,4.201824,8.573636
17575,1700134697099,-2.0111294,4.211401,8.588001
17576,1700134697118,-2.1068976,4.1276035,8.731653
17577,1700134697135,-2.0709844,4.146757,8.707711
17578,1700134697154,-1.8938135,4.211401,8.6095495
17579,1700134697174,-2.0159178,4.039018,8.674192
17580,1700134697194,-1.8100165,4.003105,8.631097
17581,1700134697218,-1.7262194,4.06296,8.626308
17582,1700134697235,-1.745373,3.9336734,8.532935
17583,1700134697252,-1.6376339,3.8977604,8.597578
17584,1700134697273,-1.292869,3.976769,8.47308
17585,1700134697296,-1.0965444,3.8139634,8.614338
17586,1700134697321,-1.2785037,3.916914,8.825027
17587,1700134697335,-1.0749966,3.9839516,8.870518
17588,1700134697353,-1.115698,3.5170822,8.935161
17589,1700134697373,-1.2737153,3.064578,8.872911
17590,1700134697401,-1.3215994,2.920926,8.882488
17591,1700134697419,-1.5586253,2.4540567,9.016563
17592,1700134697436,-1.6136919,2.1978772,8.683769
17593,1700134697455,-1.5682021,1.8770541,8.451532
17594,1700134697474,-1.4460979,1.2090719,8.279149
17595,1700134697498,-1.5227122,0.1412579,8.683769
17596,1700134697519,-1.7597382,-0.035913024,8.887277
17597,1700134697536,-2.2026656,0.581791,8.513782
17598,1700134697553,-2.4756045,0.9792285,8.185776
17599,1700134697574,-2.468422,0.7661445,7.7811556
17600,1700134697592,-2.2744915,-0.031124622,7.4723034
17601,1700134697618,-2.243367,-0.92655605,7.2352777
17602,1700134697638,-2.4732103,-1.5011644,7.345411
17603,1700134697654,-3.0190883,-2.255338,6.9360023
17604,1700134697673,-2.8874073,-3.7612908,8.429984
17605,1700134697696,-2.1930888,-5.7149596,8.525752
17606,1700134697719,-2.5187001,-3.4380736,8.791509
17607,1700134697737,-3.0885203,-1.1420342,8.219295
17608,1700134697753,-3.478775,-1.9560628,9.320627
17609,1700134697773,-3.4213142,-7.005434,11.956643
17610,1700134697792,-4.2664676,-6.399701,14.267048
17611,1700134697813,-4.3502645,-2.3750482,13.517663
17612,1700134697837,-2.8443117,-0.39743748,12.825739
17613,1700134697855,-2.3989902,-0.15322891,12.2080345
17614,1700134697872,-3.0071173,0.059855044,11.427525
17615,1700134697893,-3.9097314,-1.3790601,10.048465
