gender,Male,height,180
count,timestamp,x,y,z
0,1700737663732,-0.19393034,7.0940194,7.797915
1,1700737663849,-0.34715924,7.2568254,6.909666
2,1700737663851,-0.5530606,6.979098,6.667852
3,1700737663853,-2.1021092,6.399701,5.011064
4,1700737663854,-4.3981485,3.4237084,5.1547165
5,1700737663855,4.829105,6.2249246,6.8569937
6,1700737663856,-2.741361,3.3135753,6.31351
7,1700737663900,-1.3192052,3.8833952,6.3685765
8,1700737663902,-2.2601264,3.9312792,5.896919
9,1700737663943,-2.6024973,4.0054994,6.2129536
10,1700737663945,-2.8443117,2.908955,6.9623384
11,1700737663946,-2.834735,2.779668,7.21373
12,1700737663992,-3.122039,4.010288,6.801927
13,1700737663993,-4.209007,5.097255,7.3645644
14,1700737664033,-3.9576154,3.0693667,8.494628
15,1700737664035,-3.608062,3.6750996,10.01734
16,1700737664077,-3.1411927,5.8083334,10.01734
17,1700737664078,-4.249708,6.215348,9.315839
18,1700737664120,-5.425261,4.6830587,8.793902
19,1700737664128,-6.8929067,2.5378537,9.555259
20,1700737664130,-7.8984714,1.1779473,7.9966335
21,1700737664171,-7.6351094,0.33279404,4.7884035
22,1700737664173,-7.654263,-1.3742718,2.360683
23,1700737664213,-6.5864487,-4.0414124,1.8435353
24,1700737664215,-5.0996494,-5.351041,1.2449849
25,1700737664256,-5.2049947,-4.900931,1.2761095
26,1700737664257,-4.7788267,-4.6902413,1.5514427
27,1700737664298,-3.3782187,-4.498705,1.6472107
28,1700737664300,-2.7006595,-1.4939818,3.799598
29,1700737664341,2.1380222,-2.1284454,2.0638018
30,1700737664384,9.291897,-3.3638535,-0.11971009
31,1700737664385,21.610065,-11.432313,-2.7485435
32,1700737664387,25.55571,-36.94732,-2.0685902
33,1700737664389,22.464794,-78.29518,16.16565
34,1700737664429,4.158728,-62.653866,8.082825
35,1700737664430,-11.085154,-62.756813,14.808138
36,1700737664472,-13.984532,-56.381054,16.675615
37,1700737664474,-27.808653,-51.712364,14.496891
38,1700737664514,-38.695087,-41.46518,2.813187
39,1700737664515,-31.931469,-17.695545,-14.252683
40,1700737664555,-23.118412,-1.1133038,-20.506338
41,1700737664557,-16.608578,-1.8650831,-16.977283
42,1700737664598,-14.597447,2.1260512,-13.350069
43,1700737664599,-12.569559,13.587094,-13.091495
44,1700737664639,-11.477803,19.946095,-14.477737
45,1700737664641,-13.599066,21.684284,-15.492879
46,1700737664681,-18.06904,17.654844,-15.270219
47,1700737664682,-22.555775,14.705187,-14.633361
48,1700737664688,-31.917103,12.308591,-14.420277
49,1700737664724,-35.731068,10.55843,-17.946936
50,1700737664731,-36.99281,0.6607997,-22.498314
51,1700737664764,-49.488148,-8.310274,-28.04089
52,1700737664771,-36.85155,-36.564247,-27.894844
53,1700737664802,-28.658594,-78.44363,-20.999542
54,1700737664817,-27.693731,-78.44363,-20.556616
55,1700737664854,-0.2657564,-55.899822,-12.452243
56,1700737664855,12.473791,-38.04147,2.72939
57,1700737664894,17.51119,-23.913286,12.023681
58,1700737664896,24.14313,-8.418014,3.6631286
59,1700737664934,12.787432,-5.0613422,0.61530983
60,1700737664974,-0.5243302,1.6065093,-2.6719291
61,1700737664975,-11.901577,-4.501099,0.9840169
62,1700737664976,-30.990547,-8.11395,-8.298303
63,1700737665012,-22.304382,-6.7564373,3.7660792
64,1700737665013,-9.504981,-4.855441,7.419631
65,1700737665051,-6.739678,-5.5377884,2.0470424
66,1700737665100,-4.453215,-0.038307227,-3.301604
67,1700737665102,-2.540248,3.3063924,-0.4381389
68,1700737665103,-0.39025488,6.114791,0.58897364
69,1700737665148,-0.10055647,2.6671407,1.8818425
70,1700737665150,-0.06464344,-7.819463,1.9009962
71,1700737665151,0.4189853,-7.5680714,6.3901243
72,1700737665200,-4.3239284,-2.0949266,1.9632454
73,1700737665201,-2.822764,-3.0813377,-2.60968
74,1700737665546,-4.027047,-13.24233,0.047884032
75,1700737665562,-7.374141,-17.324444,-1.6998832
76,1700737665564,-9.82341,-16.101006,-5.995081
77,1700737665565,-6.517017,-24.191013,-0.7134721
78,1700737665585,-5.8083334,-16.122555,-5.590461
79,1700737665594,-1.0127473,-18.476055,-6.0764837
80,1700737665619,-1.0151415,-12.389994,-5.5042696
81,1700737665620,-4.3502645,-13.828909,-0.5674258
82,1700737665624,-5.8921304,-10.737994,-0.021547815
83,1700737665631,-5.722142,-2.9400797,0.22744916
84,1700737665651,-6.3063273,5.3079453,-2.303222
85,1700737665655,-6.5840545,3.6296098,-3.406949
86,1700737665675,-6.766014,3.0310593,0.7565677
87,1700737665706,-5.8562174,4.88896,-1.3383588
88,1700737665708,-7.33344,15.10023,-3.1555579
89,1700737665709,-8.956709,15.962143,3.2585084
90,1700737665710,-14.733917,17.190369,5.159505
91,1700737665710,-18.938135,13.48175,-6.909666
92,1700737665730,-22.922087,9.41879,-8.640674
93,1700737665734,-25.093628,-8.640674,-18.167202
94,1700737665738,-18.55267,-31.828518,-27.04969
95,1700737665745,-20.12566,-40.53623,16.74026
96,1700737665756,-21.241358,-23.216574,-20.891804
97,1700737665761,-16.627731,-49.488148,-3.9121256
98,1700737665762,-0.088585466,-23.20939,-2.195483
99,1700737665764,3.6032736,-15.847221,3.2632968
100,1700737665765,6.83784,-7.1251445,6.1195793
101,1700737665766,6.4499793,-1.982399,4.7884035
102,1700737665779,6.0381765,-0.15562311,4.4364557
103,1700737665885,5.33907,3.052607,2.4540567
104,1700737665894,6.754043,8.159439,-0.9768343
105,1700737665895,13.752295,8.614338,-4.074931
106,1700737665900,22.448034,12.77546,-5.2528787
