gender,Male,height,180
count,timestamp,x,y,z
0,1700738512617,-0.05375614,-0.32498032,-0.19303341
1,1700738512669,-0.06963864,-0.27977628,-0.14049901
2,1700738512669,-0.112399206,-0.18936823,-0.042760566
3,1700738512684,-0.25534168,-0.15271631,0.015882496
4,1700738512693,-0.32620203,-0.09896017,0.02687807
5,1700738512714,-0.37384954,-0.061086524,0.09407325
6,1700738512732,-0.25411993,0.039095376,0.08674286
7,1700738512753,-0.25534168,0.18692477,0.15271631
8,1700738512772,-0.42271876,0.35185838,0.2284636
9,1700738512794,-0.50579643,0.5180137,0.3286455
10,1700738512817,-0.36774087,0.59986967,0.3494149
11,1700738512833,-0.21502456,0.6768387,0.24801129
12,1700738512852,-0.18448131,0.7122689,0.10995574
13,1700738512873,-0.3213151,0.64996064,0.12705997
14,1700738512893,-0.689056,0.5204572,0.3555236
15,1700738512915,-1.0604621,0.42394048,0.6731735
16,1700738512932,-1.4086553,0.41905355,0.96761054
17,1700738512953,-1.8521434,0.52656585,1.1960741
18,1700738512973,-2.5363126,0.79412484,1.4037683
19,1700738512993,-3.8252382,0.97127575,1.428203
20,1700738513014,-5.8899627,0.70738196,1.0665708
21,1700738513033,-7.021285,0.64751714,0.7305948
22,1700738513053,-9.544159,-0.12950343,-0.08307768
23,1700738513075,-11.0994215,-0.16126843,0.8918633
24,1700738513094,-10.260093,1.205848,1.8973475
25,1700738513115,-10.30774,2.8918362,3.7274997
26,1700738513133,-10.657155,3.0250046,3.2424726
27,1700738513153,-4.8820353,2.6279423,6.510602
28,1700738513173,0.042760566,3.630983,5.996253
29,1700738513193,-1.1936307,3.7458258,4.025602
30,1700738513214,-2.3640485,3.5014796,3.2705724
31,1700738513234,-3.7055085,2.4996605,2.510656
32,1700738513253,-3.6908479,0.6768387,1.8374827
33,1700738513274,-3.7006216,-0.44715336,1.6041322
34,1700738513293,-3.3084462,-0.95905846,1.3927728
35,1700738513317,-2.2247713,-2.7207937,0.47891834
36,1700738513333,-0.63529986,-3.9877284,0.32375857
37,1700738513353,-1.5552629,-2.2821925,0.39828414
38,1700738513373,-2.0463986,0.14049901,-1.1618657
39,1700738513394,0.37384954,1.17897,-1.9669861
40,1700738513414,1.4294246,1.4819591,-2.629164
41,1700738513434,0.42638394,1.7849482,-3.0201178
42,1700738513453,-1.3744467,1.3842206,-6.200282
43,1700738513474,-0.9981538,-0.13683382,-8.059756
44,1700738513494,0.50335294,-1.3304645,-8.36641
45,1700738513515,2.4483478,-0.26633725,-9.826378
46,1700738513534,3.3658676,-0.20525073,-9.709092
47,1700738513555,2.8393016,-0.31764993,-9.054245
48,1700738513576,1.8154916,-0.49968776,-7.8117447
49,1700738513596,1.518611,-0.31398472,-6.399424
50,1700738513615,0.98837996,0.24923302,-4.8075094
51,1700738513634,0.172264,0.7892379,-3.0616567
52,1700738513654,-0.08307768,1.2388347,-1.2449434
53,1700738513676,-0.6976081,1.5711454,0.5693264
54,1700738513697,-1.5161675,1.4355333,2.4410176
55,1700738513716,-3.3011158,1.1533136,4.1722097
56,1700738513734,-4.5448375,0.88453287,6.0219097
57,1700738513754,-4.8295007,0.5815437,7.6358156
58,1700738513776,-4.157549,1.391551,8.764694
59,1700738513797,-3.28279,1.7385225,9.204517
60,1700738513815,-1.7996091,3.072652,10.630277
61,1700738513835,-1.5943583,2.4923303,10.9479265
62,1700738513854,-2.1184807,-0.9822713,9.689545
63,1700738513876,-3.8631117,-2.4654522,6.2772512
64,1700738513898,-2.1868975,-1.632232,3.6151006
65,1700738513916,-4.37013,-1.6224581,-0.04153884
66,1700738513934,-3.2534683,-1.5015068,-0.48258355
67,1700738513955,-1.6688838,-1.7531832,-0.36651915
68,1700738513976,-1.1374311,-2.4092526,-0.625526
69,1700738513997,-0.45814893,-2.5045476,-0.8503244
70,1700738514016,0.42638394,-2.0879374,-1.0201449
71,1700738514036,1.0299188,-1.6151277,-1.1301007
72,1700738514070,1.1948525,-1.0482447,-1.346347
73,1700738514129,1.0323622,-0.5766568,-1.5503759
74,1700738514131,0.75136423,-0.50946164,-1.563815
75,1700738514131,0.3640757,-0.66950834,-1.5870279
