gender,Male,height,5
count,timestamp,x,y,z
0,1699722306662,-0.04642576,-0.04642576,-0.37751472
1,1699722306667,0.267559,0.267559,-0.4654793
2,1699722306670,0.30909783,0.30909783,-0.30176744
3,1699722306672,0.061086524,0.061086524,-0.119729586
4,1699722306674,-0.3494149,-0.3494149,-0.26145032
5,1699722306676,-0.26511553,-0.26511553,-0.1563815
6,1699722306844,-0.089186326,-0.089186326,-0.14660765
7,1699722306846,-0.20769419,-0.20769419,-0.17470746
8,1699722306849,-0.13072516,-0.13072516,-0.14049901
9,1699722306853,0.0012217305,0.0012217305,-0.05009095
10,1699722306855,0.0,0.0,-0.03176499
11,1699722306856,0.009773844,0.009773844,-0.047647487
12,1699722306858,0.064751714,0.064751714,0.02687807
13,1699722306860,0.057421334,0.057421334,0.07574729
14,1699722306862,0.02687807,0.02687807,0.09285152
15,1699722306943,0.0036651916,0.0036651916,0.12095132
16,1699722306945,-0.004886922,-0.004886922,0.20891592
17,1699722306947,-0.10873401,-0.10873401,0.29077184
18,1699722306949,-0.1441642,-0.1441642,0.30543262
19,1699722307015,-0.13194689,-0.13194689,0.52534413
20,1699722307017,0.04886922,0.04886922,1.0555751
21,1699722307019,-0.040317107,-0.040317107,1.7690657
22,1699722307020,-0.31642818,-0.31642818,2.2907448
23,1699722307083,-0.3640757,-0.3640757,2.502104
24,1699722307085,-0.013439035,-0.013439035,3.2058208
25,1699722307088,1.2742649,1.2742649,4.664567
26,1699722307097,-2.0195205,-2.0195205,5.9632664
27,1699722307154,-4.868596,-4.868596,3.2424726
28,1699722307155,-6.039014,-6.039014,5.3633966
29,1699722307157,-4.4617596,-4.4617596,6.8099256
30,1699722307219,-3.545462,-3.545462,9.395107
31,1699722307221,-2.2308798,-2.2308798,11.898434
32,1699722307222,1.7482964,1.7482964,10.820867
33,1699722307285,4.7207665,4.7207665,7.795862
34,1699722307287,4.1270056,4.1270056,5.169142
35,1699722307289,2.0732768,2.0732768,3.712839
36,1699722307297,0.344528,0.344528,2.4226916
37,1699722307350,-1.0848967,-1.0848967,1.53205
38,1699722307352,-2.6022859,-2.6022859,0.64751714
39,1699722307354,-2.3823745,-2.3823745,0.0
40,1699722307410,-1.0604621,-1.0604621,-0.8723156
41,1699722307411,-0.9773844,-0.9773844,-2.0964894
42,1699722307421,-1.128879,-1.128879,-2.7586675
43,1699722307551,-1.627345,-1.627345,-2.9883528
44,1699722307554,-2.0867157,-2.0867157,-3.0079005
45,1699722307555,-1.8264871,-1.8264871,-2.8124237
46,1699722307557,-0.8894198,-0.8894198,-2.4727826
47,1699722307558,0.70738196,0.70738196,-4.483751
48,1699722307560,2.8637362,2.8637362,-8.085412
49,1699722307561,4.910135,4.910135,-10.052399
50,1699722307616,2.8771753,2.8771753,-10.615616
51,1699722307618,-0.010995574,-0.010995574,-8.250346
52,1699722307619,-1.749518,-1.749518,-8.271115
53,1699722307677,-2.3420575,-2.3420575,-8.262564
54,1699722307679,-2.0024164,-2.0024164,-7.902153
55,1699722307680,-1.001819,-1.001819,-7.004181
56,1699722307736,-0.408058,-0.408058,-5.4183745
57,1699722307738,-0.4288274,-0.4288274,-3.6285396
58,1699722307739,-0.23823744,-0.23823744,-1.9230038
59,1699722307797,0.13194689,0.13194689,0.23823744
60,1699722307800,0.66828656,0.66828656,2.4678955
61,1699722307801,1.3219124,1.3219124,4.8979177
62,1699722307857,1.6041322,1.6041322,7.55396
63,1699722307859,1.2718215,1.2718215,9.82027
64,1699722307860,0.12461651,0.12461651,12.102462
65,1699722307918,-1.9327776,-1.9327776,14.07067
66,1699722307973,-3.5259142,-3.5259142,15.54652
67,1699722307976,-3.8154643,-3.8154643,16.17449
68,1699722307978,-2.5900686,-2.5900686,15.690684
69,1699722307979,-0.5815437,-0.5815437,15.7639885
70,1699722307980,3.5283577,3.5283577,12.549616
71,1699722308054,4.4898596,4.4898596,7.7628756
72,1699722308057,2.39337,2.39337,3.3267722
73,1699722308059,0.45448375,0.45448375,0.8197812
74,1699722308061,-1.613906,-1.613906,-0.21135938
75,1699722308128,-2.7867672,-2.7867672,-0.6389651
76,1699722308131,-3.1398473,-3.1398473,-1.5063937
77,1699722308134,-2.257758,-2.257758,-2.761111
78,1699722308139,-1.6933185,-1.6933185,-4.7989573
79,1699722308203,-1.4379768,-1.4379768,-5.8191023
80,1699722308205,-1.8167132,-1.8167132,-6.0536747
81,1699722308207,-1.958434,-1.958434,-6.454402
82,1699722308220,-1.1081096,-1.1081096,-7.516086
83,1699722308283,-0.3042109,-0.3042109,-8.638856
84,1699722308284,0.42271876,0.42271876,-10.0988245
85,1699722308286,0.9578367,0.9578367,-12.3126
86,1699722308379,1.7971655,1.7971655,-12.7976265
87,1699722308381,1.6957619,1.6957619,-12.676676
88,1699722308383,1.2327261,1.2327261,-12.686449
89,1699722308385,1.2486086,1.2486086,-12.31993
90,1699722308387,1.9181169,1.9181169,-10.896614
91,1699722308440,2.6780334,2.6780334,-8.881981
92,1699722308441,2.8637362,2.8637362,-6.360329
93,1699722308443,2.7171285,2.7171285,-3.4868188
94,1699722308496,1.7348573,1.7348573,0.18692477
95,1699722308498,0.6267477,0.6267477,5.442809
96,1699722308500,-0.029321533,-0.029321533,10.574078
97,1699722308554,-2.20278,-2.20278,13.855645
98,1699722308556,-4.0036106,-4.0036106,16.0682
99,1699722308565,-3.8594465,-3.8594465,18.063286
100,1699722308622,-2.3701572,-2.3701572,18.924604
101,1699722308624,-0.33475417,-0.33475417,17.518393
102,1699722308625,1.8839084,1.8839084,16.192816
103,1699722308679,5.6004124,5.6004124,11.420736
104,1699722308681,3.930307,3.930307,6.745174
105,1699722308683,1.5063937,1.5063937,3.299894
106,1699722308736,0.0036651916,0.0036651916,2.2724187
107,1699722308738,-1.0396926,-1.0396926,1.740966
108,1699722308795,-2.276084,-2.276084,1.46852
109,1699722308797,-3.2571335,-3.2571335,1.174083
110,1699722308799,-3.3829718,-3.3829718,0.1001819
111,1699722308803,-2.4678955,-2.4678955,-0.3359759
112,1699722308855,-0.7171558,-0.7171558,-3.8728857
113,1699722308857,-0.49357912,-0.49357912,-4.889365
114,1699722308911,-0.040317107,-0.040317107,-6.5484753
115,1699722308912,0.20891592,0.20891592,-8.004778
116,1699722308914,0.6084218,0.6084218,-8.870985
