gender,Male,height,170
count,timestamp,x,y,z
0,1700198965731,-1.0821792,-3.809175,8.995016
1,1700198965732,-1.352724,-3.7541082,8.868123
2,1700198965733,-1.3790601,-3.6343982,8.784326
3,1700198965737,-1.5346833,-4.120421,8.7292595
4,1700198965755,-1.5179238,-4.283227,8.628703
5,1700198965776,-1.508347,-4.307169,8.631097
6,1700198965803,-1.496376,-4.283227,8.683769
7,1700198965818,-1.532289,-4.120421,8.774749
8,1700198965837,-1.5993267,-4.1371803,8.815451
9,1700198965854,-1.553837,-3.9911342,8.932767
10,1700198965873,-1.5993267,-4.173094,9.157822
11,1700198965900,-1.697489,-4.039018,9.181764
12,1700198965917,-1.7884687,-3.8187518,9.215282
13,1700198965937,-1.7956513,-3.7708676,9.093178
14,1700198965954,-1.7884687,-3.6870706,8.834604
15,1700198965979,-1.7310078,-3.4691982,8.76996
16,1700198966001,-1.6352397,-3.3255463,8.736442
17,1700198966018,-1.6496049,-3.1771057,8.779537
18,1700198966040,-1.6927006,-3.5769374,8.841787
19,1700198966054,-1.7908629,-3.7301662,8.925584
20,1700198966073,-1.9656396,-4.1395745,9.054871
21,1700198966094,-2.1763294,-4.55856,8.987833
22,1700198966117,-3.095703,-5.0541596,9.038112
23,1700198966134,-1.910573,-3.58412,8.844181
24,1700198966153,-2.147599,-3.4620156,8.9998045
25,1700198966172,-1.8507179,-3.4213142,9.131485
26,1700198966195,-2.2601264,-3.4404678,9.057265
27,1700198966217,-1.6998832,-2.966416,8.841787
28,1700198966235,-1.6376339,-2.825158,8.738836
29,1700198966254,-7.553706,1.5346833,9.205706
30,1700198966272,-1.0342951,-1.8626889,7.7691846
31,1700198966297,-1.0414777,-2.1092918,8.659827
32,1700198966318,-1.0989386,-1.541866,8.401254
33,1700198966341,-3.2441432,-1.5107412,8.616732
34,1700198966352,-3.0933087,-1.7525556,8.406042
35,1700198966371,-0.89782566,-3.1771057,8.1163435
36,1700198966393,-1.757344,-3.3303347,7.2065473
37,1700198966419,-1.8052281,-3.8666358,6.811504
38,1700198966436,-1.1492168,-4.096479,6.0525417
39,1700198966452,-0.62009823,-5.245696,6.3182983
40,1700198966481,-0.38307226,-6.009446,6.303933
41,1700198966491,-0.35673606,-6.5265937,6.481104
42,1700198966512,0.16280572,-6.5840545,6.3709707
43,1700198966536,0.60094464,-7.0245876,6.4667387
44,1700198966562,0.7589619,-7.785944,6.4906807
45,1700198966570,0.7469909,-8.322245,6.895301
46,1700198966591,0.51714754,-8.6334915,7.2711906
47,1700198966612,0.34476504,-8.183381,7.189788
48,1700198966637,0.2633622,-7.917625,7.0006456
49,1700198966656,0.45729253,-7.81228,7.3166804
50,1700198966674,0.9696517,-8.406042,7.323863
51,1700198966690,1.2761095,-9.751583,7.6494746
52,1700198966714,1.340753,-12.2798605,8.506598
53,1700198966736,1.0726024,-13.563152,8.817844
54,1700198966753,0.12689269,-14.444219,9.334992
55,1700198966770,-0.60333884,-13.747506,9.7563715
56,1700198966790,-1.3599066,-12.133814,10.0341
57,1700198966817,-1.7310078,-10.953473,9.718064
58,1700198966836,-1.5993267,-10.117896,8.968679
59,1700198966853,-1.1324574,-9.734824,7.723695
60,1700198966870,-0.79487497,-9.55047,7.029376
61,1700198966889,-0.4213795,-9.196129,6.4140663
62,1700198966909,0.24660277,-9.0476885,6.0956373
63,1700198966935,0.9648633,-9.835381,6.8545995
64,1700198966954,1.2808979,-12.064383,5.710171
65,1700198966969,1.6376339,-13.017275,2.2720973
66,1700198966990,1.352724,-10.84334,0.89543146
67,1700198967009,1.6687586,-8.343793,-0.7733272
68,1700198967030,1.7717092,-6.160281,-2.0135236
69,1700198967053,0.93852705,-4.0557775,-2.7126305
70,1700198967070,0.021547815,-2.8443117,-2.480393
71,1700198967088,-0.49559975,-2.0901382,-2.0111294
72,1700198967108,-0.545878,-0.92655605,-1.8148049
73,1700198967130,-1.115698,-0.7086837,-1.3120226
74,1700198967153,-1.8770541,-1.0223241,-0.39743748
75,1700198967170,-2.2026656,-0.6584055,0.22984336
76,1700198967188,-2.6479871,-0.79966336,1.127669
77,1700198967208,-3.86903,-1.1611878,2.1930888
78,1700198967231,-5.2049947,-0.9672575,4.0198646
79,1700198967253,-7.735666,-0.7230489,3.8115692
80,1700198967271,-10.915166,-0.1412579,3.5458126
81,1700198967288,-15.751453,-0.16519992,3.2154129
82,1700198967308,-24.396915,-0.34237084,4.1539397
83,1700198967332,-35.654453,-2.858677,7.7667904
84,1700198967353,-35.666424,-7.041347,10.69011
85,1700198967370,-28.232426,-3.6535518,8.487445
86,1700198967391,-22.984337,0.6655881,4.915296
87,1700198967409,-21.452047,1.4628572,3.9073372
88,1700198967430,-20.233398,4.5034933,1.9752164
89,1700198967454,-21.648373,-11.944673,4.783615
90,1700198967471,-17.195156,-11.264719,6.1890116
91,1700198967489,-12.662932,-9.270349,2.822764
92,1700198967508,-10.371682,-7.630321,2.2768857
93,1700198967527,-9.770737,-8.09719,2.7724855
94,1700198967548,-9.866506,-7.941567,3.0430303
95,1700198967571,-9.227253,-6.9048777,2.3127987
96,1700198967587,-8.580819,-6.895301,1.5490485
97,1700198967606,-7.7787614,-8.111555,0.80205756
98,1700198967626,-6.871359,-9.153033,0.25857377
99,1700198967648,-6.0980315,-9.234436,0.023942016
100,1700198967673,-5.9519854,-9.0237465,0.17717093
101,1700198967689,-6.0477533,-8.324639,0.31124622
102,1700198967707,-6.0118403,-7.699753,0.545878
103,1700198967734,-6.1076083,-6.244078,1.0295067
104,1700198967788,-6.303933,-5.542577,1.2737153
105,1700198967789,-7.345411,-6.232107,1.9776106
106,1700198967790,-10.608707,-7.6351094,2.3415294
107,1700198967875,-14.554352,-11.492168,3.8714242
108,1700198967897,-15.650896,-18.301277,5.995081
109,1700198967898,-18.241423,-19.874268,5.6215854
110,1700198967898,-26.099194,-18.897434,4.4077253
111,1700198967898,-33.95936,-17.389088,3.7062242
112,1700198967924,-35.673607,-13.721169,3.4021606
113,1700198967966,-43.868958,-12.4785795,2.5067291
114,1700198967967,-47.568,-13.989321,0.5243302
115,1700198968000,-46.72524,-13.110648,-0.7517793
116,1700198968001,-44.723686,-11.362882,-1.1324574
117,1700198968006,-39.092525,-8.477868,-1.8842367
118,1700198968027,-32.264263,-4.6950297,-2.1763294
119,1700198968079,-27.212496,-6.445191,-2.2936451
120,1700198968084,-21.306002,-4.211401,-4.4101195
121,1700198968085,-16.098612,0.4237737,-5.770026
