gender,Female,height,160
count,timestamp,x,y,z
0,1700460038510,-0.103847094,0.1160644,0.039095376
1,1700460038545,0.012217305,-0.04520403,0.05131268
2,1700460038546,0.042760566,-0.14538592,0.073303826
3,1700460038570,-0.07086037,-0.1160644,0.17592919
4,1700460038588,-0.09896017,-0.095294975,0.18325958
5,1700460038607,-0.06719518,-0.10751228,0.17837265
6,1700460038623,-0.043982297,-0.1282817,0.17715092
7,1700460038643,-0.073303826,-0.111177474,0.2003638
8,1700460038661,-0.13072516,-0.10995574,0.1881465
9,1700460038683,-0.09896017,-0.09407325,0.16737708
10,1700460038708,-0.02321288,-0.10995574,0.15271631
11,1700460038724,-0.002443461,-0.09040806,0.14782938
12,1700460038744,-0.052534413,-0.042760566,0.16737708
13,1700460038760,-0.087964594,0.014660766,0.18203785
14,1700460038784,-0.0842994,0.037873644,0.1966986
15,1700460038806,-0.10140363,0.080634214,0.1966986
16,1700460038824,-0.10873401,0.13927728,0.18692477
17,1700460038843,-0.11484267,0.19425514,0.16982053
18,1700460038862,-0.11362094,0.2284636,0.15393804
19,1700460038889,-0.081855945,0.22968534,0.16126843
20,1700460038905,-0.05131268,0.20891592,0.16371189
21,1700460038923,-0.06719518,0.19914207,0.1685988
22,1700460038944,-0.16126843,0.21624629,0.19792034
23,1700460038960,-0.30176744,0.2602286,0.25167647
24,1700460038980,-0.41172317,0.26389378,0.30543262
25,1700460039001,-0.54733527,0.24190263,0.36285394
26,1700460039025,-0.6426302,0.26267207,0.40561453
27,1700460039041,-0.81000733,0.3005457,0.49357912
28,1700460039061,-0.95905846,0.33108896,0.57787853
29,1700460039080,-1.1728612,0.42271876,0.6817256
30,1700460039102,-1.4196508,0.54000485,0.8063421
31,1700460039124,-1.6102408,0.68416905,0.90285885
32,1700460039143,-1.7373008,0.7611381,0.9443977
33,1700460039160,-1.8790215,0.73548174,0.9211848
34,1700460039181,-2.0549507,0.7415904,0.93828905
35,1700460039204,-2.149024,0.75502944,1.028697
36,1700460039224,-2.0598376,0.6743952,1.1044444
37,1700460039243,-1.9596558,0.5412266,1.0299188
38,1700460039263,-2.0647244,0.5534439,0.87598073
39,1700460039279,-2.149024,0.54611355,0.874759
40,1700460039303,-2.0292943,0.32620203,0.87964594
41,1700460039327,-1.8435913,0.20280726,0.66339964
42,1700460039339,-2.20278,-0.095294975,0.34697145
43,1700460039361,-2.8942795,-0.3359759,0.15271631
44,1700460039380,-4.0011673,-0.3726278,0.20647246
45,1700460039406,-4.9138002,-0.50701815,-0.09162979
46,1700460039427,-5.4183745,-0.8014552,-0.30787608
47,1700460039444,-5.237559,-1.0311406,-0.10995574
48,1700460039461,-5.4012704,-1.1899655,0.12583824
49,1700460039479,-6.052453,-1.2119566,0.30665436
50,1700460039503,-6.9247684,-1.2009611,0.41172317
51,1700460039531,-7.2778487,-1.0274754,0.7086037
52,1700460039545,-7.1581187,-0.8576548,1.0103711
53,1700460039562,-7.0738196,-0.80756384,1.2486086
54,1700460039591,-6.79893,-0.8698721,1.5699236
55,1700460039608,-6.240599,-1.1191051,1.8912388
56,1700460039629,-5.8533106,-1.378112,2.1673498
57,1700460039659,-5.4696875,-1.6151277,2.302962
58,1700460039664,-4.817283,-1.863139,2.1771238
59,1700460039681,-4.4984117,-2.0244074,1.8154916
60,1700460039711,-4.1099014,-2.5289822,1.2266175
61,1700460039745,-3.291342,-2.7073548,0.7464773
62,1700460039746,-2.3090706,-2.7207937,0.5534439
63,1700460039774,-2.1673498,-2.4715607,0.48380527
64,1700460039779,-3.1325169,-2.1209242,0.65118235
65,1700460039802,-2.5986207,-1.9071213,0.64873886
