timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1699941979561.0,12.813767,-0.39504328,0.60333884,Male,174.0,-0.66828656,1.102001,-5.8508673
1699941979581.0,13.065159,-0.5506664,1.1180922,Male,174.0,-0.66828656,1.102001,-5.8508673
1699941979601.0,14.164097,-0.85473,1.661576,Male,174.0,-0.66828656,1.102001,-5.8508673
1699941979621.0,16.539145,-2.5761611,2.3582888,Male,174.0,-1.3414601,-1.0030408,0.012217305
1699941979641.0,15.389929,-3.6415808,1.7022774,Male,174.0,-1.3414601,-1.0030408,0.012217305
1699941979660.0,13.144167,-4.620809,0.9576807,Male,174.0,-1.3414601,-1.0030408,0.012217305
1699941979681.0,11.066,-8.899248,0.581791,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979703.0,8.42759,-15.612589,-1.553837,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979721.0,4.912902,-17.918205,-3.9863458,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979742.0,3.5769374,-26.214115,-5.801151,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979762.0,4.999093,-39.36307,-5.7628436,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979781.0,3.2824504,-49.210423,-5.0062757,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979800.0,-7.0461354,-43.931206,-4.936844,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979820.0,-17.932571,-29.206867,-4.9919105,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979840.0,-12.0332575,-14.908694,-6.244078,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979862.0,-8.394072,-5.267244,-6.579266,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979880.0,-10.225636,-0.6655881,-4.441244,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979901.0,-14.061147,1.5969325,-2.0518308,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979922.0,-16.22311,4.027047,-1.8459295,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979942.0,-16.64449,9.923966,-3.8857894,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979962.0,-15.6078005,15.363592,-5.590461,Male,174.0,1.459968,2.6230555,-2.0292943
1699941979981.0,-14.149732,15.95496,-7.548918,Male,174.0,1.459968,2.6230555,-2.0292943
