timestamp,second,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1699942068002.0,0.0,-1.5394717,-8.236053,-1.769315,0.89919364,-1.7006488,1.7910569,Male,174.0
1699942068013.0,0.011,-0.9864111,-5.9687448,-2.2242134,1.0824533,-1.4587462,2.2333233,Male,174.0
1699942068119.0,0.117,0.82121116,-1.0486604,-6.4643445,1.1203269,-1.2339478,2.5961773,Male,174.0
1699942068121.0,0.119,7.9391727,0.9696517,-7.872135,0.7415904,-0.90285885,3.408628,Male,174.0
1699942068122.0,0.12,17.427395,0.19153613,-1.7310078,-0.16126843,-0.7305948,3.3976326,Male,174.0
1699942068136.0,0.134,26.522966,-6.1123967,2.6431987,-1.0356201866666666,0.11972959999999999,2.9488502333333333,Male,174.0
1699942068195.0,0.193,20.755335,-17.386692,-5.8203044,-1.9099719433333333,0.970054,2.500067866666667,Male,174.0
1699942068196.0,0.194,10.213664,-45.530533,-5.243302,1.781283,2.918714,-2.5619688,Male,174.0
1699942068238.0,0.236,7.577648,-36.42299,-4.5178585,3.3597589,2.3212879,-4.9113564,Male,174.0
1699942068255.0,0.253,3.655946,-31.778238,-1.3910311,3.1418836166666666,2.23189795,-4.789387,Male,174.0
1699942068265.0,0.263,-1.2234371,-26.4679,1.6496049,2.9240083333333335,2.1425080000000003,-4.6674176,Male,174.0
1699942068274.0,0.272,-3.1292217,-18.966866,0.8738836,2.70613305,2.05311805,-4.5454482,Male,174.0
1699942068294.0,0.292,-3.4811692,-11.504139,-2.0638018,2.4882577666666665,1.9637281000000002,-4.4234788,Male,174.0
1699942068369.0,0.367,-4.010288,-4.1635165,-5.171476,2.270382483333333,1.8743381500000003,-4.3015094000000005,Male,174.0
1699942068386.0,0.384,-4.510676,-0.94092125,-5.0421886,2.0525072,1.7849482,-4.17954,Male,174.0
1699942068387.0,0.385,-14.8512335,6.50744,-5.9902925,-1.6346754,2.3726006,-0.5522222,Male,174.0
1699942068405.0,0.403,-18.013973,9.234436,-4.3622355,-1.5660141399999998,2.27021958,1.07756624,Male,174.0
1699942068414.0,0.412,-16.42183,14.058752,-5.803545,-1.49735288,2.1678385600000003,2.70735468,Male,174.0
