timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700299583956.0,0.9504981,-6.5936313,-4.43885,Male,165.0,0.77579886,-2.0952678,0.6206391
1700299583979.0,0.62249243,-5.046977,-4.831499,Male,165.0,-0.38973203,-1.3768903,1.5283848
1700299583993.0,-0.61052144,-3.095703,-1.8315643,Male,165.0,-0.4569272,-1.2718215,1.5894713
1700299584018.0,-0.7038953,-7.2568254,1.8459295,Male,165.0,-0.4569272,-1.2718215,1.5894713
1700299584035.0,-0.272939,-6.4284315,1.2090719,Male,165.0,-0.4569272,-1.2718215,1.5894713
1700299584053.0,-0.34715924,-5.707777,-0.031124622,Male,165.0,-0.4569272,-1.2718215,1.5894713
1700299584118.0,-0.20111294,-8.264784,-0.7206547,Male,165.0,-0.4569272,-1.2718215,1.5894713
1700299584119.0,-0.30885202,-4.8698063,-3.0933087,Male,165.0,1.3304645,-0.376293,0.45448375
1700299584147.0,-2.8179753,-9.629479,0.82121116,Male,165.0,1.3304645,-0.376293,0.45448375
1700299584149.0,-2.2768857,-13.034034,0.80684596,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584152.0,-2.5234885,-15.923836,-3.7660792,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584174.0,-1.7549498,-11.149797,-6.033388,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584191.0,-0.5722142,-13.572729,-4.31914,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584218.0,1.7525556,-16.824055,-3.8355112,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584231.0,0.5602432,-14.17128,-4.7524905,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584256.0,0.81402856,-10.699687,-4.1706996,Male,165.0,2.525317,0.2724459,-0.49602258
1700299584278.0,3.9743748,-11.975797,-1.1468226,Male,165.0,-2.2247713,1.1960741,0.535118
1700299584292.0,4.185065,-12.148179,-4.1491513,Male,165.0,-2.2247713,1.1960741,0.535118
1700299584312.0,2.0566192,-10.520123,-1.8962077,Male,165.0,-2.2247713,1.1960741,0.535118
1700299584335.0,1.1420342,-10.366894,-2.9831753,Male,165.0,-2.2247713,1.1960741,0.535118
1700299584358.0,2.5474305,-11.930307,0.09816227,Male,165.0,0.5546656,0.9138544,0.88086766
1700299584376.0,2.585738,-10.16578,2.4396915,Male,165.0,2.6548204,0.86498517,0.86132
1700299584393.0,2.4061728,-2.2697031,-1.6160861,Male,165.0,2.6548204,0.86498517,0.86132
1700299584411.0,1.0726024,2.6982653,3.8881836,Male,165.0,4.9260173,0.32253686,0.6768387
1700299584433.0,0.4309563,-4.31914,7.630321,Male,165.0,1.582141,0.09162979,0.5204572
1700299584454.0,1.7812861,-8.607155,0.8714894,Male,165.0,1.582141,0.09162979,0.5204572
