timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700133357444,2.743755,4.582502,7.824251,Female,155.0,-0.1441642,0.1001819,0.0012217305
1700133357470,2.873042,4.5561657,7.9032598,Female,155.0,-0.1441642,0.1001819,0.0012217305
1700133357474,2.8921957,4.661511,7.9870567,Female,155.0,-0.1441642,0.1001819,0.0012217305
1700133357508,2.6001031,4.903325,8.11395,Female,155.0,-0.1441642,0.1001819,0.0012217305
1700133357534,2.5905263,4.9775453,8.197746,Female,155.0,-0.1441642,0.1001819,0.0012217305
1700133357536,2.8993783,4.9703627,8.183381,Female,155.0,-0.19425514,0.17959438,-0.02565634
1700133357569,2.755726,4.8243165,8.360553,Female,155.0,-0.19425514,0.17959438,-0.02565634
1700133357574,2.9352913,4.831499,8.248025,Female,155.0,-0.19425514,0.17959438,-0.02565634
1700133357608,3.2345665,4.7285485,7.884106,Female,155.0,-0.19425514,0.17959438,-0.02565634
1700133357635,3.1316159,4.9081135,7.3645644,Female,155.0,-0.19425514,0.17959438,-0.02565634
1700133357636,4.295198,4.450821,7.1993647,Female,155.0,0.037873644,-0.056199603,0.14660765
1700133357662,5.837064,4.0438066,6.634333,Female,155.0,0.037873644,-0.056199603,0.14660765
1700133357694,4.5920787,5.209783,6.0980315,Female,155.0,0.037873644,-0.056199603,0.14660765
1700133357715,4.0533834,7.1849995,7.00304,Female,155.0,-0.16126843,0.09162979,-0.7489208
1700133357716,5.461174,5.4061074,6.907272,Female,155.0,-0.27977628,-0.36896262,-0.007330383
1700133357742,5.4300494,4.0174704,7.2065473,Female,155.0,-0.27977628,-0.36896262,-0.007330383
1700133357767,5.056554,3.550601,8.322245,Female,155.0,-0.27977628,-0.36896262,-0.007330383
1700133357773,5.485116,3.9312792,8.317456,Female,155.0,-0.27977628,-0.36896262,-0.007330383
1700133357796,5.415684,5.0062757,8.228871,Female,155.0,0.13561209,-0.4447099,0.19058995
1700133357825,5.08289,5.329493,8.109161,Female,155.0,0.13561209,-0.4447099,0.19058995
1700133357851,5.2720323,4.9081135,8.046912,Female,155.0,-0.56199604,-0.2565634,0.06719518
1700133357860,6.2608376,4.120421,8.111555,Female,155.0,-0.56199604,-0.2565634,0.06719518
1700133357893,6.83784,3.799598,8.1163435,Female,155.0,-0.56199604,-0.2565634,0.06719518
1700133357939,5.947197,4.1299977,8.056489,Female,155.0,-0.56199604,-0.2565634,0.06719518
1700133357940,4.865018,4.292804,7.735666,Female,155.0,-0.18325958,-0.37140608,-0.5338962
1700133357941,4.39336,4.0581717,7.386112,Female,155.0,0.26145032,-0.43493605,-0.51068336
1700133357969,4.1276035,3.976769,6.9360023,Female,155.0,0.43127087,-0.48380527,-0.4202753
1700133357973,3.6224272,3.9576154,6.4906807,Female,155.0,0.43127087,-0.48380527,-0.4202753
1700133358021,3.1364043,3.6008794,5.861006,Female,155.0,0.43127087,-0.48380527,-0.4202753
1700133358022,2.7940333,3.3925838,5.437232,Female,155.0,0.0,-0.24678956,-0.09285152
1700133358032,2.542642,3.3758245,5.3725886,Female,155.0,0.0,-0.24678956,-0.09285152
1700133358059,2.1978772,3.5936968,5.269638,Female,155.0,-0.10751228,-0.0012217305,0.15271631
1700133358086,1.934515,3.7253778,5.511452,Female,155.0,-0.10751228,-0.0012217305,0.15271631
1700133358116,1.460463,3.833117,6.009446,Female,155.0,-0.10751228,-0.0012217305,0.15271631
1700133358118,1.2282255,4.010288,5.9663506,Female,155.0,0.41050145,-0.014660766,0.42149702
1700133358132,2.195483,4.900931,6.4427967,Female,155.0,0.41050145,-0.014660766,0.42149702
1700133358164,2.9855695,5.473145,6.8881183,Female,155.0,0.41050145,-0.014660766,0.42149702
1700133358193,4.7261543,6.8306575,8.008605,Female,155.0,0.41050145,-0.014660766,0.42149702
1700133358194,6.2009826,8.0684595,9.150639,Female,155.0,1.0079277,-0.14172074,0.28955013
1700133358224,7.314286,9.153033,9.579201,Female,155.0,1.0079277,-0.14172074,0.28955013
1700133358233,8.710106,8.899248,9.842564,Female,155.0,-0.06719518,0.50335294,-0.39706242
1700133358263,8.707711,8.796297,9.809045,Female,155.0,-0.06719518,0.50335294,-0.39706242
1700133358292,7.9463553,9.0476885,9.698911,Female,155.0,-0.06719518,0.50335294,-0.39706242
1700133358313,6.208165,8.157045,8.094796,Female,155.0,0.12095132,1.0421361,-0.21013765
1700133358314,6.3470287,7.989451,7.750031,Female,155.0,0.12095132,1.0421361,-0.21013765
1700133358341,5.410896,7.704541,6.9743094,Female,155.0,-0.14905111,1.0262536,-0.40317106
1700133358366,5.0302176,7.1706343,5.827487,Female,155.0,-0.14905111,1.0262536,-0.40317106
1700133358373,5.2504845,5.9280434,4.0222588,Female,155.0,-0.14905111,1.0262536,-0.40317106
1700133358410,6.3566055,4.537012,2.741361,Female,155.0,-0.14905111,1.0262536,-0.40317106
1700133358413,6.7492547,3.5865142,2.9041667,Female,155.0,-0.14905111,1.0262536,-0.40317106
