gender,Female,height,155
count,timestamp,x,y,z
0,1700134996918,-2.492364,3.6607344,9.143456
1,1700134996919,-2.0590134,4.268862,8.616732
2,1700134996919,-2.4492683,3.9432502,8.815451
3,1700134996935,-2.2337902,3.8067808,8.561666
4,1700134996952,-1.99437,3.8857894,8.513782
5,1700134996967,-2.099715,3.7349546,8.595184
6,1700134996985,-2.0901382,3.6176388,8.674192
7,1700134997004,-2.0925324,3.6391866,8.781932
8,1700134997023,-2.0254946,3.5625722,8.652645
9,1700134997044,-2.0685902,3.632004,8.683769
10,1700134997070,-1.8435353,3.7134068,8.707711
11,1700134997085,-1.9057846,3.6870706,8.678981
12,1700134997104,-1.970428,3.8163576,8.724471
13,1700134997123,-2.111686,4.050989,8.6813755
14,1700134997148,-2.0757728,3.9959226,8.710106
15,1700134997168,-2.0518308,4.072537,8.607155
16,1700134997185,-1.8076223,3.833117,8.3868885
17,1700134997205,-1.7788919,3.9145198,8.106767
18,1700134997223,-1.1851299,3.4524388,8.078036
19,1700134997244,-0.82599956,4.0533834,8.152257
20,1700134997269,-0.79726917,4.4340615,8.147469
21,1700134997290,-1.0965444,4.5753193,8.384495
22,1700134997303,-1.1563994,4.426879,7.867347
23,1700134997325,-1.2952632,3.715801,8.319851
24,1700134997350,-2.3199813,4.177882,8.209718
25,1700134997370,-2.4827871,4.4603977,7.639898
26,1700134997385,-2.4181437,4.4603977,7.1083846
27,1700134997405,-2.5139117,4.1611223,6.6870055
28,1700134997425,-2.89459,2.8107927,5.825093
29,1700134997444,-3.3542767,0.78529817,5.0302176
30,1700134997475,-3.1004913,-1.2785037,5.4683566
31,1700134997482,-2.5953147,-1.5179238,6.3063273
32,1700134997504,-3.6583402,-1.946486,7.3190746
33,1700134997522,-4.618415,-2.8898015,7.7428484
34,1700134997548,-4.5178585,-2.755726,7.309498
35,1700134997572,-4.675876,-2.7724855,7.098808
36,1700134997600,-5.410896,-4.1515455,7.0365586
37,1700134997603,-5.8634,-5.779603,6.3542113
38,1700134997624,-5.398925,-7.0700774,5.734113
39,1700134997647,-5.9184666,-8.070854,4.7285485
40,1700134997676,-6.256049,-9.64145,4.146757
41,1700134997696,-6.3350577,-10.565612,3.6056678
42,1700134997702,-6.6391215,-12.040441,2.695871
43,1700134997722,-6.265626,-12.902353,2.1188686
44,1700134997741,-5.98311,-12.974179,1.0869676
45,1700134997762,-5.6766524,-12.600683,0.10055647
46,1700134997785,-5.2480903,-11.896789,-1.0055647
47,1700134997808,-4.9583917,-11.535264,-1.7932571
48,1700134997823,-3.6703112,-10.670957,-2.4875755
49,1700134997841,-2.2888567,-10.309433,-3.1052797
50,1700134997862,-1.5275006,-10.0508585,-3.596091
51,1700134997887,0.23223756,-9.49301,-4.0078936
52,1700134997903,0.6943185,-9.021352,-4.3718123
53,1700134997922,1.4867992,-9.263166,-4.2281604
54,1700134997941,2.1308396,-10.431537,-3.9839516
55,1700134997967,1.4389153,-12.58153,-3.347094
56,1700134997986,-1.5514427,-16.692375,-2.2122424
57,1700134998004,-2.896984,-18.497602,-1.5849615
58,1700134998021,-3.7541082,-18.016367,-1.9153614
59,1700134998041,-6.363788,-17.750612,-1.6472107
60,1700134998063,-8.255207,-19.874268,-2.3008277
61,1700134998086,-7.553706,-17.664421,-2.5594015
62,1700134998103,3.2130187,-18.016367,-3.7301662
63,1700134998124,-10.69011,-11.650186,-3.3159695
64,1700134998141,-6.6965823,-8.858546,-4.1156325
65,1700134998163,-7.410054,-6.167464,-3.9576154
66,1700134998186,-7.465121,-4.10845,-4.6902413
67,1700134998204,-8.413225,-2.0398598,-5.267244
68,1700134998221,-8.37013,-0.35913026,-5.00867
69,1700134998240,-8.686164,0.1412579,-4.9224787
70,1700134998264,-10.01734,1.3431472,-5.2049947
71,1700134998288,-10.419566,3.0358477,-6.9240313
72,1700134998304,-11.789049,4.000711,-6.3230867
73,1700134998321,-11.291056,4.0054994,-4.4005427
74,1700134998341,-10.053253,3.6750996,-2.207454
75,1700134998364,-12.830527,3.0550013,-1.745373
76,1700134998388,-15.090653,1.7741034,-2.72939
77,1700134998406,-24.056938,-6.907272,-6.0860605
78,1700134998424,-34.25145,-34.838028,-8.585608
79,1700134998441,-24.693796,-46.09078,-7.639898
80,1700134998460,-20.57098,-26.29791,-9.737218
81,1700134998481,-11.6190605,-15.184027,-9.141062
82,1700134998506,-6.349423,-11.401189,-5.1642933
83,1700134998523,-2.0733786,-8.034941,-4.1946416
84,1700134998541,0.7350199,-1.9177556,-5.741296
85,1700134998560,4.9823337,4.259285,-4.414908
86,1700134998580,10.632649,7.668628,-4.4939165
87,1700134998606,14.738706,5.997475,-1.4867992
88,1700134998623,11.851298,2.5570073,-0.18435353
89,1700134998641,9.67018,-1.5251064,0.48123455
90,1700134998660,9.258378,-5.7843914,0.91697925
91,1700134998682,8.525752,-17.436972,5.1642933
92,1700134998706,0.8810662,-18.004396,5.161899
93,1700134998723,-2.3774424,-12.667721,-4.661511
94,1700134998743,-1.8052281,-14.223952,-8.808268
95,1700134998760,-8.576031,-18.974049,-11.918336
96,1700134998788,-16.675615,-20.91814,-15.318103
97,1700134998824,-23.381773,-24.844631,-16.062698
98,1700134998825,-20.523096,-16.836027,-17.53992
99,1700134998842,-23.625982,-6.706159,-18.059464
100,1700134998860,-16.43859,-2.9257145,-14.982914
101,1700134998883,-14.226347,-3.7780502,-9.885659
102,1700134998926,-12.8832,-4.6782703,-8.413225
103,1700134998927,-11.978191,-1.2689269,-8.269572
104,1700134999161,-9.124303,0.06464344,-5.7005944
105,1700134999164,-7.0964136,-0.24899697,-2.705448
106,1700134999165,-5.7005944,2.1164744,0.79726917
107,1700134999165,-5.547365,5.451597,2.5570073
108,1700134999165,-7.8769236,6.861782,2.920926
109,1700134999166,-10.307038,8.025364,5.398925
110,1700134999166,-11.121067,7.867347,4.0653543
111,1700134999166,-12.988544,6.126762,0.29688102
112,1700134999173,-22.85505,-4.0054994,-2.327164
113,1700134999179,-36.877888,-25.957935,-1.484405
114,1700134999180,-26.949135,-32.881966,-7.455544
115,1700134999186,-22.850262,-20.537462,-14.721947
116,1700134999187,-13.663709,-13.467384,-8.714894
117,1700134999208,-7.9583263,-14.796166,-2.1428106
118,1700134999263,-3.7301662,-8.920795,-3.4332852
119,1700134999265,-1.5251064,-2.3654714,-5.035006
120,1700134999267,0.8595184,0.17956513,-4.7764325
121,1700134999288,3.7948096,0.7517793,-3.787627
122,1700134999308,6.6367273,-1.6472107,-1.4389153
123,1700134999320,10.536881,-5.2648497,-0.46686932
124,1700134999339,12.629414,-4.63278,-3.3423057
125,1700134999360,14.662091,-4.0773253,-4.7740383
126,1700134999381,13.182474,-6.0166287,-4.6830587
127,1700134999402,7.953538,-8.860941,-7.065289
128,1700134999421,3.5290532,-14.0803,-8.305486
129,1700134999439,-1.721431,-16.917429,-8.611943
130,1700134999460,-16.220716,-30.312988,-8.48984
131,1700134999482,-20.089746,-28.66817,-17.31726
132,1700134999499,-26.295517,-26.700138,-19.258959
133,1700134999519,-21.183897,-19.129671,-15.7323
134,1700134999539,-23.542185,-13.572729,-16.333244
135,1700134999581,-17.226282,-8.798691,-13.144167
136,1700134999593,-12.878411,-6.3661823,-10.802638
137,1700134999600,-12.330139,-2.1068976,-8.724471
138,1700134999618,-10.951078,1.6208745,-8.7771435
139,1700134999639,-7.654263,2.9017725,-6.8761473
140,1700134999661,-6.588843,4.3287168,-4.012682
141,1700134999686,-8.619126,7.120356,-2.4133554
142,1700134999699,-11.212047,9.172187,-2.9257145
143,1700134999718,-11.324574,10.709264,-4.1706996
144,1700134999741,-10.864887,13.606248,-1.4197617
145,1700134999764,-12.629414,12.919112,1.1707647
146,1700134999782,-16.610971,11.087548,0.80924016
147,1700134999802,-21.598093,11.010934,-2.8419175
148,1700134999819,-30.487764,9.562442,-7.299921
149,1700134999841,-38.67833,3.8905778,-8.817844
150,1700134999861,-49.20324,-16.529568,-7.455544
151,1700134999881,-48.707638,-40.402153,-12.385205
152,1700134999901,-39.410954,-19.570204,-11.616667
153,1700134999919,-29.982588,-29.877243,-12.34211
154,1700134999939,-18.772936,-13.400347,-12.830527
155,1700134999960,-12.540829,-10.01734,-9.619903
156,1700134999979,-4.498705,-10.0508585,-5.7748146
157,1700135000000,0.37110126,-11.518504,-3.1148565
158,1700135000019,3.7469256,-12.299014,0.4333505
159,1700135000039,7.1131735,-12.006922,1.520318
160,1700135000059,13.728353,-11.444284,-2.2026656
161,1700135000079,23.302765,-9.995792,-6.8905125
162,1700135000100,25.787947,-9.768343,-8.020576
163,1700135000120,19.941305,-13.503298,-7.3765354
164,1700135000139,14.777013,-15.698781,-8.48984
165,1700135000160,7.711724,-16.146496,-10.388441
166,1700135000179,1.5897499,-23.319525,-10.46745
167,1700135000199,-12.054806,-36.71987,-10.84334
168,1700135000219,-25.160666,-42.00148,-19.476831
169,1700135000239,-32.91788,-43.92163,-21.792025
170,1700135000259,-43.121967,-36.949715,-20.314802
171,1700135000280,-35.79571,-27.085604,-10.69011
172,1700135000300,-36.037525,-16.266207,-7.1610575
173,1700135000319,-29.000965,-3.9504328,-7.711724
174,1700135000339,-22.622812,2.516306,-3.9791632
175,1700135000359,-17.245436,9.495404,-9.648633
176,1700135000379,-17.233463,16.282967,-14.69561
177,1700135000399,-15.08347,21.66992,-11.190498
178,1700135000419,-10.972627,13.168109,-7.5680714
179,1700135000439,-9.828198,6.5481415,-5.523423
180,1700135000460,-9.301474,5.209783,-5.4085016
181,1700135000479,-9.957485,5.6215854,-4.39336
182,1700135000499,-11.492168,4.7620673,-5.2648497
183,1700135000518,-16.701952,5.78918,-6.5241995
184,1700135000538,-26.503813,6.184223,-10.323798
185,1700135000558,-32.783802,4.582502,-11.659762
186,1700135000578,-54.408234,-15.119384,-12.63899
187,1700135000600,-46.670174,-37.907394,-13.503298
188,1700135000618,-38.402996,-32.29778,-18.806454
189,1700135000638,-24.516624,-28.902803,-11.372458
190,1700135000658,-14.223952,-19.067423,-2.1643584
191,1700135000678,-9.928755,-14.549563,-4.6399627
192,1700135000698,-5.305551,-7.074866,-7.644686
193,1700135000718,-3.1771057,-2.3415294,-9.703699
194,1700135000738,2.2457612,-1.8004397,-8.552089
195,1700135000759,9.466674,-5.6790466,-6.5146227
196,1700135000780,13.268666,-9.991004,-6.9503675
197,1700135000799,14.990097,-6.71813,-8.834604
198,1700135000818,19.029116,-4.8506527,-11.305421
199,1700135000838,20.032286,-6.811504,-13.029245
200,1700135000858,16.577452,-8.53054,-12.428301
201,1700135000878,12.524069,-9.32781,-12.557588
202,1700135000899,7.788338,-11.75553,-13.036428
203,1700135000919,2.2864625,-22.618023,-14.152126
204,1700135000938,-7.929596,-34.74226,-12.531252
205,1700135000958,-19.167978,-37.65361,-13.690045
206,1700135000978,-12.998121,-36.85155,-12.713211
207,1700135000998,-17.899052,-39.41335,-8.238448
208,1700135001018,-12.248735,-34.328064,-8.135497
209,1700135001037,-12.330139,-28.000189,-10.5680065
210,1700135001058,-10.129868,-21.550209,-11.877635
211,1700135001079,-9.193734,-15.069105,-12.739547
212,1700135001098,-8.50181,-9.55047,-13.120225
213,1700135001118,-7.7452426,-5.6407394,-10.845734
214,1700135001140,-7.5704656,-3.6774938,-10.773908
215,1700135001162,-6.5337763,-0.7015011,-13.024457
216,1700135001179,-6.232107,0.79008657,-10.936713
217,1700135001199,-6.081272,-0.7685388,-10.228029
218,1700135001217,-6.232107,-2.0350714,-8.686164
219,1700135001238,-6.9144545,-2.8658595,-6.9024835
220,1700135001257,-6.301539,-0.7637503,-5.674258
221,1700135001278,-6.5337763,-5.279215,-3.083732
222,1700135001298,-7.371747,-9.562442,0.06943185
223,1700135001318,-5.267244,-8.169016,2.1930888
224,1700135001337,-2.8419175,-12.600683,2.1404164
225,1700135001357,-1.8555063,-12.457031,3.9671922
226,1700135001377,0.0,-11.482592,3.7110126
227,1700135001400,1.7884687,-12.689269,-0.107739076
228,1700135001418,3.2441432,-13.232753,4.096479
229,1700135001437,3.016694,-17.688362,4.9655743
230,1700135001457,2.3511062,-7.9343843,0.90979666
231,1700135001477,4.027047,-4.6160207,0.79008657
232,1700135001499,6.7971387,-4.9679685,-2.5905263
233,1700135001519,7.517793,-3.040636,-3.4261026
234,1700135001538,7.503428,-3.1435869,-5.506664
235,1700135001557,8.408437,1.7741034,-2.8203697
236,1700135001578,12.7730665,-1.8914193,-1.922544
237,1700135001598,14.152126,-6.5002575,6.279991
238,1700135001618,12.804191,-2.1212628,8.010999
239,1700135001639,15.847221,4.9105077,1.6232687
240,1700135001657,19.52232,-1.4556746,0.7398083
241,1700135001677,22.273258,-9.344569,0.24420857
242,1700135001697,16.938976,-5.1906295,-3.4237084
243,1700135001717,12.976573,-4.4580035,3.2441432
244,1700135001738,11.286267,-8.429984,3.323152
245,1700135001756,9.028535,-5.7269306,1.7501614
246,1700135001777,6.715736,-2.207454,-0.14844051
