gender,Female,height,155
count,timestamp,x,y,z
0,1700134996918,-0.34330627,-0.0036651916,0.14905111
1,1700134996919,-0.0720821,-0.21624629,0.111177474
2,1700134996919,-0.16493362,-0.16615535,0.10995574
3,1700134996936,-0.11362094,-0.20525073,0.12095132
4,1700134996952,-0.05009095,-0.17348573,0.1160644
5,1700134996968,-0.04642576,-0.08307768,0.07819075
6,1700134996986,-0.032986723,-0.028099801,0.039095376
7,1700134997006,0.014660766,-0.013439035,0.007330383
8,1700134997023,0.09040806,-0.034208454,-0.034208454
9,1700134997045,0.12705997,-0.06352998,-0.06841691
10,1700134997071,0.15393804,-0.119729586,-0.08674286
11,1700134997086,0.14782938,-0.13439035,-0.0842994
12,1700134997104,0.035430185,-0.12095132,-0.06963864
13,1700134997123,-0.018325957,-0.11484267,-0.065973446
14,1700134997153,-0.19181168,-0.111177474,-0.05131268
15,1700134997169,-0.32253686,-0.13927728,-0.047647487
16,1700134997186,-0.41538838,-0.22235495,-0.056199603
17,1700134997222,-0.40317106,-0.28221974,-0.09040806
18,1700134997223,-0.3494149,-0.33964106,-0.12950343
19,1700134997245,-0.23090707,-0.34697145,-0.16982053
20,1700134997269,-0.24678956,-0.29565877,-0.20158553
21,1700134997291,-0.5290093,-0.16982053,-0.21502456
22,1700134997304,-0.7770206,-0.10140363,-0.2406809
23,1700134997335,-1.0800097,-0.080634214,-0.2968805
24,1700134997350,-1.1691961,-0.10262536,-0.24556783
25,1700134997373,-1.2229522,-0.32498032,-0.172264
26,1700134997386,-1.6310102,-0.48747048,-0.13927728
27,1700134997405,-2.406809,-0.50946164,-0.13683382
28,1700134997425,-3.378085,-0.41538838,-0.14660765
29,1700134997445,-4.3090434,-0.31764993,-0.096516706
30,1700134997477,-4.9968777,-0.31642818,-0.039095376
31,1700134997482,-4.932126,-0.32742378,0.31642818
32,1700134997505,-4.1453314,-0.1600467,0.40194935
33,1700134997523,-3.6151006,-0.058643065,0.7110472
34,1700134997548,-3.3976326,-0.039095376,1.0213667
35,1700134997572,-3.6908479,-0.030543262,1.3976597
36,1700134997601,-4.4275513,0.056199603,1.7018706
37,1700134997604,-5.073847,-0.04642576,1.9596558
38,1700134997624,-5.3780575,-0.23090707,2.225993
39,1700134997648,-5.4843483,-0.38362336,2.4715607
40,1700134997677,-5.5991907,-0.5155703,2.6621506
41,1700134997700,-5.5869737,-0.625526,2.765998
42,1700134997703,-5.4464746,-0.67073005,2.7183504
43,1700134997722,-5.1422634,-0.74281216,2.5986207
