timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700300176944,1.1252748,0.4261679,10.335769,Male,165.0,-0.13561209,-0.37751472,-0.9101892
1700300176945,1.067814,-0.05267244,10.848128,Male,165.0,-0.21991149,-0.25411993,-0.8136725
1700300176946,0.24181437,-0.2705448,10.3453455,Male,165.0,-0.3323107,-0.28221974,-0.6401868
1700300176947,0.6584055,0.08140286,9.672575,Male,165.0,-0.37018433,-0.33108896,-0.6560693
1700300176948,0.641646,1.1755531,9.184157,Male,165.0,0.065973446,-0.18692477,-0.516792
1700300176949,1.115698,-0.107739076,9.639056,Male,165.0,-0.010995574,-0.21746802,-0.5448918
1700300176950,0.46686932,-0.7733272,10.077195,Male,165.0,-0.07086037,-0.12583824,-0.54000485
1700300176951,2.4516625,0.36631286,10.022128,Male,165.0,0.1160644,-0.6169739,-0.9370673
1700300176952,-0.79248077,0.9696517,9.344569,Male,165.0,-0.3042109,1.1093313,-1.4196508
1700300176953,-0.641646,-2.1140802,10.06283,Male,165.0,-0.35308012,0.028099801,-0.7098254
1700300176954,-0.1340753,-0.9672575,10.081984,Male,165.0,-0.1563815,0.02565634,-0.8222246
1700300176955,0.021547815,-0.12449849,9.907207,Male,165.0,-0.07941248,-0.14538592,-0.6914995
1700300176956,0.32561144,0.80684596,9.85214,Male,165.0,-0.20647246,-0.15515977,-0.22235495
1700300176957,0.12449849,0.94092125,10.295067,Male,165.0,-0.010995574,0.04642576,-0.34697145
1700300176958,-0.06464344,-0.30166942,10.316615,Male,165.0,-0.04642576,0.040317107,-0.24190263
1700300176959,0.050278235,0.51475334,9.516952,Male,165.0,0.16982053,-0.11484267,0.02321288
1700300176960,0.1364695,1.0342951,9.181764,Male,165.0,0.19058995,-0.065973446,-0.12217305
1700300176961,0.090979666,-0.08619126,9.864111,Male,165.0,-0.12217305,0.14294247,-0.33353242
1700300176962,-0.11252748,0.1340753,9.974244,Male,165.0,0.21013765,0.10873401,-0.13316862
1700300176963,-0.12449849,0.7038953,9.890448,Male,165.0,0.21868975,0.119729586,-0.2321288
1700300176964,-0.4333505,0.9792285,9.883265,Male,165.0,0.10873401,0.15271631,-0.2724459
1700300176965,-0.58897364,1.3263878,9.7324295,Male,165.0,0.14660765,0.14905111,-0.28344148
1700300176966,-0.39743748,0.49559975,10.0341,Male,165.0,0.12950343,0.112399206,-0.07696902
1700300176967,-0.78050977,0.61052144,9.787497,Male,165.0,0.2406809,0.15027285,-0.17592919
1700300176968,-0.4285621,0.81163436,9.495404,Male,165.0,0.2284636,0.052534413,-0.06719518
1700300176969,-0.35673606,0.8355764,9.500193,Male,165.0,0.105068825,0.09407325,-0.16737708
1700300176970,0.0023942017,0.82599956,9.682152,Male,165.0,0.0720821,0.07452556,-0.08674286
1700300176971,-6.229713,3.052607,10.884041,Male,165.0,-0.19181168,-0.1001819,-0.23090707
1700300176972,-0.6751649,2.384625,9.557653,Male,165.0,0.42760566,0.46914452,0.015882496
1700300176973,-0.2777274,0.61530983,9.409213,Male,165.0,0.052534413,0.10629055,-0.42394048
1700300176974,0.50517654,1.4389153,10.206482,Male,165.0,0.16615535,-0.1881465,-0.17837265
1700300176975,-0.16519992,1.448492,9.557653,Male,165.0,0.008552114,-0.05009095,-0.21135938
1700300176976,-0.1316811,1.8602947,9.469068,Male,165.0,-0.02321288,-0.15882497,-0.172264
1700300176977,-0.1412579,1.0223241,9.569624,Male,165.0,-0.09162979,-0.19425514,-0.13927728
1700300176991,0.15562311,1.3072342,9.334992,Male,165.0,-0.09162979,-0.19425514,-0.13927728
1700300176992,0.10295067,1.2162545,9.49301,Male,165.0,-0.042760566,-0.26267207,-0.13072516
1700300176993,0.04070143,0.8690952,9.844957,Male,165.0,-0.13683382,-0.23579398,-0.09773844
1700300176996,0.09816227,0.79726917,9.749189,Male,165.0,-0.09162979,-0.21013765,-0.16615535
1700300177044,-0.033518825,1.4077905,9.770737,Male,165.0,-0.017104227,-0.17592919,-0.18203785
1700300177045,-0.088585466,1.448492,9.856929,Male,165.0,0.013439035,-0.1600467,-0.18203785
1700300177061,-0.031124622,1.5873557,9.842564,Male,165.0,0.013439035,-0.1600467,-0.18203785
1700300177075,0.079008654,1.5394717,9.651027,Male,165.0,0.013439035,-0.1600467,-0.18203785
1700300177102,-0.1388637,1.163582,9.588778,Male,165.0,0.008552114,-0.11362094,-0.2284636
1700300177119,-0.19153613,1.448492,9.665392,Male,165.0,0.008552114,-0.11362094,-0.2284636
1700300177136,-0.47405192,1.2354081,9.7563715,Male,165.0,-0.015882496,-0.02443461,-0.19547687
1700300177161,-0.51954174,1.2545617,9.749189,Male,165.0,-0.02687807,-0.013439035,-0.17715092
1700300177178,-0.32800564,1.3694834,9.768343,Male,165.0,-0.02565634,-0.02687807,-0.13683382
1700300177198,-0.1388637,1.3814543,9.821015,Male,165.0,-0.064751714,-0.018325957,-0.14782938
1700300177220,-0.19632454,1.1971009,9.837775,Male,165.0,-0.064751714,-0.018325957,-0.14782938
1700300177243,-0.11252748,1.0510546,9.782708,Male,165.0,-0.064751714,-0.018325957,-0.14782938
1700300177271,-0.15083471,1.1731589,9.78989,Male,165.0,-0.064751714,-0.018325957,-0.14782938
1700300177275,-0.31364042,1.0462662,9.900024,Male,165.0,-0.064751714,-0.018325957,-0.14782938
1700300177296,0.24660277,0.7206547,9.988609,Male,165.0,-0.008552114,-0.059864793,-0.0012217305
1700300177320,0.009576807,0.9552865,10.019734,Male,165.0,-0.008552114,-0.059864793,-0.0012217305
1700300177346,-0.49559975,1.316811,9.832987,Male,165.0,-0.008552114,-0.059864793,-0.0012217305
1700300177355,-0.4261679,1.1707647,9.682152,Male,165.0,-0.008552114,-0.059864793,-0.0012217305
1700300177385,-0.39983168,1.1061212,9.639056,Male,165.0,-0.008552114,-0.059864793,-0.0012217305
1700300177395,-0.21547815,0.7685388,9.698911,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177416,-0.29209262,0.5410896,9.701305,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177440,-0.37588966,1.8411411,9.461885,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177460,-0.8738836,2.6671407,5.681441,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177477,0.04309563,-1.4508862,10.433931,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177505,-0.35434186,0.80924016,10.01734,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177522,0.36631286,3.0621839,9.533711,Male,165.0,0.112399206,0.06719518,0.05497787
1700300177564,-0.6703765,1.271321,9.797073,Male,165.0,0.19792034,0.29810223,-0.035430185
1700300177062,-0.6703765,1.271321,9.797073,Male,165.0,-0.028099801,-0.16249016,-0.22235495
1700300177076,-0.6703765,1.271321,9.797073,Male,165.0,-0.061086524,-0.1685988,-0.29932398
1700300177121,-0.6703765,1.271321,9.797073,Male,165.0,0.059864793,-0.087964594,-0.17592919
1700300177221,-0.6703765,1.271321,9.797073,Male,165.0,-0.0720821,0.0061086523,-0.14905111
1700300177244,-0.6703765,1.271321,9.797073,Male,165.0,-0.043982297,0.015882496,-0.14782938
1700300177272,-0.6703765,1.271321,9.797073,Male,165.0,-0.0012217305,0.009773844,-0.12950343
