timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1699943643765,2.018312,3.7708676,8.396465,Male,174.0,0.13194689,-0.065973446,0.004886922
1699943643785,2.1859062,3.9791632,8.303091,Male,174.0,0.13194689,-0.065973446,0.004886922
1699943643806,2.1883004,3.9360676,8.379706,Male,174.0,0.13194689,-0.065973446,0.004886922
1699943643827,2.1883004,4.2161894,8.267179,Male,174.0,0.13194689,-0.065973446,0.004886922
1699943643846,2.231396,4.560954,8.195353,Male,174.0,0.38973203,-0.012217305,0.012217305
1699943643865,2.5067291,4.7500963,8.058883,Male,174.0,0.38973203,-0.012217305,0.012217305
1699943643886,2.4827871,4.498705,8.111555,Male,174.0,-0.14782938,0.014660766,0.24801129
1699943643906,2.5594015,3.9504328,7.7572136,Male,174.0,-0.14782938,0.014660766,0.24801129
1699943643927,2.2266076,4.5753193,7.560889,Male,174.0,-0.14782938,0.014660766,0.24801129
1699943643946,2.087744,5.159505,7.091625,Male,174.0,-0.9297369,-0.2761111,0.29565877
1699943643966,2.1260512,4.333505,6.339846,Male,174.0,-0.9297369,-0.2761111,0.29565877
1699943643986,1.7836803,2.8874073,5.3965306,Male,174.0,-0.9297369,-0.2761111,0.29565877
1699943644006,2.336741,2.765303,4.7189717,Male,174.0,-0.9297369,-0.2761111,0.29565877
1699943644028,2.1739352,3.25372,4.8362875,Male,174.0,-2.3701572,-0.5729916,0.6646214
1699943644046,2.4229321,3.8355112,4.807557,Male,174.0,-2.3701572,-0.5729916,0.6646214
1699943644066,2.6431987,2.5689783,4.2760444,Male,174.0,-2.3701572,-0.5729916,0.6646214
1699943644086,4.1706996,0.3184288,2.6671407,Male,174.0,-2.3701572,-0.5729916,0.6646214
1699943644106,5.0254292,-4.675876,0.4357447,Male,174.0,-2.3701572,-0.5729916,0.6646214
1699943644129,5.741296,-9.334992,-1.9895816,Male,174.0,-13.51234,-2.2821925,-0.37873647
1699943644146,6.6367273,-9.255983,-1.5610195,Male,174.0,-13.51234,-2.2821925,-0.37873647
1699943644166,7.6949644,-9.006987,-1.5035586,Male,174.0,-13.51234,-2.2821925,-0.37873647
1699943644186,7.771579,-10.251971,-2.8682537,Male,174.0,-13.51234,-2.2821925,-0.37873647
1699943644207,8.935161,-13.139379,-3.4859576,Male,174.0,-9.646784,-0.657291,0.1282817
1699943644228,9.387665,-12.528857,-2.6599581,Male,174.0,-6.7085223,-0.12950343,0.3640757
1699943644247,7.1634517,-12.081141,-2.9017725,Male,174.0,-4.5937066,0.516792,0.45570546
1699943644267,6.655881,-13.589489,-3.086126,Male,174.0,-4.1685443,0.61086524,0.43493605
1699943644289,6.540959,-14.025233,-1.8148049,Male,174.0,-4.1685443,0.61086524,0.43493605
1699943644311,5.949591,-12.100295,-1.0845734,Male,174.0,-1.46852,0.84299403,0.22602014
1699943644329,5.3606176,-10.187328,-2.0231004,Male,174.0,-0.10629055,0.8943067,0.112399206
1699943644347,5.058948,-9.363723,-2.6360161,Male,174.0,0.073303826,0.8222246,0.16249016
1699943644367,4.7979803,-9.356541,-2.4181437,Male,174.0,-0.25289822,0.766025,0.12339478
1699943644387,5.2145715,-10.575189,-1.3503298,Male,174.0,-0.25289822,0.766025,0.12339478
1699943644407,5.1235914,-10.79785,-1.2617443,Male,174.0,0.2602286,0.593761,0.02443461
1699943644428,5.0661306,-11.030087,-1.1563994,Male,174.0,0.2602286,0.593761,0.02443461
