timestamp,second,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700459246832.0,0.0,9.097966,0.20829555,3.6511576,0.127670838,0.20708332000000002,1.56076072,Female,160.0
1700459246848.0,0.016,9.478644,-0.28491,4.8961425,-0.034208454,0.34330627,0.89552844,Female,160.0
1700459246863.0,0.031,10.805033,-1.8052281,6.6726403,-0.21868975,0.54000485,0.33475417,Female,160.0
1700459246882.0,0.05,10.395624,-5.2289367,12.698846,0.04561126666666668,0.7362962333333333,-0.19506962,Female,160.0
1700459246905.0,0.073,7.908048,-8.7053175,17.345991,0.3099122833333333,0.9325876166666667,-0.72489341,Female,160.0
1700459246929.0,0.097,5.434838,-11.566388,19.050663,0.5742133,1.128879,-1.2547172,Female,160.0
1700459246948.0,0.116,3.371036,-10.907983,20.79843,0.55979688,0.77237804,-2.07058886,Female,160.0
1700459246965.0,0.133,1.8435353,-13.333309,22.263681,0.5453804600000001,0.41587708,-2.88646052,Female,160.0
1700459246982.0,0.15,0.7565677,-13.939042,22.864626,0.53096404,0.05937612000000003,-3.70233218,Female,160.0
1700459247007.0,0.175,-2.504335,-16.510414,25.005043,0.51654762,-0.29712483999999995,-4.51820384,Female,160.0
1700459247029.0,0.197,-7.5968018,-20.673931,23.9899,0.5021312,-0.6536258,-5.3340755,Female,160.0
1700459247049.0,0.217,-12.720393,-20.94687,19.52232,1.5503759,-0.86009824,-6.042679,Female,160.0
1700459247064.0,0.232,-13.876793,-19.191921,16.21114,1.9950858,-0.93248578,-6.099794875,Female,160.0
1700459247082.0,0.25,-14.075512,-15.801731,12.876017,2.4397957,-1.00487332,-6.15691075,Female,160.0
1700459247109.0,0.277,-13.295002,-12.801797,9.289502,2.8845056,-1.07726086,-6.214026625,Female,160.0
1700459247130.0,0.298,-13.223176,-10.3692875,6.5816603,3.3292155,-1.1496484,-6.2711425,Female,160.0
1700459247147.0,0.315,-11.870452,-7.764396,4.132392,3.3793066,-1.0714576,-5.7225857,Female,160.0
1700459247166.0,0.334,-10.350134,-5.9926867,2.348712,3.2754595,-0.98471475,-5.067738,Female,160.0
1700459247182.0,0.35,-8.901642,-4.7860093,1.2378023,2.928488,-0.9138544,-4.408004,Female,160.0
1700459247203.0,0.371,-8.078036,-3.655946,1.2641385,2.5711318,-0.81855943,-3.7580431499999998,Female,160.0
1700459247224.0,0.392,-9.902418,-2.585738,1.496376,2.2137756,-0.72326446,-3.1080823,Female,160.0
1700459247247.0,0.415,-10.163386,-1.7405846,0.60333884,2.2101104,-0.89797193,-2.39031565,Female,160.0
1700459247266.0,0.434,-10.448297,-1.127669,-0.90740246,2.2064452,-1.0726794,-1.672549,Female,160.0
1700459247282.0,0.45,-11.501745,-0.41180268,-1.2210429,2.021964,-1.3744467,-0.893085,Female,160.0
1700459247303.0,0.471,-12.152967,1.8531121,-0.6919243,1.3481796,-1.6004669,-0.27061331,Female,160.0
1700459247326.0,0.494,-11.030087,1.412579,-2.0207062,0.6743952,-1.8264871,0.35185838,Female,160.0
1700459247347.0,0.515,-14.207192,2.408567,0.33997664,-0.79901177,-1.4269812,1.1948525,Female,160.0
1700459247365.0,0.533,-15.933413,2.755726,4.3358994,-0.9714503171428571,-0.9845402285714285,1.937141,Female,160.0
1700459247381.0,0.549,-15.085865,1.6041151,5.195418,-1.1438888642857143,-0.5420992571428571,2.6794295000000004,Female,160.0
1700459247402.0,0.57,-14.058752,-0.17956513,6.50744,-1.3163274114285715,-0.09965828571428559,3.4217180000000003,Female,160.0
1700459247425.0,0.593,-15.693993,-3.5003228,11.039664,-1.4887659585714286,0.3427826857142857,4.1640065,Female,160.0
1700459247450.0,0.618,-15.763424,-13.52724,15.847221,-1.6612045057142857,0.785223657142857,4.906295,Female,160.0
1700459247468.0,0.636,-12.200851,-18.409018,18.44493,-1.833643052857143,1.2276646285714288,5.648583500000001,Female,160.0
