timestamp,second,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700133602986.0,0.0,-11.659762,1.7286136,-2.3439236,-1.7163956222222223,2.068525538888889,-0.44891799999999993,Female,155.0
1700133603009.0,0.023,-11.559206,0.61770403,-2.3989902,-2.1915130444444446,1.9244970777777777,0.1149785000000001,Female,155.0
1700133603036.0,0.05,-10.96305,-0.9959879,-2.1021092,-2.6666304666666667,1.7804686166666666,0.6788750000000001,Female,155.0
1700133603054.0,0.068,-8.635885,-1.1492168,-0.6536171,-3.1417478888888892,1.6364401555555554,1.2427715000000001,Female,155.0
1700133603070.0,0.084,-5.6910176,-0.842759,0.17717093,-3.6168653111111113,1.4924116944444443,1.8066680000000004,Female,155.0
1700133603087.0,0.101,-3.7493198,-3.3087866,-1.0821792,-4.091982733333333,1.3483832333333332,2.3705645000000004,Female,155.0
1700133603109.0,0.123,-2.2361844,-5.707777,-1.079785,-4.567100155555556,1.204354772222222,2.9344609999999998,Female,155.0
1700133603134.0,0.148,-3.5529952,-3.0071173,-0.46208093,-5.0422175777777785,1.060326311111111,3.4983575,Female,155.0
1700133603167.0,0.181,-4.050989,-8.789114,-0.5674258,-5.517335,0.91629785,4.062254,Female,155.0
1700133603431.0,0.445,-9.425972,-12.947843,1.6065093,-6.215554,0.20830504500000002,6.922936,Female,155.0
1700133603435.0,0.449,-27.370514,-42.94719,-13.043611,-7.7689843,-1.6835446,10.106154,Female,155.0
1700133603436.0,0.45,-35.529953,-39.104496,-5.1666875,-14.126869,-2.3432791,8.899085,Female,155.0
1700133603449.0,0.463,-25.869349,-56.704273,-10.575189,-9.659001,-4.53262,6.367659,Female,155.0
1700133603460.0,0.474,-14.968549,-32.89633,-9.497798,-7.193141666666667,-3.6981781,5.259956766666667,Female,155.0
1700133603462.0,0.476,-6.861782,-26.039337,-11.089942,-4.727282333333334,-2.8637362,4.152254533333333,Female,155.0
1700133603473.0,0.487,-0.91458505,-25.074474,-6.184223,-2.261423,-2.0292943,3.0445523,Female,155.0
1700133603483.0,0.497,2.468422,-21.827936,-3.5338416,-4.7122145,-2.6816983,2.4275784,Female,155.0
1700133603484.0,0.498,8.255207,-13.048399,-5.5976434,-3.5112534,-3.8105774,1.2070698,Female,155.0
1700133603611.0,0.625,9.909601,-9.485827,-4.6255975,-2.3542747,-4.130671,1.0445796,Female,155.0
1700133603612.0,0.626,10.0748005,-6.0166287,-3.0933087,-1.5063937,-4.0317106,1.0067059,Female,155.0
1700133603617.0,0.631,9.390059,-3.5673606,-0.9720459,-1.8851302,-2.7843237,0.98715824,Female,155.0
1700133603621.0,0.635,8.626308,-3.13401,0.6368576,-2.0130046333333333,-2.579073033333333,1.0103711266666666,Female,155.0
1700133603627.0,0.641,8.762778,-3.775656,1.7046716,-2.140879066666667,-2.373822366666667,1.0335840133333334,Female,155.0
1700133603628.0,0.642,9.976639,-3.845088,1.8315643,-1.863139,-2.0280726,1.1887437,Female,155.0
1700133603629.0,0.643,12.006922,-5.2121773,4.185065,-1.3451253,-1.4770721,1.3292428,Female,155.0
1700133603636.0,0.65,10.472239,-6.1770406,5.0613422,-0.766025,0.23579398,0.93584555,Female,155.0
1700133603640.0,0.654,10.240001,-6.55293,4.8267107,0.172264,0.42760566,0.7489208,Female,155.0
1700133603641.0,0.655,10.199299,-8.954314,3.0334535,0.6750060999999999,0.6927211799999999,0.35063665650000003,Female,155.0
1700133603651.0,0.665,9.9550905,-12.978968,0.2681506,1.1777482,0.9578367,-0.047647487,Female,155.0
1700133603665.0,0.679,8.62152,-19.170374,-3.7469256,1.8745417999999998,1.4066190333333333,-0.5567018579999999,Female,155.0
1700133603705.0,0.719,5.631162,-26.745626,-8.248025,2.5713353999999997,1.8554013666666664,-1.065756229,Female,155.0
1700133603715.0,0.729,1.0845734,-34.976894,-14.978126,4.188092,3.5662313,-2.7940977,Female,155.0
1700133603735.0,0.749,-6.090849,-46.763546,-16.235083,4.6718974,5.367062,-4.863709,Female,155.0
1700133603761.0,0.775,-24.947582,-58.88539,-20.044256,6.359107,7.1006975,-7.325496,Female,155.0
1700133603771.0,0.785,-31.323341,-56.752155,-22.469584,5.9835471,6.02899554,-7.612847,Female,155.0
1700133603786.0,0.8,-27.473465,-43.394905,-16.802507,5.6079872,4.95729358,-7.900198,Female,155.0
1700133603811.0,0.825,-27.437551,-43.861774,-9.701305,5.2324272999999994,3.88559162,-8.187548999999999,Female,155.0
1700133603824.0,0.838,-20.518309,-38.010345,-8.65025,4.8568674,2.81388966,-8.4749,Female,155.0
1700133603845.0,0.859,-19.6133,-27.056873,-8.135497,4.4813075,1.7421877,-8.762251,Female,155.0
1700133603882.0,0.896,-15.837645,-20.618866,-6.631939,3.870275659090909,1.6545007695454546,-7.970291954545454,Female,155.0
1700133603884.0,0.898,-11.597513,-15.698781,-4.235343,3.259243818181818,1.566813839090909,-7.1783329090909085,Female,155.0
1700133603904.0,0.918,-10.029311,-11.166556,-3.5003228,2.648211977272727,1.4791269086363634,-6.386373863636363,Female,155.0
