gender,Female,height,155
count,timestamp,x,y,z
0,1700133600984,-4.5992613,1.0941502,7.836222
1,1700133601043,-5.2289367,0.7493851,8.327033
2,1700133601044,-4.630386,0.5530606,8.425196
3,1700133601045,-4.687847,0.22984336,8.549694
4,1700133601063,-4.584896,0.4285621,8.549694
5,1700133601079,-4.6136265,0.7110779,8.513782
6,1700133601096,-4.7907977,0.7781156,8.511387
7,1700133601114,-4.924873,0.6895301,8.561666
8,1700133601130,-4.9559975,0.62009823,8.688558
9,1700133601150,-5.0517654,0.58657944,8.7125
10,1700133601175,-5.056554,0.7781156,8.669404
11,1700133601197,-4.9081135,0.7038953,8.698134
12,1700133601214,-4.8027687,0.7661445,8.731653
13,1700133601231,-4.891354,0.91697925,8.669404
14,1700133601250,-4.96318,0.90500826,8.631097
15,1700133601278,-5.0278234,1.0534488,8.6813755
16,1700133601314,-5.0637364,1.1563994,8.652645
17,1700133601315,-4.6495395,1.1468226,8.418014
18,1700133601332,-4.19943,1.1372458,8.14268
19,1700133601350,-4.3382936,1.328782,7.73806
20,1700133601373,-4.1491513,1.3742718,7.3885064
21,1700133601398,-3.5984852,1.1731589,6.775591
22,1700133601415,-3.4979286,0.7661445,6.155493
23,1700133601432,-3.4021606,0.62488663,5.8634
24,1700133601449,-3.25372,0.31364042,5.628768
25,1700133601481,-3.110068,0.08140286,5.683835
26,1700133601489,-3.13401,-0.5482722,5.81791
27,1700133601515,-3.2273839,-1.0749966,5.861006
28,1700133601536,-3.5482068,-1.70946,5.770026
29,1700133601558,-3.8235402,-2.1428106,6.2584434
30,1700133601586,-3.86903,-2.4756045,6.579266
31,1700133601601,-3.5242648,-3.2968156,6.703765
32,1700133601623,-3.5649664,-4.8698063,6.9264255
33,1700133601644,-4.5322237,-7.0820484,7.630321
34,1700133601662,-6.133945,-8.192958,8.1642275
35,1700133601669,-6.7851677,-7.28795,7.979874
36,1700133601700,-6.7109475,-5.533,6.955156
37,1700133601718,-6.7205243,-4.297592,6.495469
38,1700133601736,-7.050924,-3.0358477,6.6989765
39,1700133601755,-7.1275387,-3.7708676,6.459556
40,1700133601771,-7.228095,-4.807557,6.3901243
41,1700133601793,-6.9623384,-5.6335564,6.3901243
42,1700133601816,-6.8210807,-6.2249246,6.445191
43,1700133601837,-6.8426285,-5.884948,6.3901243
44,1700133601848,-7.1706343,-5.6407394,6.3063273
45,1700133601872,-7.8529816,-5.2840033,5.8466406
46,1700133601900,-9.442732,-5.0996494,5.2959743
47,1700133601915,-12.08593,-6.0381765,5.374983
48,1700133601933,-14.504074,-8.360553,6.1243677
49,1700133601950,-14.939818,-10.096349,5.705383
50,1700133601968,-13.208811,-9.727641,4.1156325
51,1700133601990,-11.839328,-7.156269,2.231396
52,1700133602017,-9.627085,-5.5976434,0.6440403
53,1700133602032,-7.4962454,-6.007052,-0.16998832
54,1700133602051,-6.2009826,-6.8162923,-0.40462008
55,1700133602070,-5.0182467,-7.3669586,-0.3878607
56,1700133602091,-3.8786068,-6.6846113,-0.45010993
57,1700133602114,-2.8874073,-5.092467,-0.8571242
58,1700133602132,-2.3654714,-2.6647465,-1.4508862
59,1700133602149,-2.1643584,-1.2856863,-1.6017209
60,1700133602169,-2.27928,-0.34715924,-0.50996494
61,1700133602199,-3.550601,-0.60573304,1.3239936
62,1700133602217,-7.335834,-3.2154129,3.1675289
63,1700133602232,-15.155296,-5.4444146,6.435614
64,1700133602250,-20.228611,-6.1123967,7.2592196
65,1700133602268,-18.909405,-6.7133417,5.3582234
66,1700133602297,-19.431341,-7.091625,5.327099
67,1700133602316,-18.181568,-8.995016,8.614338
68,1700133602333,-16.85518,-11.18571,9.23683
69,1700133602349,-14.937425,-10.314221,6.691794
70,1700133602369,-12.964602,-8.602366,4.735731
71,1700133602397,-9.433155,-8.056489,3.9360676
72,1700133602416,-6.2464724,-8.875306,3.7541082
73,1700133602437,-3.5553896,-9.059659,4.7405195
74,1700133602453,-0.4429273,-8.104373,4.996699
75,1700133602472,4.012682,-6.181829,3.4332852
76,1700133602489,6.8282633,-6.184223,3.1292217
77,1700133602509,11.190498,-8.231265,3.289633
78,1700133602529,11.540052,-11.568783,3.8738184
79,1700133602553,6.4044895,-14.18325,2.099715
80,1700133602577,2.183512,-19.776106,1.151611
81,1700133602587,-0.5386954,-32.23314,2.0111294
82,1700133602615,-9.258378,-40.842686,2.2625206
83,1700133602638,-30.047232,-45.458706,2.9257145
84,1700133602653,-26.965893,-41.17548,4.232949
85,1700133602669,-23.063345,-41.11323,2.9879637
86,1700133602691,-23.025038,-41.309555,5.6239796
87,1700133602719,-17.367538,-38.819588,3.857059
