gender,Male,height,170
count,timestamp,x,y,z
1176,1700198303789,0.29077184,-0.0061086523,0.007330383
1177,1700198303789,0.18692477,0.02321288,0.03176499
1178,1700198303790,0.09040806,0.03176499,0.037873644
1179,1700198303790,0.04886922,0.062308256,0.05009095
1180,1700198303790,0.0720821,-0.035430185,0.09773844
1181,1700198303791,0.08674286,-0.058643065,0.10140363
1182,1700198303806,0.096516706,-0.09285152,0.11362094
1183,1700198303823,0.06963864,-0.096516706,0.11728613
1184,1700198303841,0.042760566,-0.087964594,0.11362094
1185,1700198303866,0.05131268,-0.0720821,0.09285152
1186,1700198303888,0.039095376,-0.05131268,0.05497787
1187,1700198303905,0.012217305,-0.057421334,0.02321288
1188,1700198303925,-0.034208454,-0.04520403,-0.009773844
1189,1700198303942,-0.07696902,-0.021991149,-0.02687807
1190,1700198303961,-0.09773844,-0.014660766,-0.036651913
1191,1700198303983,-0.06352998,-0.0012217305,-0.039095376
1192,1700198304007,-0.04642576,0.004886922,-0.037873644
1193,1700198304023,-0.04520403,-0.008552114,-0.05375614
1194,1700198304042,-0.08307768,-0.029321533,-0.064751714
1195,1700198304060,-0.095294975,-0.040317107,-0.09162979
1196,1700198304082,-0.13072516,-0.032986723,-0.095294975
1197,1700198304105,-0.17592919,-0.015882496,-0.089186326
1198,1700198304125,-0.19181168,0.0,-0.096516706
1199,1700198304142,-0.19547687,-0.0036651916,-0.096516706
1200,1700198304161,-0.21991149,-0.02321288,-0.05009095
1201,1700198304188,-0.27122417,-0.11484267,0.047647487
1202,1700198304209,-0.49235737,-0.29077184,0.2846632
1203,1700198304226,-0.86620694,-0.5864306,0.75869465
1204,1700198304257,-1.0433578,-0.73548174,1.5809193
1205,1700198304272,-0.45204028,0.3567453,3.2559118
1206,1700198304291,-0.6658431,-0.23945917,2.5558603
1207,1700198304312,-2.2088888,-0.32498032,4.401895
1208,1700198304327,-3.7433822,-0.38728857,3.9022071
1209,1700198304342,-4.6266932,-0.06719518,4.632802
1210,1700198304360,-6.043901,-0.27977628,5.3695054
1211,1700198304387,-7.163006,-0.54611355,5.105612
1212,1700198304409,-8.195368,-1.9938642,4.5191813
1213,1700198304427,-9.535606,-3.023783,4.246735
1214,1700198304442,-10.622947,-3.467271,4.284609
1215,1700198304462,-10.486113,-4.3359213,4.4092255
1216,1700198304482,-9.02248,-5.64806,4.8881435
1217,1700198304505,-8.491027,-5.9486055,5.1605897
1218,1700198304523,-7.1459017,-6.0219097,5.6920424
1219,1700198304539,-6.8355823,-5.996253,5.6834903
1220,1700198304573,-6.0121355,-5.784894,5.3169713
1221,1700198304589,-4.990769,-5.439144,4.849048
1222,1700198304608,-4.656015,-5.2937584,4.509407
1223,1700198304627,-5.189911,-5.220454,4.4092255
1224,1700198304643,-5.453805,-4.4214425,4.451986
1225,1700198304660,-6.00114,-5.407379,5.004208
1226,1700198304678,-4.932126,-4.8979177,5.1532593
1227,1700198304705,-3.0897565,-4.629137,5.425705
1228,1700198304725,-1.1985176,-4.206418,5.470909
1229,1700198304741,-0.16493362,-4.2540655,4.401895
