gender,Female,height,155
count,timestamp,x,y,z
1128,1700133915208,-5.4420204,-0.62009823,8.042124
1129,1700133915264,-5.5497594,-0.50517654,8.128315
1130,1700133915265,-5.6527104,-0.45968673,7.9990277
1131,1700133915266,-5.5760956,-0.39025488,7.905654
1132,1700133915285,-5.535394,-0.39264908,7.9487495
1133,1700133915298,-5.6000376,-0.49799395,8.046912
1134,1700133915317,-5.554548,-0.8499416,8.161834
1135,1700133915343,-5.631162,-0.91937345,8.269572
1136,1700133915360,-5.626374,-0.8331822,8.248025
1137,1700133915377,-5.6215854,-0.9576807,8.236053
1138,1700133915397,-5.7125654,-0.80205756,8.291121
1139,1700133915419,-5.461174,-0.9768343,8.236053
1140,1700133915443,-5.5018754,-0.9911995,8.176199
1141,1700133915460,-5.3486466,-0.9888053,8.204929
1142,1700133915478,-5.3127337,-1.0007763,8.130709
1143,1700133915497,-5.523423,-0.8403648,7.989451
1144,1700133915519,-5.255273,-1.0007763,7.97748
1145,1700133915543,-5.3582234,-1.0295067,8.085219
1146,1700133915560,-5.470751,-0.89064306,8.101978
1147,1700133915578,-5.3007627,-0.7326257,8.085219
1148,1700133915598,-5.485116,-0.79008657,7.965509
1149,1700133915621,-5.463568,-0.9648633,8.080431
1150,1700133915643,-5.4539914,-0.866701,8.032547
1151,1700133915662,-5.4300494,-0.80445176,7.9750857
1152,1700133915677,-5.475539,-0.94570965,8.001422
1153,1700133915701,-5.5162406,-1.0606314,8.003817
1154,1700133915727,-5.4922986,-1.055843,8.013393
1155,1700133915745,-5.3486466,-0.9792285,7.953538
1156,1700133915762,-5.303157,-1.0342951,7.8505874
1157,1700133915778,-5.2600613,-1.1420342,7.9391727
1158,1700133915804,-5.3438582,-1.1899183,8.030152
1159,1700133915816,-5.389348,-0.93613285,7.8745294
1160,1700133915842,-5.4444146,-1.055843,7.9726915
1161,1700133915860,-5.5282116,-1.364695,8.130709
1162,1700133915877,-5.592855,-1.1899183,8.056489
1163,1700133915898,-5.7604494,-0.9959879,7.9846625
1164,1700133915916,-5.7149596,-1.2785037,8.080431
1165,1700133915943,-5.710171,-1.42455,8.281544
1166,1700133915966,-5.5976434,-1.1899183,8.300697
1167,1700133915981,-5.5497594,-1.0941502,8.413225
1168,1700133915996,-5.4683566,-1.3144168,8.528147
1169,1700133916016,-5.509058,-1.2785037,8.511387
1170,1700133916038,-5.506664,-0.8810662,8.401254
1171,1700133916061,-5.5282116,-0.80924016,8.221688
1172,1700133916079,-5.499481,-0.6560113,8.082825
1173,1700133916097,-5.544971,-0.8355764,7.9032598
1174,1700133916116,-5.590461,-0.7757214,7.7308774
1175,1700133916145,-5.580884,-0.61770403,7.443573
1176,1700133916164,-5.6335564,-0.8403648,7.089231
1177,1700133916180,-5.6790466,-1.055843,6.6989765
1178,1700133916197,-5.66947,-1.0342951,6.3805475
1179,1700133916216,-5.5760956,-1.1587936,5.791574
1180,1700133916242,-5.683835,-1.1252748,5.4324436
1181,1700133916261,-5.4420204,-1.5705963,5.0158525
1182,1700133916280,-5.542577,-2.3247697,4.9440265
1183,1700133916296,-5.7724204,-2.7341783,4.8985367
1184,1700133916316,-5.920861,-3.0478187,4.6279917
1185,1700133916337,-6.0357823,-3.394978,4.501099
1186,1700133916362,-6.0621185,-4.177882,4.9200845
1187,1700133916378,-6.10282,-4.9057193,5.616797
1188,1700133916396,-6.2249246,-5.1259856,6.1938
1189,1700133916415,-6.133945,-5.3438582,6.227319
1190,1700133916438,-5.341464,-5.6646814,6.0740895
1191,1700133916461,-3.8402996,-7.599196,7.7093296
1192,1700133916479,-2.944868,-9.509769,9.562442
1193,1700133916495,-2.0949266,-11.168951,10.718841
1194,1700133916515,-0.20111294,-11.405977,10.891224
1195,1700133916544,1.1013328,-11.549629,10.508151
1196,1700133916562,1.1923125,-13.809755,10.951078
1197,1700133916580,0.37588966,-15.05474,11.274296
1198,1700133916595,0.6967127,-14.499286,11.044453
1199,1700133916615,1.0606314,-13.874399,11.257536
1200,1700133916639,0.9552865,-12.854469,11.291056
1201,1700133916662,0.557849,-11.927913,10.55843
1202,1700133916679,0.2801216,-9.737218,8.920795
1203,1700133916696,0.51954174,-7.4507556,7.07726
1204,1700133916715,0.581791,-5.461174,5.209783
1205,1700133916738,0.8690952,-3.6224272,3.2848446
1206,1700133916765,0.90261406,-2.8874073,1.6831238
1207,1700133916779,0.6560113,-2.6431987,0.6368576
1208,1700133916797,-0.16998832,-2.3774424,-0.37349546
