timestamp,second,group,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700134442315.0,124.99,49,2.72939,-14.736312,12.126632,-2.0708332,8.86732,-0.31398472,Female,155.0
1700134442316.0,124.991,49,-1.922544,-13.594277,8.750807,-0.4416556,7.359704499999999,-1.12460291,Female,155.0
1700134442414.0,125.089,50,-0.4213795,-16.340427,6.6079965,1.187522,5.852089,-1.9352211,Female,155.0
1700134442415.0,125.09,50,1.3551182,-9.995792,6.4188547,5.0237556,4.995656,1.3891076,Female,155.0
1700134442471.0,125.146,50,-0.6967127,-4.72376,3.1962593,5.553986800000001,5.161811350000001,0.79351397,Female,155.0
1700134442485.0,125.16,50,-2.6408045,-1.2401965,-0.23223756,6.084218,5.3279667,0.19792034,Female,155.0
1700134442486.0,125.161,50,-3.040636,-1.0749966,-4.673482,6.9504247,6.8160343,-0.71593404,Female,155.0
1700134442581.0,125.256,50,-14.089877,-0.19632454,-7.4986396,6.88200785,6.14652615,-0.0671951699999999,Female,155.0
1700134442582.0,125.257,50,-5.8466406,3.064578,-8.051701,6.813591,5.477018,0.5815437,Female,155.0
1700134442590.0,125.265,50,-2.1021092,5.81791,-3.8881836,6.4983845,3.48987325,1.5112806499999998,Female,155.0
1700134442592.0,125.267,50,-1.7764976,6.241684,-2.171541,6.183178,1.5027285,2.4410176,Female,155.0
1700134442593.0,125.268,50,-4.793192,3.3159695,3.3542767,4.6055167,2.0818287666666664,1.5027285533333332,Female,155.0
1700134442608.0,125.283,50,-3.5553896,-0.08379706,-1.1779473,3.0278554,2.660929033333333,0.5644395066666665,Female,155.0
1700134442673.0,125.348,50,-16.824055,6.1123967,17.142485,1.4501941,3.2400293,-0.37384954,Female,155.0
1700134442674.0,125.349,50,-12.696451,4.855441,17.930176,-1.0482447,4.1538835,0.89919364,Female,155.0
1700134442713.0,125.388,50,-20.740969,4.1826706,21.121647,-1.065349,5.095838,2.6780334,Female,155.0
1700134442714.0,125.389,50,-26.135105,5.130774,26.357767,-3.3328807,3.3695326,3.082426,Female,155.0
1700134442715.0,125.39,50,-22.740128,3.1244333,23.506271,-3.6370916,2.5729644,3.9718459,Female,155.0
1700134442716.0,125.391,50,-18.418594,3.8522706,21.164743,-3.5815029000000003,1.9792034,4.0897428,Female,155.0
1700134442717.0,125.392,50,-11.226412,3.5003228,16.036364,-3.426954,0.5045747,4.656015,Female,155.0
1700134442718.0,125.393,50,-0.7565677,-1.4532804,12.990938,-2.3909266,-0.6597345,5.007873,Female,155.0
1700134442719.0,125.394,50,14.489709,-11.532869,5.303157,-4.284609,-0.017104227,8.129395,Female,155.0
1700134442720.0,125.395,50,12.923901,-9.239224,-4.120421,-6.546032,-7.663915,0.28344148,Female,155.0
1700134442722.0,125.397,50,12.751518,-2.1739352,4.132392,-4.4642034,-6.373768,-0.19547687,Female,155.0
1700134442724.0,125.399,50,4.3981485,0.7781156,4.501099,-3.15084305,-4.54850265,-2.8142561349999995,Female,155.0
1700134442742.0,125.417,50,3.8714242,3.8163576,7.9990277,-0.65240407,-2.211332,-5.0029864,Female,155.0
1700134442743.0,125.418,50,6.3709707,0.6919243,10.979809,-0.15515977,-3.1850514,-3.9645154,Female,155.0
1700134442753.0,125.428,50,5.1379566,-16.941372,8.11395,4.629137,2.3445008,-0.59131753,Female,155.0
1700134442754.0,125.429,50,13.745112,-8.760384,14.113819,0.49480084,-4.7671924,-3.2779028,Female,155.0
1700134442755.0,125.43,50,2.135628,-3.4691982,14.132973,1.001819,-1.0641272,-4.076915,Female,155.0
1700134442756.0,125.431,50,8.085219,-1.6807296,11.18571,-1.1582005,0.29810223,-3.1630602,Female,155.0
1700134442762.0,125.437,50,2.5091233,1.6400281,7.6973586,-1.15392445,0.814283365,-2.9303205,Female,155.0
1700134442763.0,125.438,50,-1.2785037,-0.8379706,9.229648,-1.1093313,1.3634512,-1.2095132,Female,155.0
1700134442764.0,125.439,50,-2.0231004,2.944868,1.4030021,2.0060816,-1.0311406,0.55833083,Female,155.0
1700134442765.0,125.44,50,-7.6614456,2.552219,3.3758245,0.12095132,0.111177474,-0.05009095,Female,155.0
1700134442766.0,125.441,50,1.0007763,5.533,3.1268275,-0.16249016,-0.9272934,1.1313224,Female,155.0
1700134442767.0,125.442,50,5.6790466,4.8961425,7.7332716,0.25900686,-0.24190263,4.194201,Female,155.0
1700134442768.0,125.443,50,6.0142345,0.6943185,14.69561,1.0067059,0.44593164,1.9804251,Female,155.0
1700134442769.0,125.444,50,9.303867,-0.36631286,16.455349,1.8044959,0.27122417,2.5631905,Female,155.0
1700134442770.0,125.445,50,7.21373,2.992752,14.396335,2.2455406,0.7965683,2.0928242,Female,155.0
1700134442771.0,125.446,50,9.126697,-4.0797195,9.986216,1.3390167,1.6713274,0.7257079,Female,155.0
1700134442772.0,125.447,50,4.4699745,-3.4332852,3.9695864,2.212554,0.09407325,1.8851302,Female,155.0
1700134442775.0,125.45,50,3.9025488,-1.5921441,1.436521,1.9303342,-0.40194935,0.9456194,Female,155.0
1700134442776.0,125.451,50,1.2689269,0.92655605,2.0566192,2.235767,-0.38606682,0.7476991,Female,155.0
1700134442778.0,125.453,50,5.0781016,0.46208093,6.4140663,1.2009611,0.204029,2.008525,Female,155.0
1700134442779.0,125.454,50,4.735731,-1.7788919,12.631808,0.6426302,0.25289822,1.5833627,Female,155.0
1700134442780.0,125.455,50,5.8921304,0.39504328,14.393941,0.38362336,1.4025466,2.5033257,Female,155.0
1700134442781.0,125.456,50,8.535329,-1.1659763,14.738706,-0.49357912,1.0604621,2.588847,Female,155.0
1700134442782.0,125.457,50,3.2513258,0.9840169,11.468226,0.6743952,1.3683381,1.4953982,Female,155.0
1700134442783.0,125.458,50,0.7302315,-1.0654198,8.250419,0.9651671,0.59620446,1.6224581,Female,155.0
1700134442792.0,125.467,50,-1.6639702,1.2449849,7.309498,0.9126327,0.47403142,2.3420575,Female,155.0
1700134442814.0,125.489,50,-2.078167,0.39264908,4.4819455,0.816116,0.05131268,3.3084462,Female,155.0
1700134442847.0,125.522,50,-1.4389153,-1.3383588,5.559336,0.58032197,-0.52412236,3.5552356,Female,155.0
1700134442848.0,125.523,50,-2.8562827,-0.41180268,5.872977,0.4129449,-0.7965683,3.5430183,Female,155.0
1700134442854.0,125.529,50,-3.9576154,-2.3247697,10.5704,0.2003638,-1.0079277,2.117259,Female,155.0
1700134442855.0,125.53,50,-2.4827871,-2.3822308,7.1131735,5.353623,-2.2638667,3.7201693,Female,155.0
1700134442856.0,125.531,50,8.420407,1.9919758,9.227253,4.134336,0.53878313,2.4092526,Female,155.0
1700134443046.0,125.721,50,6.2225304,0.33279404,12.136209,1.778228735,1.905288715,2.46667395,Female,155.0
1700134443058.0,125.733,50,7.0341644,-0.81881696,13.03164,-0.44104472,3.4807103,2.819754,Female,155.0
1700134443059.0,125.734,50,-0.29927522,1.6687586,14.0803,0.43127087,4.138001,2.3860397,Female,155.0
1700134443060.0,125.735,50,-2.992752,-1.115698,13.682862,0.28955013,3.3328807,2.4141395,Female,155.0
1700134443141.0,125.816,50,-0.91937345,-2.1811178,10.891224,0.5925392866666667,2.7273096333333333,2.4992533333333333,Female,155.0
1700134443173.0,125.848,50,2.3247697,-0.6512229,8.511387,0.8955284433333333,2.1217385666666666,2.584367166666667,Female,155.0
1700134443181.0,125.856,50,1.5682021,1.6927006,9.059659,0.37018433,1.5870279,2.5900686,Female,155.0
