gender,Female,height,160
count,timestamp,x,y,z
0,1700051586964,0.29077184,-0.7819075,0.2003638
1,1700051587026,0.23579398,-0.18325958,-0.061086524
2,1700051587027,0.07819075,0.70371675,-0.4129449
3,1700051587028,-0.29443705,0.9236283,-0.26389378
4,1700051587028,-0.2773328,0.3408628,-0.039095376
5,1700051587057,0.059864793,-0.1685988,-0.16126843
6,1700051587077,0.12339478,-0.13561209,-0.30909783
7,1700051587095,0.056199603,-0.059864793,-0.39095375
8,1700051587115,0.028099801,-0.080634214,-0.24190263
9,1700051587135,-0.017104227,0.029321533,0.080634214
10,1700051587158,-0.010995574,0.24556783,0.0720821
11,1700051587177,0.037873644,0.27122417,-0.018325957
12,1700051587194,0.087964594,0.08307768,-0.06719518
13,1700051587211,0.019547688,-0.037873644,-0.07086037
14,1700051587228,-0.04642576,-0.039095376,0.057421334
15,1700051587247,-0.012217305,-0.02076942,0.16249016
16,1700051587267,0.014660766,0.007330383,0.09162979
17,1700051587294,0.017104227,0.009773844,0.07086037
18,1700051587310,-0.052534413,-0.057421334,0.10995574
19,1700051587327,-0.28344148,-0.07819075,0.21013765
20,1700051587359,-0.4129449,-0.032986723,0.18570304
21,1700051587374,-0.2761111,0.007330383,0.1282817
22,1700051587405,-0.20647246,-0.052534413,0.14172074
23,1700051587410,-0.26511553,-0.1881465,0.13316862
24,1700051587427,-0.312763,-0.22968534,0.10873401
25,1700051587445,-0.4288274,-0.1881465,0.17348573
26,1700051587477,-0.6743952,-0.14905111,0.15882497
27,1700051587491,-0.8002335,-0.10995574,0.039095376
28,1700051587511,-0.61575216,-0.013439035,-0.11362094
29,1700051587532,-0.45814893,-0.1441642,-0.25167647
30,1700051587547,-0.46792278,-0.35063666,-0.17592919
31,1700051587573,-0.59742624,-0.49235737,-0.12461651
32,1700051587594,-0.5864306,-0.45081854,-0.17837265
33,1700051587611,-0.4288274,-0.33841935,-0.13927728
34,1700051587630,-0.22357668,-0.18936823,0.16249016
35,1700051587651,-0.64751714,0.31031954,0.46792278
36,1700051587674,-0.96883225,0.48258355,0.204029
37,1700051587694,-0.98715824,0.45937067,0.15882497
