timestamp,second,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1699942652502.0,0.0,-17.022774,31.76148,-7.967903,5.500231,-0.8038987,6.037792,Male,174.0
1699942652503.0,0.001,-19.84075,22.809559,-5.791574,0.36651915,0.91996306,9.442755,Male,174.0
1699942652504.0,0.002,-49.385197,-6.8402343,-7.97748,-5.7873373,3.8838813,14.139087,Male,174.0
1699942652505.0,0.003,-78.44363,-12.533646,-9.97185,-2.3286183,2.5619688,17.778622,Male,174.0
1699942652506.0,0.004,-45.20253,-30.497341,-33.341652,-0.30176744,2.3958135,13.375505,Male,174.0
1699942652509.0,0.007,-17.281347,-39.0207,0.2633622,-5.3633966,-3.209486,5.45747,Male,174.0
1699942652510.0,0.008,-15.969325,-38.453274,2.621651,-3.2021556,2.574186,-1.3683381,Male,174.0
1699942652563.0,0.061,-7.630321,-32.98252,0.31124622,-1.784948235,2.25287095,-1.64200575,Male,174.0
1699942652570.0,0.068,2.1906946,-37.26575,-3.6224272,-0.36774087,1.9315559,-1.9156734,Male,174.0
1699942652581.0,0.079,-3.8977604,-37.950493,-1.352724,-2.806315,0.6169739,-7.3707,Male,174.0
1699942652602.0,0.1,-14.348451,-38.592136,-3.6152446,-0.7607308666666666,1.9250399333333332,-9.0774575,Male,174.0
1699942652636.0,0.134,-19.721039,-37.672764,-16.9294,1.284853266666667,3.233105966666667,-10.784215,Male,174.0
1699942652638.0,0.136,-29.89879,-40.05739,-19.656397,3.3304374,4.541172,-12.4909725,Male,174.0
1699942652671.0,0.169,-35.3456,-38.10372,-17.092205,3.0433307333333333,4.769228433333334,-13.733065,Male,174.0
1699942652741.0,0.239,-41.635166,-36.0064,-16.168043,2.756224066666667,4.997284866666667,-14.9751575,Male,174.0
1699942652742.0,0.24,-42.197803,-30.056808,-10.903194,2.4691174,5.2253413,-16.21725,Male,174.0
1699942652743.0,0.241,-33.054348,-6.9048777,-9.452309,5.35851,5.258328,-16.757256,Male,174.0
1699942652760.0,0.258,-25.986666,9.349358,-10.357317,3.674659925,3.9681806099999997,-13.798835500000001,Male,174.0
1699942652803.0,0.301,-23.09447,28.835766,-8.992621,1.9908098499999998,2.6780332199999997,-10.840415,Male,174.0
1699942652859.0,0.357,-20.87744,43.502644,-2.7126305,0.30695977500000016,1.3878858299999997,-7.881994500000001,Male,174.0
1699942652861.0,0.359,-22.510284,34.00485,5.566519,-2.2369885,0.6426302,0.46181414,Male,174.0
1699942652862.0,0.36,-21.906946,26.333824,5.7843914,-1.357342565,0.820392,4.18015087,Male,174.0
1699942652866.0,0.364,-22.70182,21.713015,-3.9025488,-0.47769663,0.9981538,7.8984876,Male,174.0
1699942652919.0,0.417,-37.742195,7.6614456,-11.025299,-2.733011,-0.16249016,11.175169,Male,174.0
1699942653008.0,0.506,-39.343918,-2.054225,-8.355764,-7.358483,-3.6554177,14.427415,Male,174.0
1699942653012.0,0.51,-38.649597,-4.209007,-6.1626754,-6.758613199999999,-3.56073355,14.7218525,Male,174.0
1699942653013.0,0.511,-44.556095,-10.0029745,-6.447585,-1.4489723,-2.7867672,15.61005,Male,174.0
1699942653014.0,0.512,-55.583786,-13.024457,-7.1610575,4.891809,2.411696,16.890425,Male,174.0
1699942653058.0,0.556,-66.00335,-8.832211,3.6343982,8.446434,5.412877,16.505579,Male,174.0
1699942653081.0,0.579,-56.6109,-42.42286,-1.9369092,12.001059,8.414058,16.120733,Male,174.0
1699942653082.0,0.58,-24.04018,2.2290018,-25.08884,9.2685365,6.7974641920000005,12.58846596,Male,174.0
1699942653102.0,0.6,-15.375564,-16.440983,-10.857705,6.536014,5.180870384,9.056198920000002,Male,174.0
1699942653107.0,0.605,-43.41406,-43.00226,11.106702,3.8034915,3.564276576000001,5.523931880000003,Male,174.0
1699942653128.0,0.626,-28.830976,-29.40319,8.623915,1.0709689999999998,1.9476827680000008,1.991664840000002,Male,174.0
1699942653139.0,0.637,-21.102493,-25.601198,0.93134445,-1.6615535,0.33108896,-1.5406022,Male,174.0
