timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700300397099,-0.23702596,-1.0055647,9.624691,Male,165.0,0.5864306,0.14905111,0.047647487
1700300397122,-0.47884035,-0.7565677,9.593566,Male,165.0,0.5864306,0.14905111,0.047647487
1700300397139,-1.1731589,-0.46686932,9.667787,Male,165.0,0.5864306,0.14905111,0.047647487
1700300397157,-1.3335704,-0.110133275,9.811439,Male,165.0,0.5864306,0.14905111,0.047647487
1700300397177,-1.4652514,0.8571242,9.667787,Male,165.0,0.5864306,0.14905111,0.047647487
1700300397199,-2.4971523,0.7110779,10.611102,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397222,-2.6384103,0.009576807,10.828975,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397239,-2.0135236,-0.25139117,10.666168,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397257,-1.2258313,-0.58418524,10.371682,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397277,-0.4405331,-1.271321,10.019734,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397300,0.30166942,-1.8315643,9.775525,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397322,1.079785,-2.2697031,9.466674,Male,165.0,-0.10873401,0.13072516,0.32986724
1700300397340,1.1683705,-2.7030537,9.100361,Male,165.0,0.22113322,-0.31887165,0.6291912
1700300397356,0.94570965,-3.4213142,8.860941,Male,165.0,0.22113322,-0.31887165,0.6291912
1700300397376,0.89064306,-2.6551697,9.148245,Male,165.0,0.22113322,-0.31887165,0.6291912
1700300397399,0.8523358,-1.2761095,9.16261,Male,165.0,0.22113322,-0.31887165,0.6291912
1700300397422,0.21308395,-1.1085154,9.579201,Male,165.0,0.22113322,-0.31887165,0.6291912
1700300397439,0.007182605,-1.412579,9.758766,Male,165.0,-0.1160644,0.081855945,-0.20158553
1700300397456,-0.91937345,-2.920926,9.825804,Male,165.0,-0.1160644,0.081855945,-0.20158553
1700300397476,-2.2218192,-11.319786,12.5264635,Male,165.0,-0.1160644,0.081855945,-0.20158553
1700300397496,-5.9448028,-13.9151,14.140155,Male,165.0,-0.1160644,0.081855945,-0.20158553
1700300397521,-2.432509,-3.490746,10.69011,Male,165.0,-0.1160644,0.081855945,-0.20158553
1700300397540,-3.2920272,2.4971523,8.365341,Male,165.0,0.58276546,-0.27488935,-1.2925909
1700300397557,-2.89459,2.1787236,7.2831616,Male,165.0,0.58276546,-0.27488935,-1.2925909
1700300397575,-0.05746084,0.4261679,7.9846625,Male,165.0,0.58276546,-0.27488935,-1.2925909
1700300397596,1.1204864,-0.059855044,8.671799,Male,165.0,0.58276546,-0.27488935,-1.2925909
1700300397621,2.0949266,-1.4317327,9.141062,Male,165.0,-1.0751228,-0.36774087,-1.0751228
1700300397640,2.7246015,1.3862427,8.267179,Male,165.0,-1.0751228,-0.36774087,-1.0751228
1700300397658,2.8299465,2.870648,7.6590514,Male,165.0,0.6780604,-0.17348573,-0.47158796
1700300397675,2.767697,2.882619,7.867347,Male,165.0,0.6780604,-0.17348573,-0.47158796
1700300397695,2.3295584,2.0494366,8.288726,Male,165.0,0.2761111,-0.26267207,-0.23579398
1700300397720,2.2098482,1.685518,8.803479,Male,165.0,0.105068825,-0.23335053,-0.10751228
1700300397740,1.328782,1.3072342,9.344569,Male,165.0,0.042760566,-0.057421334,0.118507855
1700300397757,0.1364695,0.45968673,10.259154,Male,165.0,0.087964594,0.07941248,0.26145032
1700300397779,-0.61770403,-0.08619126,11.073183,Male,165.0,0.1685988,0.10262536,0.47403142
1700300397795,-2.3750482,-1.7046716,11.877635,Male,165.0,0.1685988,0.10262536,0.47403142
1700300397823,-3.4524388,-2.492364,12.394782,Male,165.0,0.1685988,0.10262536,0.47403142
1700300397840,-3.1866825,-1.9680338,11.99495,Male,165.0,0.1685988,0.10262536,0.47403142
1700300397863,-2.6384103,-1.3742718,10.666168,Male,165.0,0.1685988,0.10262536,0.47403142
1700300397875,-1.8794483,-1.2138603,9.519346,Male,165.0,0.4654793,-0.24556783,1.2522738
1700300397896,-1.3335704,-1.4221559,9.030929,Male,165.0,0.4654793,-0.24556783,1.2522738
1700300397924,-1.1372458,-2.3175871,9.093178,Male,165.0,-0.042760566,-0.3005457,1.1826351
1700300397943,-1.1540052,-2.80361,9.141062,Male,165.0,-0.039095376,-0.29077184,1.1704178
1700300397960,-0.8523358,-2.7844565,9.0716305,Male,165.0,-0.039095376,-0.29077184,1.1704178
1700300397978,-0.6679823,-1.9416976,8.841787,Male,165.0,0.39461896,-0.27366763,1.2131784
1700300397997,-0.7565677,-1.127669,8.736442,Male,165.0,0.39461896,-0.27366763,1.2131784
1700300398034,-0.45250413,-0.6943185,8.7771435,Male,165.0,0.39461896,-0.27366763,1.2131784
1700300398038,-0.2681506,-0.7374141,8.827422,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398060,0.6847417,-1.2018893,8.851364,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398081,1.2282255,-1.757344,9.095572,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398094,1.496376,-1.42455,9.320627,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398119,1.6256629,-1.5753847,9.555259,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398134,1.8986019,-1.4891934,9.718064,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398162,2.2816741,-1.3694834,9.528923,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398174,2.1859062,-1.3599066,9.490616,Male,165.0,-0.37507126,-0.3726278,1.1203269
1700300398194,2.1092918,-0.866701,9.8042555,Male,165.0,-0.04153884,-0.23579398,0.15027285
1700300398226,2.1212628,-0.93373865,9.651027,Male,165.0,-0.04153884,-0.23579398,0.15027285
1700300398244,2.3008277,-0.9720459,9.483433,Male,165.0,-0.095294975,-0.30665436,-0.119729586
1700300398260,2.3415294,-0.92176765,9.358934,Male,165.0,-0.07452556,-0.3359759,-0.24190263
