timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700199078540,-2.030283,-0.9528923,9.593566,Male,170.0,-0.028099801,-0.08552113,-0.08552113
1700199078555,-2.0015526,-0.90021986,9.454702,Male,170.0,-0.04153884,-0.12583824,-0.05375614
1700199078571,-2.2290018,-0.6751649,9.301474,Male,170.0,-0.04153884,-0.12583824,-0.05375614
1700199078591,-2.4396915,-0.6655881,9.301474,Male,170.0,-0.04153884,-0.12583824,-0.05375614
1700199078610,-2.6001031,-0.61052144,9.272743,Male,170.0,-0.04153884,-0.12583824,-0.05375614
1700199078631,-2.3750482,-1.8818425,9.624691,Male,170.0,-0.22602014,-0.20647246,0.4251622
1700199078654,-2.1332338,-2.0159178,9.694122,Male,170.0,-0.22602014,-0.20647246,0.4251622
1700199078671,-3.3494883,-0.90261406,11.657368,Male,170.0,-0.43249258,-0.061086524,0.906524
1700199078691,-10.510546,2.4708161,7.740454,Male,170.0,-0.43249258,-0.061086524,0.906524
1700199078711,-2.018312,2.2816741,9.210494,Male,170.0,-0.43249258,-0.061086524,0.906524
1700199078730,-5.518635,1.3192052,7.129933,Male,170.0,-0.43249258,-0.061086524,0.906524
1700199078754,-6.0046577,1.9177556,5.386954,Male,170.0,-2.0696115,-1.1117748,1.8570304
1700199078773,-7.5441294,2.9281087,3.3614593,Male,170.0,-2.9956832,-1.0396926,2.5399778
1700199078794,-8.820239,-4.223372,4.2784386,Male,170.0,-2.9956832,-1.0396926,2.5399778
1700199078810,-9.02614,-7.03177,5.0613422,Male,170.0,-4.660902,-1.423316,2.765998
1700199078839,-6.706159,-8.875306,5.705383,Male,170.0,-4.8930306,-2.112372,2.4959953
1700199078855,-4.606444,-9.890448,6.3326635,Male,170.0,-5.009095,-2.485,2.4642303
1700199078873,-3.2106245,-10.184934,5.351041,Male,170.0,-4.9028044,-2.5986207,2.58396
1700199078892,-1.6160861,-10.199299,5.145139,Male,170.0,-4.9028044,-2.5986207,2.58396
1700199078909,-0.3184288,-10.692505,4.537012,Male,170.0,-4.9028044,-2.5986207,2.58396
1700199078931,0.8355764,-12.449849,3.6152446,Male,170.0,-4.9028044,-2.5986207,2.58396
1700199078961,2.5809495,-12.928689,3.7229836,Male,170.0,-4.9028044,-2.5986207,2.58396
1700199078969,3.5242648,-11.942278,2.980781,Male,170.0,-4.9028044,-2.5986207,2.58396
1700199078991,4.9416323,-12.174516,2.2960393,Male,170.0,-3.2400293,-3.150843,1.5161675
1700199079011,5.686229,-12.308591,1.9632454,Male,170.0,-3.2400293,-3.150843,1.5161675
1700199079038,5.693412,-11.729194,1.2378023,Male,170.0,-3.2400293,-3.150843,1.5161675
1700199079056,7.153875,-11.75553,1.0414777,Male,170.0,-2.3774874,-2.0781636,0.6072
1700199079073,7.771579,-12.588713,1.1492168,Male,170.0,-2.2235496,-1.5088371,0.25778514
1700199079090,8.47308,-13.821727,1.6783354,Male,170.0,-2.2235496,-1.5088371,0.25778514
1700199079109,6.531382,-13.163321,1.5921441,Male,170.0,-2.2235496,-1.5088371,0.25778514
1700199079129,5.559336,-14.130578,2.0685902,Male,170.0,-2.2235496,-1.5088371,0.25778514
1700199079154,5.686229,-14.700398,1.2066777,Male,170.0,0.23090707,0.6743952,-0.9443977
1700199079173,3.1244333,-13.639767,0.49320555,Male,170.0,0.23090707,0.6743952,-0.9443977
1700199079190,2.1523874,-12.413936,0.641646,Male,170.0,0.23090707,0.6743952,-0.9443977
