timestamp,second,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700460024261.0,0.0,-7.299921,-10.589554,-1.9800048,1.8000162333333334,1.4778867233333335,-3.5979963333333336,Female,160.0
1700460024262.0,0.001,-7.419631,-9.361329,-0.94810385,2.5216517,2.4764478,-3.630983,Female,160.0
1700460024263.0,0.002,-6.155493,-7.129933,0.5243302,2.271197,2.334727,-2.6426032,Female,160.0
1700460024277.0,0.016,-6.375759,-5.8801594,0.6727707,2.47278255,2.2779165,-2.4416285,Female,160.0
1700460024278.0,0.017,-5.518635,-4.7405195,0.641646,3.0628784,1.3426818,-1.5601498,Female,160.0
1700460024279.0,0.018,-5.422867,-2.5354595,0.24660277,2.2064452,-0.040317107,-0.5448918,Female,160.0
1700460024280.0,0.019,-5.2169657,-1.0582372,-0.60094464,1.0922271,-0.5522222,-0.07574729,Female,160.0
1700460024281.0,0.02,-2.9855695,-2.9017725,-1.364695,-2.1587977,-2.1416936,2.6022859,Female,160.0
1700460024282.0,0.021,-5.279215,-9.988609,-2.930503,-2.9248228,-2.225993,3.5198054,Female,160.0
1700460024309.0,0.048,-4.733337,-13.28782,-3.4979286,-3.4159584,-2.6731462,4.649906,Female,160.0
1700460024316.0,0.055,-3.4979286,-15.006856,-4.6926355,-3.19421435,-2.70185695,4.6602909,Female,160.0
1700460024317.0,0.056,-4.948815,-19.876663,-4.4244847,-3.3157766,-1.5894713,4.6266932,Female,160.0
1700460024318.0,0.057,-4.8147397,-21.85188,-3.5122938,-3.1068606,-1.1239921,4.382347,Female,160.0
1700460024319.0,0.058,-2.2026656,-20.252552,-1.946486,-2.761111,-0.8503244,3.8545597,Female,160.0
1700460024320.0,0.059,1.5107412,-14.841657,1.4891934,-2.6462681,-0.4166101,2.4092526,Female,160.0
1700460024321.0,0.06,6.5720835,-13.290214,3.347094,-2.4178047,-1.0714576,1.5711454,Female,160.0
1700460024322.0,0.061,9.469068,-13.678074,5.0900726,-2.4446826,-1.1081096,0.9138544,Female,160.0
1700460024323.0,0.062,6.8809357,-15.097836,6.3350577,-2.1025982,-0.675617,0.3848451,Female,160.0
1700460024329.0,0.068,4.5418005,-8.6813755,1.6160861,1.0372492,0.35063666,-0.28099802,Female,160.0
1700460024331.0,0.07,6.205771,-9.555259,-2.2170308,1.2278391,0.88086766,-0.72082096,Female,160.0
1700460024339.0,0.078,6.3470287,-18.646044,-5.6431336,0.3885103,1.6835446,-0.9859365,Female,160.0
1700460024340.0,0.079,1.6376339,-28.122293,-8.930372,2.1502457,2.6584857,-1.9071213,Female,160.0
1700460024341.0,0.08,-5.9807158,-28.311436,-9.033323,3.8276815,3.1740558,-4.148997,Female,160.0
1700460024342.0,0.081,-12.25113,-13.778631,-5.626374,3.911981,2.557082,-5.396384,Female,160.0
1700460024343.0,0.082,-11.686098,-7.2831616,-2.456451,2.2809708,1.0641272,-5.0665164,Female,160.0
1700460024344.0,0.083,-10.31901,-0.055066638,-3.6391866,1.9840903,0.17837265,-4.0268235,Female,160.0
