gender,Male,height,165
count,timestamp,x,y,z
2239,1700299754694,-0.02076942,0.015882496,-0.05497787
2240,1700299754695,0.02687807,-0.0720821,-0.043982297
2241,1700299754717,0.087964594,-0.09896017,-0.018325957
2242,1700299754725,0.081855945,-0.11362094,0.030543262
2243,1700299754747,0.06841691,-0.118507855,0.061086524
2244,1700299754764,0.06963864,-0.10873401,0.058643065
2245,1700299754787,0.080634214,-0.080634214,0.062308256
2246,1700299754811,0.05131268,-0.06352998,0.0720821
2247,1700299754828,-0.112399206,0.015882496,0.13194689
2248,1700299754847,-0.37507126,0.0036651916,0.20280726
2249,1700299754864,-0.21135938,0.05497787,0.24556783
2250,1700299754892,-0.43249258,0.08307768,0.3213151
2251,1700299754912,-0.2687807,0.06352998,0.3371976
2252,1700299754928,-0.22235495,0.062308256,0.36896262
2253,1700299754949,-0.64751714,0.105068825,0.49846604
2254,1700299754967,-0.8735373,0.06841691,0.56688297
2255,1700299754989,-1.813048,0.111177474,0.6072
2256,1700299755012,-4.056145,-0.039095376,0.68539083
2257,1700299755029,-7.435452,-0.13805555,0.46914452
2258,1700299755056,-12.517851,-0.75502944,-0.02565634
2259,1700299755064,-17.974098,-1.5662584,-0.6230826
2260,1700299755094,-19.305786,-2.5302038,0.2724459
2261,1700299755111,-17.358347,-1.9034561,0.3921755
2262,1700299755128,-14.164743,-1.6627752,0.19425514
2263,1700299755150,-9.630901,-0.57910025,-0.50946164
2264,1700299755165,-4.194201,-0.42271876,-0.37384954
2265,1700299755192,-1.0934488,-0.33841935,-0.0012217305
2266,1700299755212,-0.40317106,0.02687807,0.03176499
2267,1700299755229,-0.50701815,0.20769419,0.12095132
2268,1700299755246,-0.29443705,0.4007276,0.17348573
2269,1700299755267,0.18325958,0.50335294,0.18081611
2270,1700299755285,1.251052,0.3726278,0.1966986
2271,1700299755305,2.0097466,0.05375614,-0.04642576
2272,1700299755330,2.3115141,-0.052534413,-0.24312437
2273,1700299755345,2.5607471,-0.16249016,-0.27366763
2274,1700299755363,2.6401596,0.002443461,-0.10995574
2275,1700299755386,3.4574974,-0.20769419,-0.38973203
2276,1700299755404,3.3964107,0.1685988,-0.59742624
2277,1700299755428,3.1874948,0.54367006,-0.46181414
2278,1700299755446,2.5961773,0.57910025,-0.5742133
2279,1700299755472,2.0451767,0.48747048,-0.59986967
2280,1700299755484,2.2235496,0.5497787,-0.29443705
2281,1700299755507,1.600467,0.54733527,-0.25778514
2282,1700299755529,2.080607,0.40317106,0.4642576
2283,1700299755559,2.1917844,0.18081611,0.7501425
2284,1700299755563,0.535118,0.057421334,0.8417723
2285,1700299755595,-0.04886922,-0.057421334,0.8185594
2286,1700299755611,0.1966986,-0.028099801,0.93584555
2287,1700299755630,0.33964106,0.09162979,0.9810496
2288,1700299755651,0.24312437,0.17592919,0.7831292
2289,1700299755668,0.4801401,0.30298916,0.49480084
2290,1700299755694,0.51068336,0.25289822,0.49846604
2291,1700299755711,0.34208453,0.2003638,0.34697145
2292,1700299755731,0.018325957,0.111177474,0.24312437
2293,1700299755747,0.33353242,0.15149458,0.12339478
2294,1700299755766,0.516792,0.31031954,0.036651913
