gender,Female,height,155
count,timestamp,x,y,z
8179,1700134315317,0.39461896,0.007330383,-0.029321533
8180,1700134315377,0.20891592,0.0012217305,0.047647487
8181,1700134315377,-0.17104226,0.032986723,-0.008552114
8182,1700134315378,-0.07819075,0.007330383,0.0036651916
8183,1700134315397,0.073303826,-0.030543262,0.02565634
8184,1700134315406,0.061086524,-0.03176499,0.02076942
8185,1700134315429,-0.035430185,-0.018325957,0.010995574
8186,1700134315453,-0.034208454,-0.017104227,0.0012217305
8187,1700134315469,0.062308256,-0.03176499,0.0
8188,1700134315489,0.047647487,-0.02687807,0.012217305
8189,1700134315507,-0.018325957,-0.014660766,0.013439035
8190,1700134315536,-0.021991149,-0.015882496,0.004886922
8191,1700134315554,0.0061086523,-0.02076942,-0.002443461
8192,1700134315571,0.036651913,-0.032986723,-0.002443461
8193,1700134315587,0.008552114,-0.032986723,-0.004886922
8194,1700134315605,-0.02443461,-0.02565634,-0.007330383
8195,1700134315635,-0.02687807,-0.02443461,-0.004886922
8196,1700134315652,-0.0012217305,-0.036651913,-0.0061086523
8197,1700134315670,0.021991149,-0.037873644,-0.0012217305
8198,1700134315687,-0.008552114,-0.036651913,-0.0012217305
8199,1700134315706,-0.04886922,-0.036651913,0.0061086523
8200,1700134315729,-0.04642576,-0.047647487,0.0061086523
8201,1700134315753,-0.037873644,-0.057421334,-0.0036651916
8202,1700134315770,-0.04886922,-0.061086524,-0.010995574
8203,1700134315786,-0.05131268,-0.065973446,-0.028099801
8204,1700134315806,-0.043982297,-0.059864793,-0.04886922
8205,1700134315835,-0.04153884,-0.05497787,-0.087964594
8206,1700134315851,-0.032986723,-0.05497787,-0.12339478
8207,1700134315869,-0.043982297,-0.047647487,-0.15027285
8208,1700134315886,-0.042760566,-0.035430185,-0.21502456
8209,1700134315904,0.03176499,-0.04520403,-0.26633725
8210,1700134315935,0.12583824,-0.081855945,-0.29810223
8211,1700134315951,0.07574729,-0.112399206,-0.29810223
8212,1700134315969,-0.009773844,-0.12095132,-0.31887165
8213,1700134315988,-0.028099801,-0.12950343,-0.35918877
8214,1700134316007,0.043982297,-0.14905111,-0.42760566
8215,1700134316025,0.118507855,-0.18692477,-0.48624873
8216,1700134316046,0.1282817,-0.22602014,-0.56199604
8217,1700134316069,0.09285152,-0.29077184,-0.6047566
8218,1700134316087,0.103847094,-0.35430184,-0.6658431
8219,1700134316104,0.14049901,-0.3481932,-0.7257079
8220,1700134316125,0.24923302,-0.39584067,-0.77213365
8221,1700134316147,0.22113322,-0.4801401,-0.7867944
8222,1700134316169,0.1600467,-0.5497787,-0.8185594
8223,1700134316187,0.10995574,-0.5681047,-0.82344633
8224,1700134316206,0.09773844,-0.5510005,-0.77579886
8225,1700134316225,0.22479841,-0.57910025,-0.7086037
8226,1700134316247,0.22724187,-0.6621779,-0.52412236
8227,1700134316270,0.036651913,-0.65240407,-0.41905355
8228,1700134316287,-0.10751228,-0.6096435,-0.30665436
8229,1700134316305,-0.19914207,-0.56321776,-0.23945917
8230,1700134316324,-0.21013765,-0.53878313,-0.22357668
8231,1700134316345,-0.17470746,-0.5656612,-0.19058995
8232,1700134316372,-0.16615535,-0.50946164,-0.19303341
8233,1700134316391,-0.034208454,-0.4373795,-0.19058995
8234,1700134316405,0.08674286,-0.43371433,-0.19058995
8235,1700134316436,-0.013439035,-0.4886922,-0.14538592
8236,1700134316454,-0.12705997,-0.54000485,-0.12095132
8237,1700134316472,-0.10629055,-0.6218608,-0.04886922
8238,1700134316490,-0.20525073,-0.766025,0.089186326
8239,1700134316506,-0.5546656,-0.9272934,0.2883284
8240,1700134316525,-1.0250319,-1.0763446,0.5216789
8241,1700134316548,-1.6872098,-1.1924089,0.6817256
8242,1700134316573,-2.3176227,-1.1484267,0.70249504
8243,1700134316591,-2.7146852,-1.110553,0.7965683
8244,1700134316607,-2.8539624,-1.2119566,0.8368854
8245,1700134316626,-2.8038714,-1.2253957,0.9236283
8246,1700134316644,-2.7073548,-1.0409144,0.98715824
8247,1700134316664,-2.7061331,-0.9224065,1.1301007
8248,1700134316690,-2.8356364,-0.93462384,1.2742649
8249,1700134316707,-3.1496212,-0.8527679,1.3658947
8250,1700134316723,-3.7030652,-0.58276546,1.4795157
8251,1700134316743,-4.3994517,-0.28221974,1.4880677
8252,1700134316764,-4.6865582,-0.19058995,1.4477507
8253,1700134316788,-4.2992697,-0.0720821,1.4672983
8254,1700134316806,-3.5918877,0.2761111,1.5564847
8255,1700134316824,-2.9993484,0.7489208,1.6823229
8256,1700134316843,-2.5143213,1.1533136,1.9120082
8257,1700134316870,-1.8435913,1.3793337,2.3970351
8258,1700134316890,-1.2913691,1.5870279,2.9626966
8259,1700134316905,-1.2070698,1.6420058,3.3560936
8260,1700134316923,-1.8411479,1.459968,3.530801
8261,1700134316955,-2.4544566,1.2095132,3.771482
8262,1700134316971,-2.5265386,1.0360274,3.9474113
8263,1700134316988,-2.3102922,0.6047566,4.0292673
8264,1700134317007,-2.1551325,0.15760323,3.9217548
8265,1700134317023,-2.07572,-0.29565877,3.9132028
8266,1700134317042,-2.0769417,-0.4166101,3.748269
8267,1700134317069,-2.2406538,-0.89675015,3.376863
8268,1700134317088,-1.9254472,-1.4844025,3.281568
8269,1700134317105,-1.5735888,-1.7971655,2.8820622
8270,1700134317125,-1.3878858,-1.8374827,2.324953
8271,1700134317142,-1.0885619,-2.179567,1.8643607
8272,1700134317164,-0.8503244,-2.356718,1.4147639
8273,1700134317188,-0.50579643,-2.3518312,0.9602802
8274,1700134317211,-0.32253686,-2.4495697,0.657291
8275,1700134317227,-0.33841935,-2.4251351,0.50335294
8276,1700134317247,-0.9114109,-1.998751,0.24190263
8277,1700134317275,-1.9034561,-1.2315043,-0.29077184
8278,1700134317289,-2.4141395,-0.31031954,-1.0751228
8279,1700134317308,-1.8191566,0.19792034,-1.9779817
8280,1700134317325,-1.4172074,0.68294734,-3.0140092
8281,1700134317358,-1.2119566,1.2901474,-3.7861428
8282,1700134317374,-1.1227703,1.772731,-4.2919393
8283,1700134317390,-1.3487904,1.9339994,-4.7122145
8284,1700134317408,-1.6859881,1.9242256,-5.112942
8285,1700134317426,-1.6664404,2.1148155,-5.5332174
8286,1700134317443,-1.6029104,2.5179865,-6.136752
8287,1700134317474,-0.98471475,2.366492,-6.8673472
8288,1700134317491,0.05375614,1.3976597,-7.5234165
8289,1700134317507,0.8368854,0.77213365,-7.6797976
8290,1700134317523,0.8381071,-0.018325957,-7.5869465
8291,1700134317543,1.1936307,-0.2724459,-7.557625
8292,1700134317561,1.8936822,-0.064751714,-7.2680745
8293,1700134317584,2.6865854,-0.172264,-6.605897
8294,1700134317606,3.5417967,-0.41905355,-5.571091
8295,1700134317623,3.6969564,0.09040806,-4.483751
8296,1700134317641,3.0042353,1.391551,-3.095865
8297,1700134317661,2.0182989,1.7079792,-1.5760323
8298,1700134317682,0.91751957,2.0158553,-0.06841691
8299,1700134317706,-0.10262536,3.12763,1.6517797
8300,1700134317723,-1.5198327,3.8069122,3.726278
8301,1700134317753,-2.733011,4.9858823,4.9883256
8302,1700134317760,-3.758043,4.87837,6.1269784
