gender,Female,height,155
count,timestamp,x,y,z
10933,1700134517664,0.16519992,-2.7964275,9.356541
10934,1700134517665,1.0151415,-3.086126,9.49301
10935,1700134517665,0.90979666,-3.1842883,9.586384
10936,1700134517692,0.7541735,-3.083732,9.375694
10937,1700134517695,0.8858546,-3.0550013,9.392453
10938,1700134517717,0.7398083,-3.071761,9.449914
10939,1700134517735,0.78529817,-3.1004913,9.409213
10940,1700134517755,0.81881696,-3.1890767,9.437943
10941,1700134517775,0.79726917,-3.1244333,9.394848
10942,1700134517799,0.7445967,-3.1603463,9.334992
10943,1700134517816,0.80924016,-3.122039,9.31105
10944,1700134517833,0.8619126,-3.1268275,9.246407
10945,1700134517854,0.81881696,-3.0119057,9.232041
10946,1700134517876,0.8643068,-3.083732,9.215282
10947,1700134517904,1.0079589,-3.0765493,9.057265
10948,1700134517918,1.2641385,-3.2106245,9.083601
10949,1700134517936,1.3718776,-3.4213142,9.105149
10950,1700134517954,1.1563994,-3.3854012,8.987833
10951,1700134517976,1.2665327,-3.3207579,8.973468
10952,1700134517999,1.5801731,-3.217807,8.822633
10953,1700134518016,1.7501614,-3.1866825,8.561666
10954,1700134518034,1.8435353,-3.2752678,8.477868
10955,1700134518054,2.087744,-2.7964275,8.082825
10956,1700134518076,2.0901382,-3.1387985,8.00621
10957,1700134518099,2.4588451,-3.6631286,8.0924015
10958,1700134518116,3.0023289,-4.292804,8.635885
10959,1700134518135,3.1603463,-5.1116204,8.791509
10960,1700134518154,2.9951463,-5.9184666,8.286332
10961,1700134518176,3.5098996,-6.679823,7.9463553
10962,1700134518200,4.378995,-7.1514807,7.654263
10963,1700134518216,4.6710877,-7.762002,7.7308774
10964,1700134518233,4.213795,-8.911219,7.57286
10965,1700134518254,4.0414124,-10.21127,7.21373
10966,1700134518273,4.0677485,-10.785878,7.0940194
10967,1700134518295,3.5529952,-10.565612,6.9168487
10968,1700134518316,2.932897,-9.9550905,6.528988
10969,1700134518333,2.7246015,-9.232041,6.0262055
10970,1700134518353,2.6240451,-8.322245,5.6527104
10971,1700134518372,2.2409728,-7.357382,5.2289367
10972,1700134518394,1.8195933,-6.2991447,4.3358994
10973,1700134518416,1.0031705,-5.0900726,2.954445
10974,1700134518433,-0.34476504,-3.2082303,1.1587936
10975,1700134518453,-1.0390835,-2.0494366,0.4285621
10976,1700134518472,-2.432509,-0.18195933,-1.292869
10977,1700134518493,-4.0773253,0.3878607,-2.4277205
10978,1700134518516,-6.5457473,-0.09816227,-1.4915876
10979,1700134518533,-8.425196,0.7422025,-0.12689269
10980,1700134518553,-8.702923,2.15957,-0.06464344
10981,1700134518574,-12.294226,2.1499932,-0.80205756
10982,1700134518595,-11.152191,0.5506664,-1.1683705
10983,1700134518617,-15.404294,0.36391866,-1.316811
10984,1700134518637,-20.338743,0.37588966,-2.2577322
10985,1700134518655,-28.909985,-6.078878,-2.3582888
10986,1700134518677,-35.37433,-12.648567,0.34476504
10987,1700134518702,-31.48854,-16.14889,-1.4460979
10988,1700134518723,-33.930626,-20.013132,-2.5258827
10989,1700134518737,-34.20596,-23.666683,0.7110779
10990,1700134518754,-27.473465,-20.341137,-0.82599956
10991,1700134518773,-25.838224,-18.428171,-2.6527755
10992,1700134518801,-22.38818,-17.547104,0.07182605
10993,1700134518822,-17.566257,-17.741035,2.7030537
10994,1700134518837,-12.806585,-15.162479,4.086902
10995,1700134518855,-9.382876,-13.713987,5.085284
10996,1700134518873,-6.0477533,-12.947843,7.1754227
10997,1700134518894,-3.1962593,-10.986992,8.066066
10998,1700134518919,0.12689269,-8.384495,8.590396
10999,1700134518937,3.2513258,-6.9503675,9.246407
11000,1700134518964,6.7564373,-6.129156,10.651803
11001,1700134518971,7.920019,-6.7731967,12.480973
11002,1700134518996,8.348581,-6.6510925,12.243947
11003,1700134519018,7.015011,-6.835446,11.101913
11004,1700134519036,5.631162,-7.491457,10.16578
11005,1700134519054,3.763685,-9.461885,8.631097
11006,1700134519072,1.5179238,-11.255142,8.1642275
11007,1700134519096,-1.1947067,-15.514427,8.772355
11008,1700134519118,-5.33907,-21.538239,7.405266
11009,1700134519136,-8.365341,-25.77358,3.1244333
11010,1700134519153,-9.655815,-29.645006,0.47644615
11011,1700134519180,-14.700398,-38.414967,-1.6136919
11012,1700134519191,-25.19179,-42.566513,-6.9120603
11013,1700134519217,-26.111164,-49.531246,-11.789049
11014,1700134519236,-31.945833,-43.859383,-11.310209
11015,1700134519253,-34.246662,-38.39821,-10.603919
11016,1700134519271,-32.24032,-30.37763,-8.671799
11017,1700134519300,-27.945122,-19.51035,-7.6470804
11018,1700134519319,-23.432053,-9.215282,-7.252037
11019,1700134519335,-17.973272,-2.834735,-5.463568
11020,1700134519352,-15.861587,0.4261679,-5.973533
11021,1700134519371,-12.253524,2.480393,-5.997475
11022,1700134519391,-10.292673,4.3382936,-7.6614456
11023,1700134519417,-9.054871,6.31351,-9.449914
11024,1700134519435,-8.884883,7.4866686,-9.23683
11025,1700134519457,-7.5225816,9.258378,-8.532935
11026,1700134519471,-6.5361705,8.7125,-8.987833
11027,1700134519491,-8.11395,8.652645,-9.878476
