gender,Female,height,155
count,timestamp,x,y,z
0,1700133357221,3.2034419,4.975151,7.4986396
1,1700133357297,2.5306711,5.614403,7.297527
2,1700133357298,2.7700913,4.987122,7.1227503
3,1700133357299,3.0597897,4.900931,7.3549876
4,1700133357299,2.9592333,4.747702,7.4986396
5,1700133357334,2.9879637,4.608838,7.687782
6,1700133357335,2.7126305,4.584896,7.752425
7,1700133357368,2.743755,4.5633483,7.7213006
8,1700133357375,2.89459,4.661511,7.606379
9,1700133357408,2.717419,4.6112323,7.699753
10,1700133357414,2.6168625,4.5633483,7.773973
11,1700133357444,2.743755,4.582502,7.824251
12,1700133357470,2.873042,4.5561657,7.9032598
13,1700133357474,2.8921957,4.661511,7.9870567
14,1700133357508,2.6001031,4.903325,8.11395
15,1700133357534,2.5905263,4.9775453,8.197746
16,1700133357536,2.8993783,4.9703627,8.183381
17,1700133357569,2.755726,4.8243165,8.360553
18,1700133357574,2.9352913,4.831499,8.248025
19,1700133357608,3.2345665,4.7285485,7.884106
20,1700133357635,3.1316159,4.9081135,7.3645644
21,1700133357636,4.295198,4.450821,7.1993647
22,1700133357662,5.837064,4.0438066,6.634333
23,1700133357694,4.5920787,5.209783,6.0980315
24,1700133357715,4.0533834,7.1849995,7.00304
25,1700133357716,5.461174,5.4061074,6.907272
26,1700133357742,5.4300494,4.0174704,7.2065473
27,1700133357767,5.056554,3.550601,8.322245
28,1700133357773,5.485116,3.9312792,8.317456
29,1700133357796,5.415684,5.0062757,8.228871
30,1700133357825,5.08289,5.329493,8.109161
31,1700133357851,5.2720323,4.9081135,8.046912
32,1700133357860,6.2608376,4.120421,8.111555
33,1700133357893,6.83784,3.799598,8.1163435
34,1700133357939,5.947197,4.1299977,8.056489
35,1700133357940,4.865018,4.292804,7.735666
36,1700133357941,4.39336,4.0581717,7.386112
37,1700133357969,4.1276035,3.976769,6.9360023
38,1700133357973,3.6224272,3.9576154,6.4906807
39,1700133358021,3.1364043,3.6008794,5.861006
40,1700133358022,2.7940333,3.3925838,5.437232
41,1700133358032,2.542642,3.3758245,5.3725886
42,1700133358059,2.1978772,3.5936968,5.269638
43,1700133358086,1.934515,3.7253778,5.511452
44,1700133358116,1.460463,3.833117,6.009446
45,1700133358118,1.2282255,4.010288,5.9663506
46,1700133358132,2.195483,4.900931,6.4427967
47,1700133358164,2.9855695,5.473145,6.8881183
48,1700133358193,4.7261543,6.8306575,8.008605
49,1700133358194,6.2009826,8.0684595,9.150639
50,1700133358224,7.314286,9.153033,9.579201
51,1700133358233,8.710106,8.899248,9.842564
52,1700133358263,8.707711,8.796297,9.809045
53,1700133358292,7.9463553,9.0476885,9.698911
54,1700133358313,6.208165,8.157045,8.094796
55,1700133358314,6.3470287,7.989451,7.750031
56,1700133358341,5.410896,7.704541,6.9743094
57,1700133358366,5.0302176,7.1706343,5.827487
58,1700133358373,5.2504845,5.9280434,4.0222588
59,1700133358410,6.3566055,4.537012,2.741361
60,1700133358413,6.7492547,3.5865142,2.9041667
61,1700133358446,5.046977,2.918532,3.845088
62,1700133358475,3.53863,2.0446482,4.156334
63,1700133358502,3.3494883,2.219425,4.4340615
64,1700133358504,4.697424,3.3207579,6.409278
65,1700133358536,4.072537,4.0174704,6.9958572
66,1700133358537,3.004723,5.5521536,8.303091
67,1700133358554,2.2864625,7.005434,8.937555
68,1700133358579,2.6767175,8.446744,9.41879
69,1700133358609,3.7421372,9.215282,10.381259
70,1700133358613,4.55856,9.081207,11.880029
71,1700133358642,4.1659107,8.008605,13.017275
