gender,Female,height,160
count,timestamp,x,y,z
0,1700460428087,0.19425514,-0.042760566,0.012217305
1,1700460428088,0.05497787,-0.04153884,-0.05375614
2,1700460428088,-0.17837265,0.028099801,-0.06719518
3,1700460428107,-0.18448131,0.018325957,0.002443461
4,1700460428123,-0.04642576,-0.02321288,-0.05131268
5,1700460428142,-0.10751228,0.008552114,0.081855945
6,1700460428167,-0.087964594,-0.013439035,0.039095376
7,1700460428186,0.012217305,-0.047647487,0.034208454
8,1700460428204,-0.015882496,-0.021991149,0.021991149
9,1700460428225,-0.118507855,0.02687807,0.02565634
10,1700460428243,-0.04886922,0.032986723,0.004886922
11,1700460428265,-0.035430185,0.058643065,0.02687807
12,1700460428287,-0.06841691,0.047647487,0.02076942
13,1700460428304,-0.15027285,0.02565634,0.0
14,1700460428323,-0.23457226,0.04886922,0.03176499
15,1700460428342,-0.25900686,0.09407325,0.059864793
16,1700460428365,-0.3005457,0.119729586,0.089186326
17,1700460428388,-0.4361578,0.13683382,0.0842994
18,1700460428407,-0.61086524,0.13072516,0.12095132
19,1700460428429,-0.7855727,0.089186326,0.16493362
20,1700460428445,-1.105666,-0.015882496,0.23823744
21,1700460428470,-1.6969837,-0.089186326,0.3359759
22,1700460428508,-2.4349089,0.019547688,0.5131268
23,1700460428510,-2.864958,0.22602014,0.7476991
24,1700460428525,-2.933375,0.43249258,1.0091494
25,1700460428543,-3.097087,0.6059783,1.2180653
26,1700460428573,-3.8081338,0.83077675,1.3500122
27,1700460428592,-4.7378707,1.0482447,1.4391985
28,1700460428612,-5.2387805,1.0604621,1.4672983
29,1700460428625,-5.2070155,0.9456194,1.5796975
30,1700460428641,-4.8942523,0.7635816,1.8655825
31,1700460428674,-4.6890016,0.7501425,2.1563544
32,1700460428690,-4.806288,0.7171558,2.4593434
33,1700460428706,-4.3896775,0.52778757,2.4825563
34,1700460428724,-4.015828,0.22968534,2.3554964
35,1700460428743,-3.717726,-0.019547688,2.2516494
36,1700460428773,-3.4917057,-0.1282817,2.2455406
37,1700460428791,-3.2375858,-0.3200934,2.252871
38,1700460428809,-2.7256808,-0.5742133,2.0341814
39,1700460428826,-2.6743681,-0.77457714,1.8142698
40,1700460428841,-2.547308,-0.9663888,1.6945401
41,1700460428863,-2.0146337,-1.2791518,1.5222762
42,1700460428883,-1.7519615,-1.4110987,1.3805555
43,1700460428907,-1.5442673,-1.5577064,1.097114
44,1700460428928,-1.7983873,-1.4795157,0.73914695
45,1700460428941,-1.9498819,-1.1667526,0.42394048
46,1700460428969,-1.5760323,-0.81245077,0.21502456
47,1700460428990,-0.86620694,-0.52412236,0.09407325
48,1700460429006,-0.23823744,-0.26511553,-0.07574729
49,1700460429024,0.07819075,-0.04886922,-0.2919936
50,1700460429044,0.2406809,0.14049901,-0.3933972
51,1700460429065,0.44715336,0.32986724,-0.39828414
52,1700460429089,0.6817256,0.51923543,-0.38240165
53,1700460429109,0.9053023,0.61086524,-0.33353242
54,1700460429124,1.0091494,0.6084218,-0.27122417
55,1700460429145,0.81245077,0.6218608,-0.07574729
56,1700460429165,0.52656585,0.5534439,0.1881465
2789,1700460486697,2.2455406,1.0079277,-4.9028044
2790,1700460486716,1.9388863,1.0531317,-5.013982
2791,1700460486739,2.0195205,1.1142182,-4.8563786
2792,1700460486757,2.0415115,1.2705997,-4.295604
2793,1700460486787,1.7214183,1.4905112,-3.6713002
2794,1700460486811,1.4477507,1.7067575,-2.9614747
2795,1700460486818,1.5540411,1.8154916,-2.2198844
2796,1700460486834,1.6554449,1.8509218,-1.5393804
2797,1700460486855,1.5515977,1.9559906,-0.9419542
2798,1700460486875,1.1582005,1.890017,-0.5571091
2799,1700460486897,0.7489208,1.704314,-0.3323107
2800,1700460486917,0.408058,1.3768903,0.111177474
2801,1700460486942,0.18325958,0.8210029,0.7318166
2802,1700460486964,-0.25411993,0.3213151,1.5601498
2803,1700460486983,-0.68416905,-0.010995574,2.6621506
2804,1700460487009,-1.3903292,-0.19792034,4.1245623
2805,1700460487017,-1.6920967,-0.6963864,4.577824
2806,1700460487056,-1.3206906,-1.3646729,3.8044686
2807,1700460487075,-1.8619173,-1.8863518,3.2058208
2808,1700460487079,-2.8955014,-2.398257,2.2565362
2809,1700460487100,-4.1990876,-2.7134633,1.4990633
2810,1700460487194,-4.736649,-2.6267207,1.6420058
2811,1700460487216,-3.6639698,-2.5118778,2.204002
2812,1700460487228,-1.6664404,-2.4312437,2.801428
2813,1700460487229,0.07696902,-2.3530529,3.1716123
2814,1700460487229,0.60231316,-2.4275784,3.1740558
2815,1700460487230,0.112399206,-2.5631905,2.9663615
2816,1700460487237,-0.77213365,-2.7183504,2.5485299
2817,1700460487264,-1.3658947,-2.9394836,1.971873
2818,1700460487274,-1.3426818,-3.3096678,0.95172805
2819,1700460487295,-0.7122689,-3.6554177,-0.037873644
2820,1700460487315,0.081855945,-3.7201693,-0.6096435
2821,1700460487340,0.6133087,-3.5161405,-1.073901
2822,1700460487357,0.9370673,-3.286455,-1.8106046
2823,1700460487375,0.8735373,-2.6780334,-2.2992969
2824,1700460487397,0.7098254,-2.3090706,-2.6487117
2825,1700460487416,0.6914995,-1.8961257,-3.5051448
2826,1700460487437,-0.17104226,-1.028697,-3.1972687
2827,1700460487456,-1.4807373,-0.6291912,-3.6089919
2828,1700460487477,-2.2223277,0.007330383,-4.4617596
2829,1700460487492,-2.0561724,0.7318166,-5.16792
2830,1700460487520,-1.3060299,1.5845845,-5.408601
2831,1700460487531,-0.6414085,2.420248,-5.099503
2832,1700460487561,0.4813618,3.0384438,-4.632802
2833,1700460487574,2.1685717,3.2045991,-4.17954
2834,1700460487598,3.9327505,2.724459,-4.0048327
2835,1700460487621,5.145929,1.7373008,-3.911981
2836,1700460487631,5.3743925,0.37140608,-3.5271358
2837,1700460487652,4.597372,-1.1667526,-3.0628784
2838,1700460487673,3.321885,-2.4801128,-2.2223277
2839,1700460487698,2.4959953,-3.6615262,-1.3121386
2840,1700460487712,2.3225098,-4.6230283,-0.7171558
2841,1700460487738,1.6554449,-5.480683,-0.36163223
2842,1700460487759,-0.7049385,-5.4269266,0.19425514
2843,1700460488439,-4.460538,-4.950452,0.6450737
2844,1700460488439,-7.761654,-4.2186356,0.74281216
2845,1700460488442,-8.83189,-3.182608,1.0910053
2846,1700460488443,-7.68102,-2.234545,1.6016886
2847,1700460488443,-4.946787,-1.3891076,1.8912388
2848,1700460488443,-2.4483478,-0.22235495,2.3286183
2849,1700460488637,-1.2461652,0.7134906,2.950479
2850,1700460488645,-0.16615535,1.3610078,3.4684927
2851,1700460488670,1.5259414,1.500285,3.3622024
2852,1700460488671,4.225966,1.4391985,2.6963592
2853,1700460488672,7.2192054,1.9022343,2.4740043
2854,1700460488672,10.284527,2.0182989,2.7305677
2855,1700460488673,11.908207,1.2534955,2.4275784
2856,1700460488673,11.777482,0.6462954,2.0378466
2857,1700460488673,11.03467,0.33964106,1.8765781
2858,1700460488674,10.195341,-0.47891834,2.1636846
2859,1700460488674,5.7836723,-1.7348573,1.9706513
2860,1700460488674,-3.095865,-3.1557298,2.1697934
2861,1700460488675,-14.682757,-4.9480085,2.1771238
2862,1700460488675,-24.220806,-6.450737,0.1600467
2863,1700460488675,-28.07781,-6.0170226,-2.3518312
2864,1700460488676,-21.332636,-1.3817772,-2.510656
2865,1700460488676,-4.796514,3.3499851,-1.8790215
2866,1700460488677,8.286998,4.2723913,-2.211332
2867,1700460488677,11.2509165,3.8423424,-2.896723
2868,1700460488677,8.772025,4.9516735,-2.080607
2869,1700460488678,8.772025,4.9516735,-2.080607
2870,1700460488678,4.4263296,3.50881,-1.1533136
2871,1700460488678,4.4263296,3.50881,-1.1533136
2872,1700460488679,6.106209,4.5191813,-0.9957104
2873,1700460488679,8.582657,4.410447,-1.1337659
2874,1700460488700,10.220997,3.7360518,-1.8264871
2875,1700460488701,9.682214,2.9956832,-2.5289822
2876,1700460488701,6.0903263,1.9950858,-2.6841419
2877,1700460488701,1.9095647,1.5149459,-2.6939158
2878,1700460488702,-0.39828414,1.0225884,-2.3017402
2879,1700460488702,-0.53878313,0.51068336,-1.8252654
2880,1700460488702,0.07941248,-0.16126843,-1.5980235
2881,1700460488703,0.59986967,-0.14049901,-1.4514158
2882,1700460488707,0.54244834,-0.25289822,-1.6016886
2883,1700460488708,-0.3921755,-0.07941248,-0.344528
2884,1700460488708,-1.2021828,0.28099802,0.73426
2885,1700460488710,-1.6383406,0.34574974,1.4856243
2886,1700460488728,-1.8374827,0.2687807,2.1013765
2887,1700460488729,-1.7983873,0.27122417,2.2504275
2888,1700460488729,-2.0231857,0.7098254,2.0732768
2889,1700460488733,-2.814867,0.956615,1.690875
2890,1700460488734,-1.7434094,1.3329079,0.72204274
2891,1700460488739,0.98471475,1.2461652,-0.21013765
2892,1700460488748,2.888171,0.874759,-0.86376345
2893,1700460488770,3.055548,0.73426,-1.1154399
2894,1700460488793,2.234545,0.9138544,-0.9126327
2895,1700460488821,1.351234,1.4990633,-0.829555
2896,1700460488833,0.548557,2.0696115,-0.5497787
2897,1700460488853,0.04520403,2.2785273,-0.22357668
2898,1700460488870,-0.10629055,2.2137756,0.20525073
2899,1700460488891,-0.23457226,1.9792033,0.5852089
