gender,Male,height,170
count,timestamp,x,y,z
0,1700198197052,-1.5897499,-2.0638018,8.8777
1,1700198197099,-1.910573,-2.171541,9.14585
2,1700198197100,-2.1140802,-2.4349031,9.356541
827,1700198279901,-2.789245,-4.6040497,1.4820108
828,1700198279915,-3.6703112,-6.5601125,1.9369092
829,1700198279936,-5.4539914,-6.4667387,1.6903064
830,1700198279972,-6.979098,-4.5178585,2.4301147
831,1700198279975,-7.7428484,-4.7860093,2.918532
832,1700198280031,-8.66701,-7.577648,2.755726
833,1700198280036,-9.61272,-7.489063,1.934515
834,1700198280037,-10.010158,-6.3111157,1.8962077
835,1700198280061,-10.941502,-3.4883518,2.3223755
836,1700198280075,-10.529699,-3.2034419,1.9656396
837,1700198280097,-10.714052,-4.5441947,1.4748282
838,1700198280114,-10.948685,-5.8442464,1.2593501
839,1700198280136,-12.959814,-7.350199,2.27928
840,1700198280155,-11.640609,-4.865018,2.2888567
841,1700198280176,-9.148245,-4.6279917,-0.3184288
842,1700198280195,-8.937555,-6.5720835,-0.6440403
843,1700198280247,-9.744401,-3.9001546,0.4237737
844,1700198280258,-8.805874,-1.8100165,1.2425907
845,1700198280265,-8.453926,-2.5115175,1.8028339
846,1700198280276,-8.200141,-3.095703,1.5346833
847,1700198280295,-7.66384,-2.7006595,2.4181437
848,1700198280315,-7.8769236,-4.0222588,2.755726
849,1700198280338,-8.475474,-2.681506,1.8387469
850,1700198280354,-8.556877,-4.2664676,0.1364695
851,1700198280377,-9.210494,-10.584765,-1.6903064
852,1700198280397,-9.167398,-11.298238,0.047884032
853,1700198280415,-8.688558,-8.59279,1.3599066
854,1700198280435,-8.185776,-4.1683054,1.5969325
855,1700198280460,-7.7189064,-3.502717,1.0151415
856,1700198280474,-7.6231384,-3.0023289,1.1204864
857,1700198280494,-8.568848,-2.8993783,1.5825673
858,1700198280517,-9.859323,-4.4364557,1.5945383
859,1700198280534,-10.1226845,-6.600814,1.661576
860,1700198280553,-9.718064,-7.4268136,0.6799533
861,1700198280575,-8.920795,-8.14268,0.011971008
862,1700198280604,-7.7069354,-7.8865004,-0.59855044
863,1700198280616,-6.8929067,-7.795521,-1.9967642
864,1700198280637,-6.6630635,-6.327875,-1.721431
865,1700198280654,-7.2807674,-6.481104,0.18914193
866,1700198280686,-8.327033,-5.1547165,0.770933
867,1700198280695,-8.451532,-3.2010477,1.0845734
868,1700198280712,-9.234436,-3.0262709,1.2593501
869,1700198280734,-10.374076,-3.0885203,2.0638018
870,1700198280752,-10.996569,-3.1148565,2.0685902
871,1700198280771,-10.199299,-3.1507695,0.92655605
872,1700198280796,-8.973468,-3.9863458,1.0390835
873,1700198280814,-8.429984,-4.5154643,0.89064306
874,1700198280884,-7.587225,-4.6136265,0.78050977
875,1700198280885,-6.6726403,-5.3558292,-0.21547815
876,1700198280919,-6.066907,-6.256049,-1.9416976
877,1700198280921,-5.877765,-6.483498,-2.6288335
878,1700198280923,-6.6079965,-6.2488666,-2.3223755
879,1700198281000,-7.393295,-6.5720835,-1.1109096
880,1700198281001,-8.087613,-6.1507044,0.79726917
881,1700198281064,-9.382876,-5.626374,3.5697548
882,1700198281127,-10.007763,-4.9943047,2.8083985
883,1700198281148,-8.858546,-5.0757074,1.2282255
884,1700198281184,-8.037335,-5.5737014,-1.3311762
885,1700198281472,-7.517793,-6.5625067,-2.7820623
886,1700198281473,-7.273585,-6.256049,-2.9472623
887,1700198281570,-7.0724716,-5.973533,-2.0159178
888,1700198281572,-7.608773,-6.373365,-1.4939818
889,1700198281598,-8.676587,-7.5944076,-0.62249243
890,1700198281599,-9.378088,-8.178593,-0.6991069
891,1700198281604,-10.0269165,-8.209718,-0.61770403
892,1700198281606,-10.453085,-9.169792,1.1348516
893,1700198281653,-10.608707,-9.76116,2.2122424
894,1700198281654,-10.860099,-8.415619,1.2330139
895,1700198281721,-10.647015,-8.724471,-0.20350714
896,1700198281731,-9.466674,-7.21373,-1.6256629
897,1700198281732,-8.4347725,-5.57849,-1.0606314
898,1700198281732,-8.645462,-4.6926355,0.16519992
899,1700198281733,-9.081207,-4.596867,0.9768343
900,1700198281751,-9.119514,-4.7860093,0.1436521
901,1700198281752,-8.477868,-3.6487634,-0.39264908
902,1700198281752,-7.8290396,-2.9879637,-0.2896984
903,1700198281753,-7.723695,-3.1531637,0.29927522
904,1700198281755,-7.2687964,-4.084508,-0.6943185
905,1700198281768,-6.9767036,-5.2648497,-1.3096284
906,1700198281770,-6.6965823,-4.7261543,-0.4261679
907,1700198281771,-7.7093296,-4.0054994,0.8810662
908,1700198281772,-7.991845,-3.9432502,1.2258313
909,1700198281786,-8.880095,-5.5401826,1.091756
910,1700198281787,-9.909601,-7.398083,1.115698
911,1700198281788,-9.763555,-7.6135616,0.34237084
912,1700198281788,-8.820239,-7.3310456,-0.18195933
913,1700198281792,-8.197746,-6.9719152,-0.61052144
914,1700198281793,-7.608773,-6.5984197,-0.5650316
915,1700198281793,-7.2065473,-6.9000893,-1.091756
916,1700198281796,-7.089231,-7.117962,-1.8076223
917,1700198281802,-6.8881183,-8.76996,-2.255338
918,1700198281804,-6.3087215,-8.918402,-2.5498247
919,1700198281820,-4.9823337,-6.679823,-1.9297266
920,1700198281821,-5.1810527,-7.299921,-1.1252748
921,1700198281822,-4.8578353,-6.849811,-1.1372458
922,1700198281823,-4.4699745,-7.3310456,-0.581791
923,1700198281826,-4.402937,-7.350199,0.11252748
924,1700198281834,-4.417302,-7.1227503,0.50517654
925,1700198281848,-4.6710877,-6.5816603,0.2633622
926,1700198281868,-4.572925,-9.64145,0.11252748
927,1700198281893,-4.0078936,-8.805874,1.9895816
928,1700198281914,-3.7086184,-6.777985,1.2234371
929,1700198281928,-4.462792,-8.355764,0.11492168
930,1700198281951,-4.8362875,-11.066,-0.79966336
931,1700198281968,-3.9360676,-13.069947,-0.59855044
932,1700198281990,-4.390966,-9.289502,0.46926352
933,1700198282025,-4.8722005,-4.673482,1.1611878
934,1700198282029,-5.920861,-5.2768207,1.9752164
935,1700198282048,-5.8442464,-6.703765,2.171541
936,1700198282067,-6.14831,-6.955156,2.1667526
937,1700198282090,-6.327875,-7.1586633,2.3918076
938,1700198282121,-6.813898,-6.567295,2.8060043
939,1700198282132,-7.5465236,-5.7365074,3.4356794
940,1700198282150,-7.5106106,-6.217742,3.3782187
941,1700198282167,-8.121132,-4.3718123,2.6408045
942,1700198282188,-8.238448,-5.317522,2.2649148
943,1700198282228,-9.205706,-4.999093,2.1045034
944,1700198282231,-9.107543,-6.967127,1.3335704
945,1700198282252,-7.690176,-6.603208,3.083732
946,1700198282269,-11.013328,-5.2983685,3.9815574
947,1700198282294,-10.0269165,-3.7134068,4.8482585
948,1700198282312,-7.335834,-3.0262709,3.7948096
949,1700198282331,-6.4380083,-2.6312277,2.5091233
950,1700198282347,-5.8226986,-2.7629087,1.5801731
951,1700198282366,-5.604826,-3.9959226,1.1372458
952,1700198282399,-5.765238,-5.4803276,1.1540052
953,1700198282406,-5.755661,-5.6096144,0.011971008
954,1700198282430,-6.622362,-6.921637,-0.842759
955,1700198282448,-8.899248,-10.196905,-0.7230489
956,1700198282466,-9.617508,-10.891224,-1.043872
957,1700198282491,-10.4171715,-12.428301,0.20350714
958,1700198282508,-9.967062,-13.759478,1.1707647
959,1700198282528,-7.943961,-9.093178,0.8619126
960,1700198282546,-7.467515,-8.640674,1.4580688
961,1700198282569,-6.5265937,-9.172187,1.685518
962,1700198282587,-5.506664,-8.389283,1.1372458
963,1700198282607,-4.63278,-9.239224,-0.31124622
964,1700198282631,-4.050989,-8.791509,-0.79248077
965,1700198282645,-2.954445,-12.8448925,-0.2896984
966,1700198282670,-1.2330139,-13.6972275,-1.400608
967,1700198282687,-1.2785037,-11.168951,-0.46447513
968,1700198282707,-1.400608,-5.2528787,3.169923
969,1700198282732,-4.5801077,-12.2080345,5.8346696
970,1700198282746,-2.7629087,-14.180857,3.976769
