gender,Female,height,160
count,timestamp,x,y,z
0,1700459848195,-0.015882496,0.029321533,0.11728613
1,1700459848236,-0.19303341,0.14660765,0.03176499
2,1700459848237,-0.15393804,0.059864793,0.019547688
3,1700459848253,-0.10629055,0.058643065,-0.043982297
4,1700459848275,-0.02565634,0.034208454,-0.037873644
5,1700459848297,-0.002443461,0.02687807,-0.028099801
6,1700459848315,-0.043982297,0.06352998,-0.036651913
7,1700459848334,-0.056199603,0.07941248,-0.04153884
8,1700459848352,-0.010995574,0.065973446,-0.014660766
9,1700459848375,0.017104227,0.052534413,-0.019547688
10,1700459848400,0.036651913,0.040317107,-0.032986723
11,1700459848414,0.03176499,0.032986723,-0.002443461
12,1700459848432,-0.009773844,0.042760566,0.014660766
13,1700459848452,-0.028099801,0.039095376,0.018325957
14,1700459848475,-0.02687807,0.037873644,0.02565634
15,1700459848497,-0.04153884,0.047647487,0.004886922
16,1700459848515,-0.06352998,0.058643065,0.008552114
17,1700459848532,-0.039095376,0.04642576,0.02076942
18,1700459848553,-0.012217305,0.047647487,0.032986723
19,1700459848575,-0.030543262,0.065973446,0.030543262
20,1700459848598,-0.03176499,0.0720821,0.05131268
21,1700459848615,-0.015882496,0.052534413,-0.16371189
22,1700459848633,-0.008552114,0.013439035,-0.13805555
23,1700459848652,0.02443461,0.02565634,-0.09773844
24,1700459848685,0.02321288,0.02687807,-0.03176499
25,1700459848699,-0.062308256,0.081855945,0.0
26,1700459848719,-0.1001819,0.089186326,0.0720821
27,1700459848750,-0.07452556,0.05009095,0.17470746
28,1700459848754,-0.04520403,0.0012217305,0.028099801
29,1700459848782,-0.16126843,0.08307768,0.16371189
30,1700459848804,-0.18203785,0.07574729,0.14172074
31,1700459848826,-0.16249016,0.11728613,0.14905111
32,1700459848844,-0.19058995,0.21380283,0.18570304
33,1700459848858,-0.2443461,0.23457226,0.2003638
34,1700459848889,-0.2773328,0.204029,0.21135938
35,1700459848901,-0.3555236,0.17348573,0.23579398
36,1700459848920,-0.41905355,0.12461651,0.25534168
37,1700459848933,-0.47525316,0.037873644,0.2602286
38,1700459848952,-0.548557,-0.05497787,0.21991149
39,1700459848971,-0.70249504,-0.04520403,0.2443461
40,1700459848993,-0.8417723,-0.021991149,0.37751472
41,1700459849017,-0.88697636,-0.07086037,0.50701815
42,1700459849033,-0.9101892,-0.14538592,0.59742624
43,1700459849052,-0.9981538,-0.15393804,0.7171558
44,1700459849081,-1.1435398,-0.13439035,0.88208944
45,1700459849098,-1.2718215,-0.17959438,0.87964594
46,1700459849116,-1.5564847,-0.22113322,0.5497787
47,1700459849133,-1.9156734,-0.28344148,0.6414085
48,1700459849154,-2.0341814,-0.41905355,1.0396926
49,1700459849171,-1.9975294,-0.43493605,1.3182472
50,1700459849193,-2.1734586,-0.39095375,1.4159856
51,1700459849219,-2.7415633,-0.32375857,1.3793337
52,1700459849236,-3.5246925,-0.35063666,1.4953982
53,1700459849251,-4.188092,-0.2687807,1.7568485
54,1700459849271,-4.607146,-0.14538592,1.8545868
55,1700459849295,-4.9138002,-0.040317107,1.9767599
56,1700459849316,-5.0164256,0.03176499,2.2296581
57,1700459849334,-5.181359,0.065973446,2.4178047
58,1700459849353,-5.3255234,0.17104226,2.5680776
59,1700459849372,-5.375614,0.16126843,2.7269025
60,1700459849398,-5.0970597,-0.02443461,2.8771753
61,1700459849417,-4.8979177,-0.19547687,2.886949
62,1700459849434,-5.2045717,-0.39584067,2.796541
63,1700459849451,-5.4464746,-0.535118,2.7146852
64,1700459849470,-5.0567427,-0.81489426,2.4642303
65,1700459849494,-4.420221,-1.1801916,1.9315559
66,1700459849516,-4.057367,-1.4624114,1.3365731
67,1700459849538,-3.6932912,-1.2974777,1.0177015
68,1700459849565,-2.7415633,-1.0543534,0.7415904
69,1700459849570,-1.6969837,-1.0372492,0.4129449
70,1700459849590,-1.563815,-1.1313224,0.07452556
71,1700459849612,-1.9694295,-1.0714576,-0.28221974
72,1700459849636,-2.0635028,-0.75502944,-0.6133087
73,1700459849656,-1.0580186,-0.5693264,-1.001819
