timestamp,second,group,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700197349607.0,0.295,0,-17.039534,-14.487314,4.948815,0.065973446,0.5045747,4.201531,Male,170.0
1700197349608.0,0.296,0,-11.149797,-14.159308,3.8618474,-1.0396926,-0.29565877,2.6988027,Male,170.0
1700197349654.0,0.342,0,-8.717288,-15.942989,4.4723687,-1.33168625,-0.41722095,2.0690006,Male,170.0
1700197349656.0,0.344,0,-6.241684,-16.335638,4.074931,-2.225993,-0.8405506,0.47403142,Male,170.0
1700197349743.0,0.431,0,-3.2441432,-15.519216,3.7660792,-2.2828035,-1.01770155,0.1771509169999999,Male,170.0
1700197349744.0,0.432,0,-1.1013328,-16.065094,3.0550013,-2.339614,-1.1948525,-0.119729586,Male,170.0
1700197349746.0,0.434,0,-0.0047884034,-15.239094,2.219425,-2.171015,-1.1215485,-0.6206391,Male,170.0
1700197349747.0,0.435,0,0.6871359,-14.585477,2.6024973,-1.1887437,-0.5558874,-1.8558086,Male,170.0
1700197349748.0,0.436,0,0.50517654,-14.549563,3.0238767,-0.9602801133333334,-0.0614938,-2.4402030333333333,Male,170.0
1700197349771.0,0.459,0,-1.151611,-15.988479,1.8124107,-0.7318165266666667,0.4328997999999999,-3.024597466666666,Male,170.0
1700197349791.0,0.479,0,-3.1316159,-16.76899,0.45250413,-0.50335294,0.9272934,-3.6089919,Male,170.0
1700197349806.0,0.494,0,-5.1882353,-18.286913,0.23463176,-0.05009095,1.2205088,-4.4495425,Male,170.0
1700197349827.0,0.515,0,-8.255207,-20.242975,1.0726024,-0.08246681,1.6639969,-5.20823725,Male,170.0
1700197349848.0,0.536,0,-11.650186,-22.541409,1.9177556,-0.11484267,2.107485,-5.966932,Male,170.0
1700197349867.0,0.555,0,-14.235924,-26.01779,1.4652514,0.31551190125,1.84588197075,-5.9646411875,Male,170.0
1700197349886.0,0.574,0,-17.839197,-30.016108,-0.035913024,0.7458664724999999,1.5842789415,-5.962350375,Male,170.0
1700197349905.0,0.593,0,-24.650702,-32.28102,0.5267244,1.1762210437499998,1.32267591225,-5.9600595625,Male,170.0
1700197349925.0,0.613,0,-26.214115,-29.245174,1.2186487,1.606575615,1.061072883,-5.95776875,Male,170.0
1700197349946.0,0.634,0,-21.435287,-22.486341,1.1013328,2.03693018625,0.79946985375,-5.9554779375,Male,170.0
1700197349964.0,0.652,0,-18.550274,-17.374722,-0.18914193,2.4672847575,0.5378668245,-5.953187125,Male,170.0
1700197349988.0,0.676,0,-15.500062,-12.423512,-1.6879122,2.89763932875,0.27626379525,-5.9508963125,Male,170.0
1700197350004.0,0.692,0,-13.414712,-8.765172,-3.2872388,3.3279939,0.014660766,-5.9486055,Male,170.0
1700197350024.0,0.712,0,-11.705252,-5.6551046,-4.793192,2.12214589,-0.2264273893333333,-5.106018766666667,Male,170.0
1700197350048.0,0.736,0,-9.713276,-0.79248077,-5.133168,0.91629788,-0.4675155446666666,-4.263432033333333,Male,170.0
1700197350065.0,0.753,0,-7.264008,2.861071,-4.5753193,-0.28955013,-0.7086037,-3.4208453,Male,170.0
1700197350098.0,0.786,0,-6.555324,2.8898015,-3.8259344,-0.29932397,-0.30624712,-3.0302988,Male,170.0
1700197350109.0,0.797,0,-8.027759,3.1842883,-3.4763808,-0.30909781,0.0961094599999999,-2.6397523,Male,170.0
1700197350137.0,0.825,0,-8.537724,4.1946416,-3.5434184,-0.31887165,0.49846604,-2.2492058,Male,170.0
1700197350151.0,0.839,0,-7.9391727,5.947197,-3.928885,-0.5071926714285715,0.54314647,-1.2287117857142855,Male,170.0
1700197350163.0,0.851,0,-7.2304893,6.4499793,-4.268862,-0.6955136928571429,0.5878269,-0.2082177714285711,Male,170.0
1700197350191.0,0.879,0,-7.465121,6.9360023,-4.477157,-0.8838347142857144,0.63250733,0.8122762428571435,Male,170.0
1700197350218.0,0.906,0,-6.895301,6.6750345,-3.9552212,-1.072155735714286,0.67718776,1.8327702571428577,Male,170.0
1700197350238.0,0.926,0,-7.5584946,6.2943563,-1.8387469,-1.2604767571428572,0.72186819,2.853264271428572,Male,170.0
1700197350245.0,0.933,0,-9.880871,5.7484784,-1.0247183,-1.4487977785714288,0.76654862,3.873758285714287,Male,170.0
1700197350265.0,0.953,0,-12.035652,2.7605145,-2.135628,-1.6371188,0.81122905,4.8942523,Male,170.0
1700197350283.0,0.971,0,-14.475344,-9.720459,3.4165258,-2.8900034000000003,1.097114025,6.1080415,Male,170.0
1700197350305.0,0.993,0,-22.744917,-33.911472,5.485116,-4.142888,1.382999,7.3218307,Male,170.0
1700197350323.0,1.011,0,-27.15743,-51.259857,6.9527617,-3.61363436,0.79950052,6.15312334,Male,170.0
1700197350345.0,1.033,0,-14.566323,-49.74912,7.57286,-3.08438072,0.21600204,4.98441598,Male,170.0
1700197350363.0,1.051,0,-4.1826706,-36.054283,8.1163435,-2.55512708,-0.36749644,3.81570862,Male,170.0
1700197350383.0,1.071,0,2.7509377,-26.874914,6.4380083,-2.02587344,-0.95099492,2.64700126,Male,170.0
1700197350403.0,1.091,0,5.118803,-20.578163,4.132392,-1.4966198,-1.5344934,1.4782939,Male,170.0
1700197350424.0,1.112,0,4.450821,-16.680403,5.497087,-0.6951646,-1.3231341,1.2522738,Male,170.0
1700197350444.0,1.132,0,3.7732618,-13.297397,5.961562,-0.4683299833333333,-1.5086335000000002,0.9576331166666668,Male,170.0
1700197350464.0,1.152,0,4.5777135,-9.727641,4.2664676,-0.2414953666666666,-1.6941329,0.6629924333333334,Male,170.0
1700197350484.0,1.172,0,4.9224787,-6.469133,1.7764976,-0.01466075,-1.8796323,0.36835175,Male,170.0
1700197350505.0,1.193,0,4.8147397,-2.9903579,-0.5506664,0.2121738666666667,-2.0651317,0.0737110666666667,Male,170.0
1700197350578.0,1.266,0,5.997475,0.45489833,-1.8746599,0.4390084833333334,-2.2506311,-0.2209296166666665,Male,170.0
1700197350579.0,1.267,0,8.860941,3.5913026,-1.0965444,0.2724459,-2.461787,-0.9089675,Male,170.0
1700197350588.0,1.276,0,10.575189,4.1611223,-0.5650316,0.152105445,-1.9376646,-1.27059975,Male,170.0
1700197350594.0,1.282,0,9.586384,2.5881321,0.033518825,0.03176499,-1.4135422,-1.632232,Male,170.0
1700197350603.0,1.291,0,8.310274,0.7230489,0.1340753,0.50152037,-0.7476990725,-1.6566666,Male,170.0
1700197350623.0,1.311,0,7.017405,-2.56419,-0.10295067,0.97127575,-0.081855945,-1.6811012,Male,170.0
1700197350644.0,1.332,0,8.413225,-7.8027034,-1.0223241,-0.226020125,0.3481932025,-1.75745935,Male,170.0
1700197350663.0,1.351,0,9.325416,-19.965248,-2.3870192,-1.423316,0.77824235,-1.8338175,Male,170.0
1700197350689.0,1.377,0,10.228029,-38.738182,0.30406362,-0.965777935,1.479515675,-2.747061,Male,170.0
1700197350702.0,1.39,0,3.7445314,-48.49216,2.5737667,-0.50823987,2.180789,-3.6603045,Male,170.0
1700197350723.0,1.411,0,-5.183447,-43.555317,4.546589,-0.5695485272727273,2.0840501545454546,-3.4036300363636363,Male,170.0
1700197350743.0,1.431,0,-6.5457473,-33.35123,4.9703627,-0.6308571845454546,1.987311309090909,-3.146955572727273,Male,170.0
1700197350763.0,1.451,0,-5.518635,-23.154325,4.0701427,-0.6921658418181819,1.890572463636364,-2.890281109090909,Male,170.0
1700197350784.0,1.472,0,-6.244078,-16.886305,3.0358477,-0.7534744990909091,1.7938336181818182,-2.6336066454545453,Male,170.0
1700197350802.0,1.49,0,-6.5361705,-11.113884,0.46447513,-0.8147831563636363,1.6970947727272727,-2.376932181818182,Male,170.0
1700197350822.0,1.51,0,-5.6335564,-5.3678,-2.171541,-0.8760918136363636,1.6003559272727272,-2.120257718181818,Male,170.0
1700197350843.0,1.531,0,-6.1770406,-1.8722657,-3.6008794,-0.9374004709090908,1.5036170818181818,-1.8635832545454545,Male,170.0
1700197350864.0,1.552,0,-7.860164,0.04309563,-3.8738184,-0.998709128181818,1.4068782363636363,-1.606908790909091,Male,170.0
1700197350885.0,1.573,0,-9.114726,1.8674773,-3.6750996,-1.0600177854545454,1.3101393909090908,-1.350234327272727,Male,170.0
1700197350901.0,1.589,0,-9.454702,4.1922474,-3.2872388,-1.1213264427272729,1.2134005454545456,-1.0935598636363637,Male,170.0
1700197350926.0,1.614,0,-8.267179,6.045359,-3.4500446,-0.59742624,0.8894198,-0.45814893,Male,170.0
1700197350946.0,1.634,0,-6.8210807,6.337452,-3.3423057,-1.162354416,0.64531805,-0.153571507,Male,170.0
1700197350967.0,1.655,0,-6.241684,5.731719,-3.1747115,-1.727282592,0.4012162999999999,0.151005916,Male,170.0
1700197350982.0,1.67,0,-6.811504,4.1922474,-2.7150247,-2.292210768,0.1571145499999999,0.455583339,Male,170.0
1700197351001.0,1.689,0,-8.094796,3.3159695,-0.59136784,-2.857138944,-0.0869872,0.760160762,Male,170.0
1700197351021.0,1.709,0,-9.074024,0.51954174,1.6448165,-3.42206712,-0.33108895,1.064738185,Male,170.0
1700197351042.0,1.73,0,-9.399636,-5.9400144,4.4699745,-3.986995296,-0.5751907,1.369315608,Male,170.0
1700197351061.0,1.749,0,-9.3421755,-19.036297,4.0318356,-4.551923472,-0.8192924500000001,1.673893031,Male,170.0
1700197351081.0,1.769,0,-9.284714,-36.53791,6.679823,-5.116851648,-1.0633942,1.978470454,Male,170.0
1700197351101.0,1.789,0,-7.117962,-41.158722,9.579201,-5.681779824,-1.30749595,2.283047877,Male,170.0
1700197351122.0,1.81,0,-3.4596214,-40.299202,8.863335,-6.246708,-1.5515977,2.5876253,Male,170.0
1700197351142.0,1.83,0,1.2976574,-29.640217,13.146562,-4.549418915,-1.5115860250000002,2.0754147575,Male,170.0
1700197351172.0,1.86,0,5.374983,-21.634007,11.547235,-2.85212983,-1.47157435,1.563204215,Male,170.0
1700197351182.0,1.87,0,4.1156325,-16.294937,8.738836,-1.1548407449999996,-1.431562675,1.0509936725000002,Male,170.0
1700197351201.0,1.889,0,2.4037786,-14.341269,7.7667904,0.54244834,-1.391551,0.53878313,Male,170.0
1700197351221.0,1.909,0,1.2689269,-10.132261,6.0740895,0.5143485386363637,-1.2494415318181815,0.4780853377272727,Male,170.0
1700197351241.0,1.929,0,3.5122938,-6.2728086,2.8419175,0.4862487372727272,-1.1073320636363635,0.4173875454545455,Male,170.0
1700197351262.0,1.95,0,6.0166287,-2.5929205,-0.21308395,0.4581489359090909,-0.9652225954545456,0.3566897531818181,Male,170.0
1700197351282.0,1.97,0,7.642292,0.82599956,-1.99437,0.4300491345454545,-0.8231131272727272,0.2959919609090909,Male,170.0
1700197351302.0,1.99,0,9.485827,2.801216,-0.82360536,0.4019493331818181,-0.681003659090909,0.2352941686363636,Male,170.0
1700197351321.0,2.009,0,11.310209,4.4795513,0.45968673,0.3738495318181818,-0.5388941909090909,0.1745963763636363,Male,170.0
1700197351341.0,2.029,0,11.745954,5.159505,0.40462008,0.3457497304545454,-0.3967847227272727,0.113898584090909,Male,170.0
1700197351361.0,2.049,0,9.646238,1.8674773,1.769315,0.317649929090909,-0.2546752545454545,0.0532007918181818,Male,170.0
1700197351381.0,2.069,0,8.355764,-1.8579005,3.4404678,0.2895501277272727,-0.1125657863636362,-0.0074970004545454,Male,170.0
1700197351401.0,2.089,0,8.643068,-7.66384,2.3798366,0.2614503263636363,0.029543681818182,-0.0681947927272726,Male,170.0
1700197351421.0,2.109,0,7.5824366,-15.492879,0.7661445,0.2333505249999999,0.17165315,-0.128892585,Male,170.0
1700197351441.0,2.129,0,7.7093296,-25.292347,1.5442601,0.2052507236363636,0.3137626181818183,-0.1895903772727273,Male,170.0
1700197351460.0,2.148,0,8.128315,-38.381447,1.13964,0.1771509222727272,0.4558720863636365,-0.2502881695454545,Male,170.0
1700197351480.0,2.168,0,1.5705963,-32.865208,2.6288335,0.1490511209090909,0.5979815545454545,-0.3109859618181818,Male,170.0
1700197351500.0,2.188,0,-0.6799533,-25.72091,3.6870706,0.1209513195454545,0.7400910227272728,-0.371683754090909,Male,170.0
1700197351520.0,2.208,0,0.21068975,-23.714567,2.779668,0.0928515181818181,0.882200490909091,-0.4323815463636363,Male,170.0
1700197351540.0,2.228,0,-1.5873557,-19.56781,1.5490485,0.0647517168181817,1.0243099590909093,-0.4930793386363635,Male,170.0
1700197351561.0,2.249,0,-2.1068976,-14.089877,0.6344634,0.0366519154545453,1.1664194272727275,-0.553777130909091,Male,170.0
1700197351582.0,2.27,0,-1.3575124,-9.157822,0.260968,0.008552114090909,1.3085288954545458,-0.6144749231818182,Male,170.0
1700197351600.0,2.288,0,-1.6352397,-6.045359,0.63206923,-0.0195476872727273,1.450638363636364,-0.6751727154545454,Male,170.0
1700197351620.0,2.308,0,-3.0573955,-4.7644615,0.10295067,-0.0476474886363637,1.5927478318181818,-0.7358705077272728,Male,170.0
1700197351641.0,2.329,0,-4.699818,-2.9281087,-1.3431472,-0.07574729,1.7348573,-0.7965683,Male,170.0
1700197351660.0,2.348,0,-6.0621185,0.19393034,-2.8275523,-0.1087340142857142,1.5564846471428573,-0.4038692142857142,Male,170.0
1700197351681.0,2.369,0,-7.668628,3.6343982,-3.7445314,-0.1417207385714285,1.3781119942857143,-0.0111701285714285,Male,170.0
1700197351700.0,2.388,0,-8.528147,5.291186,-4.2640734,-0.1747074628571428,1.1997393414285715,0.3815289571428572,Male,170.0
1700197351720.0,2.408,0,-7.457938,5.1259856,-3.667917,-0.2076941871428571,1.0213666885714288,0.774228042857143,Male,170.0
1700197351740.0,2.428,0,-5.889736,4.6375685,-1.6783354,-0.2406809114285714,0.8429940357142858,1.1669271285714289,Male,170.0
1700197351759.0,2.447,0,-6.3470287,2.4396915,1.5131354,-0.2736676357142857,0.664621382857143,1.5596262142857142,Male,170.0
1700197351780.0,2.468,0,-7.560889,-1.7621324,3.6655228,-0.30665436,0.48624873,1.9523253,Male,170.0
1700197351800.0,2.488,0,-7.967903,-5.805939,5.995081,-0.47891834,0.1600467,2.4727826,Male,170.0
1700197351819.0,2.507,1,-6.8881183,-14.709975,3.9432502,-0.2273776133333333,-0.1061548222222222,2.297532137777777,Male,170.0
1700197351840.0,2.528,1,-6.160281,-32.36003,5.851429,0.0241631133333333,-0.3723563444444445,2.122281675555556,Male,170.0
