gender,Male,height,174
count,timestamp,x,y,z
13186,1699943875150,2.1212628,2.5306711,9.660604
13187,1699943875193,1.9081788,3.406949,9.392453
13188,1699943875194,1.3623008,4.1539397,9.497798
13189,1699943875206,1.3910311,2.861071,10.419566
13190,1699943875227,1.9632454,2.1811178,10.072407
13191,1699943875248,2.0901382,2.7030537,10.053253
13192,1699943875266,1.9919758,3.478775,10.488997
13193,1699943875286,2.0254946,3.3494883,10.469844
13194,1699943875306,2.621651,2.791639,10.649409
13195,1699943875326,2.0326772,2.813187,10.888829
13196,1699943875348,0.91219085,3.1675289,10.6158905
13197,1699943875366,1.7070658,2.360683,9.629479
13198,1699943875386,2.731784,1.673547,8.566454
13199,1699943875406,2.4181437,1.5610195,8.566454
13200,1699943875426,2.0685902,1.922544,8.932767
13201,1699943875447,2.1859062,1.99437,8.935161
13202,1699943875466,2.2577322,2.2050598,8.523358
13203,1699943875486,2.4277205,2.1763294,7.9942393
13204,1699943875506,2.882619,2.3750482,7.419631
13205,1699943875526,3.679888,1.532289,7.1634517
13206,1699943875547,4.4125137,0.29209262,7.323863
13207,1699943875566,4.098873,1.2737153,7.2711906
13208,1699943875587,4.673482,2.1667526,7.553706
13209,1699943875606,4.642357,2.4899697,8.034941
13210,1699943875627,4.8099513,1.0965444,8.286332
13211,1699943875648,4.7381253,1.3192052,8.413225
13212,1699943875667,4.3263226,2.456451,8.35337
13213,1699943875686,4.2185836,2.657564,8.056489
13214,1699943875707,4.3718123,3.1531637,8.24563
13215,1699943875727,4.7405195,2.779668,8.449138
13216,1699943875749,4.7381253,2.0901382,8.647857
13217,1699943875767,4.4316673,1.7669208,8.350976
13218,1699943875787,3.8977604,2.2984335,8.418014
13219,1699943875808,3.572149,3.347094,8.767567
13220,1699943875827,3.9240966,3.5434184,8.626308
13221,1699943875848,4.0078936,2.822764,8.26239
13222,1699943875867,4.0940847,-0.5363012,5.7245364
13223,1699943875887,4.642357,0.7015011,5.851429
13224,1699943875908,4.1132383,2.8993783,4.120421
13225,1699943875927,2.8634653,0.8475474,1.757344
13226,1699943875950,2.6288335,-3.8498764,0.5386954
13227,1699943875967,3.1962593,-10.223241,-0.24420857
13228,1699943875987,5.058948,-12.061988,0.5770026
13229,1699943876008,5.985504,-13.560759,0.9648633
13230,1699943876028,6.4404025,-11.042058,-0.18674773
13231,1699943876049,5.4444146,-9.016563,-1.6927006
13232,1699943876069,5.2840033,-10.005369,-0.15562311
13233,1699943876088,5.7484784,-8.214506,0.7230489
13234,1699943876108,5.506664,-9.3733,0.60573304
13235,1699943876128,4.235343,-12.5743475,1.1420342
13236,1699943876149,5.7724204,-10.6637745,-0.011971008
13237,1699943876168,4.9081135,-9.967062,-0.21547815
13238,1699943876188,5.1762643,-11.554418,1.0055647
13239,1699943876209,6.0884547,-8.604761,1.2856863
13240,1699943876229,5.6646814,-8.2169,1.163582
13241,1699943876249,5.389348,-7.785944,2.291251
13242,1699943876268,3.8594532,-9.088389,4.2281604
13243,1699943876288,3.4045548,-6.622362,4.7764325
13244,1699943876310,3.6391866,-7.007828,4.0653543
13245,1699943876328,5.341464,-8.475474,2.9999347
13246,1699943876349,4.608838,-9.610326,2.0470424
13247,1699943876369,4.781221,-7.699753,3.0789435
13248,1699943876389,3.8977604,-7.2951326,2.4013844
13249,1699943876411,4.745308,-6.691794,3.3279405
13250,1699943876432,2.420538,-8.192958,4.7381253
13251,1699943876450,-0.24420857,-10.82658,5.389348
13252,1699943876469,-2.5450363,-10.546458,4.8027687
13253,1699943876489,-3.6583402,-9.581595,4.1491513
