gender,Male,height,5
count,timestamp,x,y,z
0,1699722114876,0.034208454,0.034208454,0.29077184
1,1699722114957,0.004886922,0.004886922,0.24801129
2,1699722115044,-0.015882496,-0.015882496,0.66828656
3,1699722115208,1.4526376,1.4526376,2.3457224
4,1699722115370,-0.4361578,-0.4361578,7.5014253
5,1699722115532,-0.41905355,-0.41905355,0.2602286
6,1699722115696,1.7324139,1.7324139,-4.3090434
7,1699722115852,1.8216002,1.8216002,-4.7842965
8,1699722116011,-5.903402,-5.903402,11.7053995
9,1699722116168,-0.45204028,-0.45204028,0.71837753
10,1699722116374,0.3811799,0.3811799,-4.6743407
11,1699722116756,2.3762658,2.3762658,-7.8031926
12,1699722116782,-1.4501941,-1.4501941,13.180029
13,1699722116821,5.136155,5.136155,3.1948252
14,1699722117046,-4.2821655,-4.2821655,-5.2021284
15,1699722117151,-1.8484782,-1.8484782,-10.056064
16,1699722117294,-1.9743165,-1.9743165,12.710884
17,1699722117454,0.13805555,0.13805555,3.5601227
18,1699722117627,2.1343632,2.1343632,-7.5002036
19,1699722117785,2.0561724,2.0561724,-10.4018135
20,1699722117946,-2.6572638,-2.6572638,11.816577
21,1699722118108,0.16493362,0.16493362,2.7085764
22,1699722118274,0.4251622,0.4251622,-3.4782667
23,1699722118434,0.9859365,0.9859365,-13.546548
24,1699722118591,0.59742624,0.59742624,4.552168
25,1699722118743,2.3823745,2.3823745,16.385849
26,1699722118907,-1.3048081,-1.3048081,1.7800614
27,1699722119074,-0.6059783,-0.6059783,-9.612576
28,1699722119242,5.1471505,5.1471505,-10.698694
29,1699722119397,-2.1294763,-2.1294763,15.439008
30,1699722119560,-0.095294975,-0.095294975,2.9565878
31,1699722119723,1.5503759,1.5503759,-6.508158
32,1699722119864,1.9999728,1.9999728,-11.889881
33,1699722120068,1.0775663,1.0775663,-0.36163223
34,1699722120186,2.624277,2.624277,16.942959
35,1699722120361,-3.3169982,-3.3169982,-0.4166101
36,1699722120520,-0.98471475,-0.98471475,-10.523987
37,1699722120682,2.1502457,2.1502457,-8.235685
38,1699722120838,-2.5949554,-2.5949554,15.232535
39,1699722120998,1.1936307,1.1936307,6.3310075
40,1699722121160,1.0225884,1.0225884,-8.283333
41,1699722121320,-1.6896533,-1.6896533,-14.819591
42,1699722121476,1.2657127,1.2657127,5.9143972
43,1699722121641,4.4642034,4.4642034,9.540493
44,1699722121804,-0.81489426,-0.81489426,-2.2638667
45,1699722121963,1.5968018,1.5968018,-10.800097
46,1699722122124,1.9877555,1.9877555,-3.35365
47,1699722122280,4.745201,4.745201,15.316835
48,1699722122443,-3.2485814,-3.2485814,-0.73914695
49,1699722122606,-2.6645942,-2.6645942,-7.191106
50,1699722122764,-0.3371976,-0.3371976,-9.214292
51,1699722122927,-2.6193902,-2.6193902,7.5869465
52,1699722123088,1.2705997,1.2705997,10.954036
53,1699722123251,0.68539083,0.68539083,-5.8508673
54,1699722123409,0.77457714,0.77457714,-9.790948
55,1699722123569,0.13316862,0.13316862,1.7421877
56,1699722123730,2.7293458,2.7293458,15.437786
57,1699722123890,-1.5809193,-1.5809193,0.4728097
58,1699722124052,-0.007330383,-0.007330383,-6.2613688
59,1699722124213,-0.3933972,-0.3933972,-7.1691146
60,1699722124374,0.14905111,0.14905111,-2.339614
61,1699722124534,2.2003367,2.2003367,-0.9053023
62,1699722124696,0.002443461,0.002443461,-0.56199604
63,1699722124856,-1.0189233,-1.0189233,-0.23457226
