gender,Female,height,155
count,timestamp,x,y,z
2099,1700133334021,5.3007627,-2.2050598,8.6813755
2100,1700133334026,2.8395233,-0.6368576,9.775525
2101,1700133334122,4.201824,-0.6655881,8.815451
2102,1700133334123,4.175488,-0.60573304,9.004593
2103,1700133334124,3.7086184,-0.7469909,9.006987
2104,1700133334124,3.8905778,-1.055843,9.165004
2105,1700133334159,3.8546648,-1.0103531,9.016563
2106,1700133334160,3.9097314,-0.7134721,8.9279785
2107,1700133334211,4.0462008,-0.62967503,8.9040365
2108,1700133334212,4.0318356,-0.8738836,8.966286
2109,1700133334244,3.821146,-0.8714894,8.932767
2110,1700133334245,3.9935284,-0.7469909,8.92319
2111,1700133334248,4.0438066,-0.6631939,8.839393
2112,1700133334281,4.0892963,-0.7398083,8.853758
2113,1700133334285,4.0294414,-0.79248077,8.932767
2114,1700133334317,3.9743748,-0.6967127,8.9519205
2115,1700133334324,3.9911342,-0.7278373,8.992621
2116,1700133334350,4.072537,-0.7541735,8.995016
2117,1700133334373,4.0438066,-0.5722142,9.011775
2118,1700133334401,3.9815574,-0.6392518,8.944737
2119,1700133334441,3.8498764,-0.5602432,8.942344
2120,1700133334446,3.679888,-0.41180268,8.882488
2121,1700133334448,3.7014358,-0.045489833,8.789114
2122,1700133334489,3.6176388,0.06703765,8.707711
2123,1700133334491,3.3423057,-0.016759412,8.513782
2124,1700133334503,3.1028855,-0.18674773,8.224083
2125,1700133334532,2.846706,-0.20111294,7.9343843
2126,1700133334558,2.5713725,-0.39504328,7.78355
2127,1700133334564,2.3702598,-0.38067806,7.762002
2128,1700133334589,2.087744,-0.79487497,7.797915
2129,1700133334616,1.6591818,-0.9600749,7.1849995
