gender,Female,height,160
count,timestamp,x,y,z
0,1700460299955,-2.7581203,1.0702082,9.02614
1,1700460299956,-2.7988217,1.1755531,9.057265
2,1700460299957,-2.8275523,1.2210429,9.150639
3,1700460299982,-2.9496565,1.0031705,9.25359
4,1700460300000,-2.9233203,0.9983821,9.267955
5,1700460300018,-2.8443117,1.091756,9.306262
6,1700460300034,-2.896984,0.9888053,9.416395
7,1700460300055,-2.8275523,1.2234371,9.43076
8,1700460300077,-2.8898015,1.0893618,9.478644
9,1700460300099,-2.870648,1.0247183,9.459491
10,1700460300118,-2.9041667,1.0534488,9.442732
11,1700460300134,-2.932897,1.1061212,9.382876
12,1700460300157,-2.9376855,1.0654198,9.375694
13,1700460300181,-2.9879637,0.9911995,9.404425
14,1700460300202,-2.908955,1.0869676,9.344569
15,1700460300219,-2.944868,1.1899183,9.31105
16,1700460300240,-2.9520507,1.2785037,9.287108
17,1700460300257,-2.870648,1.2210429,9.193734
18,1700460300286,-2.8898015,1.1468226,9.25359
19,1700460300303,-2.9640217,1.1971009,9.291897
20,1700460300320,-3.181894,1.2114661,9.244013
21,1700460300336,-2.837129,1.3192052,9.167398
22,1700460300354,-3.7373488,1.8722657,8.429984
23,1700460300373,-3.6128504,1.6089035,8.616732
24,1700460300397,-4.309563,1.6017209,8.283937
25,1700460300422,-3.9959226,2.0685902,7.771579
26,1700460300449,-4.5394063,2.2266076,7.2448545
27,1700460300454,-5.207389,2.111686,6.7684083
28,1700460300481,-5.497087,2.1045034,6.7109475
29,1700460300503,-5.473145,0.7182605,6.823475
30,1700460300520,-6.021417,-0.22266077,6.7324953
31,1700460300537,-5.829881,-0.5554548,6.871359
32,1700460300555,-5.9448028,-1.4437037,7.1227503
33,1700460300573,-6.435614,-2.3175871,7.5800424
34,1700460300596,-6.423643,-2.837129,7.955932
35,1700460300618,-6.397307,-3.7325604,8.226477
36,1700460300635,-6.619968,-4.72376,8.317456
37,1700460300654,-6.6079965,-5.303157,8.580819
38,1700460300673,-6.6726403,-5.365406,8.911219
39,1700460300700,-6.6295447,-5.2624555,8.774749
40,1700460300722,-6.0956373,-4.900931,8.556877
41,1700460300737,-5.719748,-4.771644,8.355764
42,1700460300754,-5.5138464,-5.422867,8.3390045
43,1700460300773,-4.9057193,-5.161899,8.322245
44,1700460300796,-4.0701427,-4.6255975,7.747637
45,1700460300818,-3.8522706,-4.510676,7.204153
46,1700460300837,-3.5290532,-4.453215,7.101202
47,1700460300853,-3.1603463,-4.5537715,7.40766
48,1700460300872,-2.966416,-4.8099513,7.750031
49,1700460300895,-2.992752,-5.00867,7.929596
50,1700460300920,-2.6024973,-5.5737014,8.212111
51,1700460300936,-2.3654714,-5.6886234,8.477868
52,1700460300954,-1.6256629,-5.5138464,8.329428
53,1700460300971,-1.151611,-5.8346696,8.14268
54,1700460300992,-1.3862427,-5.803545,7.469909
55,1700460301019,-1.1372458,-5.3725886,7.0485296
56,1700460301041,-0.7062895,-6.0142345,7.8170686
