gender,Male,height,172
count,timestamp,x,y,z
0,1699864623191,5.662287,5.662287,7.493851
1,1699864623262,5.451597,5.451597,7.264008
2,1699864623263,5.267244,5.267244,7.1849995
3,1699864623264,5.221754,5.221754,6.8306575
4,1699864623286,5.233725,5.233725,6.742072
5,1699864623302,5.3007627,5.3007627,7.089231
6,1699864623320,4.8817773,4.8817773,7.3645644
7,1699864623330,4.7022123,4.7022123,7.3765354
8,1699864623352,4.9320555,4.9320555,6.8785415
9,1699864623378,4.8482585,4.8482585,7.48188
10,1699864623402,4.6471453,4.6471453,7.9990277
11,1699864623419,4.620809,4.620809,8.106767
12,1699864623439,4.223372,4.223372,7.955932
13,1699864623463,4.3742065,4.3742065,7.656657
14,1699864623480,4.5777135,4.5777135,7.2113357
15,1699864623490,4.783615,4.783615,7.881712
16,1699864623512,4.295198,4.295198,8.597578
17,1699864623531,3.7708676,3.7708676,7.2472486
18,1699864623552,4.3646297,4.3646297,6.9599442
19,1699864623577,4.6710877,4.6710877,8.046912
20,1699864623595,3.383007,3.383007,8.279149
21,1699864623613,2.9400797,2.9400797,9.169792
22,1699864623631,3.4476504,3.4476504,8.853758
23,1699864623654,3.8307228,3.8307228,8.508993
24,1699864623678,2.719813,2.719813,7.5201874
25,1699864623696,3.6128504,3.6128504,8.779537
26,1699864623712,2.2936451,2.2936451,9.301474
27,1699864623731,1.9680338,1.9680338,7.5704656
28,1699864623753,2.255338,2.255338,7.4268136
29,1699864623777,2.7246015,2.7246015,8.303091
30,1699864623796,2.6527755,2.6527755,8.322245
31,1699864623810,2.6791117,2.6791117,8.327033
32,1699864623830,1.9680338,1.9680338,8.389283
33,1699864623852,2.4732103,2.4732103,8.532935
34,1699864623877,2.4372973,2.4372973,8.238448
35,1699864623896,2.60968,2.60968,8.963891
36,1699864623912,1.99437,1.99437,8.341399
37,1699864623931,2.183512,2.183512,8.279149
38,1699864623951,1.9800048,1.9800048,8.683769
39,1699864623971,1.99437,1.99437,8.135497
40,1699864623991,2.2840683,2.2840683,8.494628
41,1699864624014,2.1428106,2.1428106,8.394072
42,1699864624036,1.7741034,1.7741034,8.425196
43,1699864624055,1.7381904,1.7381904,7.771579
44,1699864624081,2.4732103,2.4732103,7.577648
45,1699864624098,2.2601264,2.2601264,7.723695
46,1699864624116,2.896984,2.896984,7.417237
47,1699864624138,3.2369606,3.2369606,6.811504
48,1699864624162,2.8299465,2.8299465,6.6056023
49,1699864624180,2.765303,2.765303,6.3206925
50,1699864624190,3.1435869,3.1435869,6.7923503
51,1699864624212,3.478775,3.478775,6.655881
52,1699864624231,4.134786,4.134786,5.8705826
53,1699864624252,3.13401,3.13401,5.4180784
54,1699864624277,3.5338416,3.5338416,5.920861
55,1699864624295,3.8522706,3.8522706,6.4284315
56,1699864624312,3.7373488,3.7373488,6.38773
57,1699864624331,3.6343982,3.6343982,5.6886234
58,1699864624352,4.0294414,4.0294414,5.032612
59,1699864624377,3.6415808,3.6415808,5.4204726
60,1699864624394,3.4380736,3.4380736,5.8226986
61,1699864624411,3.6511576,3.6511576,5.9041014
62,1699864624431,3.9360676,3.9360676,6.2967505
63,1699864624452,3.643975,3.643975,6.1890116
64,1699864624477,3.3566709,3.3566709,5.068525
65,1699864624494,3.490746,3.490746,4.841076
66,1699864624512,3.095703,3.095703,6.4619503
67,1699864624531,2.753332,2.753332,6.682217
68,1699864624552,3.383007,3.383007,4.43885
69,1699864624577,3.1531637,3.1531637,4.9703627
70,1699864624595,2.4349031,2.4349031,6.0740895
71,1699864624612,2.5354595,2.5354595,5.781997
72,1699864624631,2.755726,2.755726,5.080496
73,1699864624655,1.9991584,1.9991584,5.521029
74,1699864624677,2.4827871,2.4827871,5.3079453
75,1699864624695,2.4899697,2.4899697,5.925649
76,1699864624712,2.3415294,2.3415294,6.4164605
77,1699864624731,2.597709,2.597709,6.179435
78,1699864624753,2.9855695,2.9855695,5.3606176
79,1699864624777,2.8060043,2.8060043,5.9759274
80,1699864624794,2.5905263,2.5905263,6.811504
81,1699864624812,2.0207062,2.0207062,7.6015906
82,1699864624831,2.4851813,2.4851813,7.553706
83,1699864624852,2.4756045,2.4756045,7.445967
84,1699864624877,2.2625206,2.2625206,7.098808
85,1699864624894,2.4157495,2.4157495,7.2687964
86,1699864624911,2.3822308,2.3822308,7.3885064
87,1699864624931,2.4971523,2.4971523,6.871359
88,1699864624952,2.7868507,2.7868507,6.10282
89,1699864624977,2.7581203,2.7581203,5.949591
