gender,Male,height,165
count,timestamp,x,y,z
4334,1700300176934,-6.1100025,8.078036,-4.3742065
4335,1700300176934,-2.9616275,14.403518,-3.8642416
4336,1700300176935,-16.25184,-20.496761,6.4906807
4337,1700300176935,-3.2082303,1.0893618,10.532093
4338,1700300176936,-3.1723173,1.2066777,11.628637
4339,1700300176936,-2.6312277,2.3942018,12.2559185
4340,1700300176936,-1.8866309,3.3806129,10.951078
4341,1700300176937,-1.5275006,3.347094,10.31901
4342,1700300176937,-1.2593501,1.4580688,9.97185
4343,1700300176937,-1.2354081,1.8411411,9.540894
4344,1700300176938,-1.2066777,2.719813,9.057265
4345,1700300176938,-0.1340753,2.0015526,9.572019
4346,1700300176938,-0.6536171,1.1204864,10.149021
4347,1700300176939,-1.3862427,0.89782566,10.232818
4348,1700300176939,-2.2601264,1.1851299,10.196905
4349,1700300176940,-1.2114661,3.1435869,8.628703
4350,1700300176940,-1.2234371,2.9616275,8.0445175
4351,1700300176940,-0.90740246,2.2720973,7.1634517
4352,1700300176941,2.0973208,-0.7230489,7.2065473
4353,1700300176941,0.9792285,2.8993783,8.212111
4354,1700300176942,-1.6519991,1.1085154,9.940725
4355,1700300176942,-2.56419,2.4372973,12.150574
4356,1700300176942,-0.51714754,3.371036,11.331757
4357,1700300176943,2.645593,1.3072342,9.689334
4358,1700300176943,-0.7757214,-3.7732618,9.624691
4359,1700300176943,-0.6823475,-1.4269443,10.06283
4360,1700300176944,1.3575124,1.340753,9.983821
4361,1700300176944,1.3982137,1.2282255,10.09156
4362,1700300176944,1.1252748,0.4261679,10.335769
4363,1700300176945,1.448492,-0.81881696,10.58716
4364,1700300176945,1.5179238,-0.93373865,10.776301
4365,1700300176945,1.067814,-0.05267244,10.848128
4366,1700300176946,0.61052144,0.19632454,10.919954
4367,1700300176946,0.33518824,0.0047884034,10.714052
4368,1700300176946,0.24181437,-0.2705448,10.3453455
4369,1700300176947,0.50278234,-0.01436521,9.959879
4370,1700300176947,0.6584055,0.08140286,9.672575
4371,1700300176948,0.46686932,0.78050977,9.459491
4372,1700300176948,0.641646,1.1755531,9.184157
4373,1700300176949,1.4317327,0.58897364,9.67018
4374,1700300176949,1.115698,-0.107739076,9.639056
4375,1700300176950,1.1540052,-0.7254431,9.548077
4376,1700300176950,1.1540052,0.25617957,9.849746
4377,1700300176950,0.46686932,-0.7733272,10.077195
4378,1700300176951,-2.1667526,1.3718776,9.720459
4379,1700300176951,3.2369606,0.82599956,9.835381
4380,1700300176951,2.4516625,0.36631286,10.022128
4381,1700300176952,2.372654,0.35434186,10.065224
4382,1700300176952,-0.79248077,0.9696517,9.344569
4383,1700300176953,-1.0079589,0.5722142,9.363723
4384,1700300176953,-0.641646,-2.1140802,10.06283
4385,1700300176954,1.2785037,3.0933087,8.971074
4386,1700300176954,1.4987702,0.6751649,9.315839
4387,1700300176954,-0.1340753,-0.9672575,10.081984
4388,1700300176955,0.8643068,-1.079785,10.146626
4389,1700300176955,0.60812724,0.3854665,10.0341
4390,1700300176955,0.021547815,-0.12449849,9.907207
4391,1700300176956,-0.10055647,0.0,9.888053
4392,1700300176956,0.32561144,0.80684596,9.85214
4393,1700300176957,0.25378537,1.1013328,10.038888
4394,1700300176957,0.33758244,1.043872,10.232818
4395,1700300176957,0.12449849,0.94092125,10.295067
4396,1700300176958,0.08619126,0.82599956,10.295067
4397,1700300176958,0.30645782,0.40462008,10.342952
4398,1700300176958,-0.06464344,-0.30166942,10.316615
4399,1700300176959,-0.49559975,-0.06464344,9.847352
4400,1700300176959,0.050278235,0.51475334,9.516952
4401,1700300176960,0.30166942,0.5267244,9.461885
4402,1700300176960,0.17477672,0.8858546,9.40203
4403,1700300176960,0.1364695,1.0342951,9.181764
4404,1700300176961,3.064578,0.5746084,9.40203
4405,1700300176961,0.090979666,-0.08619126,9.864111
4406,1700300176962,0.25617957,-0.23223756,9.885659
4407,1700300176962,0.23942018,-0.074220255,10.077195
4408,1700300176962,-0.11252748,0.1340753,9.974244
4409,1700300176963,-0.21068975,0.45489833,9.945514
4410,1700300176963,-0.12449849,0.7038953,9.890448
4411,1700300176964,-0.4237737,0.91697925,9.892841
4412,1700300176964,-0.4333505,0.9792285,9.883265
4413,1700300176965,-0.38067806,1.2210429,9.871294
4414,1700300176965,-0.58897364,1.3263878,9.7324295
4415,1700300176966,-0.4261679,0.6799533,9.97185
4416,1700300176966,-0.39743748,0.49559975,10.0341
4417,1700300176967,-0.24420857,0.5530606,9.842564
4418,1700300176967,-0.78050977,0.61052144,9.787497
4419,1700300176968,-0.5793968,0.90021986,9.576807
4420,1700300176968,-0.2753332,0.9792285,9.457097
4421,1700300176968,-0.4285621,0.81163436,9.495404
4422,1700300176969,-0.4189853,0.9504981,9.461885
4423,1700300176969,-0.4261679,0.94092125,9.488221
4424,1700300176969,-0.35673606,0.8355764,9.500193
4425,1700300176970,-0.260968,1.0702082,9.607931
4426,1700300176970,0.0023942017,0.82599956,9.682152
4427,1700300176971,-0.17477672,0.92416185,9.718064
4428,1700300176971,-6.229713,3.052607,10.884041
4429,1700300176972,0.12928689,0.59376204,10.06283
4430,1700300176972,-0.93373865,0.9672575,10.491392
4431,1700300176972,-0.6751649,2.384625,9.557653
4432,1700300176973,-0.095768064,1.6160861,9.349358
4433,1700300176973,-0.2777274,0.61530983,9.409213
4434,1700300176974,-0.7661445,0.866701,9.849746
4435,1700300176974,0.48602295,1.1875241,10.216059
4436,1700300176974,0.50517654,1.4389153,10.206482
4437,1700300176975,0.15801731,1.4987702,9.854534
4438,1700300176975,-0.16519992,1.448492,9.557653
4439,1700300176976,-0.29688102,1.8818425,9.3421755
4440,1700300176976,-0.1316811,1.8602947,9.469068
4441,1700300176977,-0.17477672,1.3958195,9.662998
4442,1700300176977,-0.1412579,1.0223241,9.569624
4443,1700300176991,0.15562311,1.3072342,9.334992
4444,1700300176992,0.10295067,1.2162545,9.49301
4445,1700300176993,0.04070143,0.8690952,9.844957
4446,1700300176996,0.09816227,0.79726917,9.749189
4447,1700300177044,-0.033518825,1.4077905,9.770737
4448,1700300177045,-0.088585466,1.448492,9.856929
4449,1700300177061,-0.031124622,1.5873557,9.842564
4450,1700300177075,0.079008654,1.5394717,9.651027
4451,1700300177102,-0.1388637,1.163582,9.588778
4452,1700300177119,-0.19153613,1.448492,9.665392
