timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700199173797,-3.5865142,2.846706,8.700529,Male,170.0,0.06963864,-0.111177474,-0.02687807
1700199173822,-3.3782187,2.9496565,8.698134,Male,170.0,0.06963864,-0.111177474,-0.02687807
1700199173845,-3.478775,3.0693667,8.544906,Male,170.0,0.06963864,-0.111177474,-0.02687807
1700199173863,-4.1132383,2.6910827,8.719683,Male,170.0,-0.20158553,-0.26267207,0.0061086523
1700199173879,-4.6136265,2.1499932,9.040505,Male,170.0,-0.20158553,-0.26267207,0.0061086523
1700199173897,-8.377312,5.121197,7.9990277,Male,170.0,-0.20158553,-0.26267207,0.0061086523
1700199173920,-4.4939165,2.2649148,6.885724,Male,170.0,-0.59498274,-1.17897,0.69027776
1700199173945,-3.4811692,4.213795,6.265626,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199173962,-6.5505357,3.928885,6.0884547,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199173977,-6.3063273,3.359065,5.693412,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174002,-5.683835,3.0885203,5.494693,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174020,-5.00867,2.767697,5.4085016,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174046,-4.3023806,2.5713725,5.997475,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174061,-3.157952,2.0111294,6.8689647,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174079,-1.13964,-0.32800564,7.433996,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174096,3.2992098,-3.7325604,8.92319,Male,170.0,-0.9810496,-1.2009611,0.10873401
1700199174116,9.038112,-7.2352777,12.090718,Male,170.0,-5.364619,-3.6334264,-0.41538838
1700199174137,16.364368,-10.697293,13.261483,Male,170.0,-5.364619,-3.6334264,-0.41538838
1700199174163,18.277336,-13.239936,12.744335,Male,170.0,-5.364619,-3.6334264,-0.41538838
1700199174182,12.825739,-12.442666,10.749966,Male,170.0,-5.364619,-3.6334264,-0.41538838
1700199174199,8.853758,-10.386047,9.260772,Male,170.0,-5.364619,-3.6334264,-0.41538838
1700199174217,6.766014,-8.192958,8.121132,Male,170.0,-5.364619,-3.6334264,-0.41538838
1700199174237,4.927267,-6.2225304,6.5696893,Male,170.0,-5.364619,-3.6334264,-0.41538838
