timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1700460510854,-4.247314,-0.08379706,8.008605,Female,160.0,-0.6646214,0.31520647,0.44226643
1700460510876,-4.402937,-0.32561144,8.1163435,Female,160.0,-0.6646214,0.31520647,0.44226643
1700460510893,-4.074931,0.17477672,8.02297,Female,160.0,-0.6646214,0.31520647,0.44226643
1700460510912,-5.245696,0.30885202,7.9128366,Female,160.0,-0.6646214,0.31520647,0.44226643
1700460510932,-5.3678,-0.35194764,8.104373,Female,160.0,-0.6646214,0.31520647,0.44226643
1700460510955,-5.5737014,-1.163582,8.171411,Female,160.0,-0.6646214,0.31520647,0.44226643
1700460510982,-5.829881,-1.6041151,8.049306,Female,160.0,-1.568702,0.5314528,0.8698721
1700460510995,-5.9807158,-1.3599066,7.66384,Female,160.0,-1.568702,0.5314528,0.8698721
1700460511012,-5.8346696,-1.745373,7.85777,Female,160.0,-1.8008307,0.56077427,0.96883225
1700460511032,-6.0166287,-2.5498247,7.9846625,Female,160.0,-1.8008307,0.56077427,0.96883225
1700460511052,-6.0621185,-3.4476504,7.577648,Female,160.0,-2.5692992,0.55833083,0.75136423
1700460511070,-6.14831,-4.0294414,7.4627266,Female,160.0,-2.5692992,0.55833083,0.75136423
1700460511097,-6.301539,-4.2521024,7.371747,Female,160.0,-2.933375,0.46303585,0.77213365
1700460511113,-6.133945,-5.415684,7.40766,Female,160.0,-3.222925,0.31887165,0.7611381
1700460511131,-6.2967505,-6.3661823,7.6614456,Female,160.0,-3.222925,0.31887165,0.7611381
1700460511151,-5.9160724,-6.7468605,7.4124484,Female,160.0,-3.222925,0.31887165,0.7611381
1700460511171,-5.353435,-7.055712,7.091625,Female,160.0,-3.222925,0.31887165,0.7611381
1700460511195,-5.0517654,-7.1083846,6.9743094,Female,160.0,-3.222925,0.31887165,0.7611381
1700460511212,-4.663905,-7.57286,6.813898,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511232,-3.8714242,-8.094796,6.8522053,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511251,-3.1244333,-8.394072,7.0724716,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511276,-2.6623523,-8.176199,6.9647326,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511295,-2.2457612,-7.687782,6.4906807,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511311,-1.9416976,-8.027759,6.531382,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511350,-1.7046716,-8.576031,6.555324,Female,160.0,-3.2522466,0.3359759,1.2547172
1700460511362,-1.4197617,-8.078036,6.7109475,Female,160.0,-1.7898352,-0.06719518,0.65118235
1700460511383,-1.484405,-6.969521,6.9360023,Female,160.0,-1.2840388,-0.27977628,0.42394048
1700460511401,-1.8866309,-7.089231,6.4978633,Female,160.0,-1.2840388,-0.27977628,0.42394048
1700460511413,-2.6312277,-6.5744777,5.98311,Female,160.0,-1.2840388,-0.27977628,0.42394048
1700460511440,-2.908955,-6.2704144,5.2002063,Female,160.0,-1.2840388,-0.27977628,0.42394048
1700460511449,-2.980781,-6.7013707,4.9320555,Female,160.0,-1.2840388,-0.27977628,0.42394048
1700460511472,-2.8874073,-7.225701,5.130774,Female,160.0,-1.0531317,-1.423316,-0.4605924
1700460511495,-3.4237084,-7.4363904,5.3606176,Female,160.0,-1.1594223,-1.5796975,-0.58032197
1700460511512,-3.8618474,-7.577648,5.3582234,Female,160.0,-1.282817,-1.6016886,-0.60231316
1700460511530,-3.572149,-7.3166804,5.2409077,Female,160.0,-1.3206906,-1.4905112,-0.63163465
1700460511549,-3.4596214,-7.467515,5.3199162,Female,160.0,-1.3206906,-1.4905112,-0.63163465
1700460511574,-3.739743,-8.121132,5.4779334,Female,160.0,-1.3206906,-1.4905112,-0.63163465
1700460511595,-5.5760956,-8.408437,6.3063273,Female,160.0,-0.6377433,-1.1264355,-0.92485
1700460511612,-5.616797,-7.9750857,6.591237,Female,160.0,-0.6377433,-1.1264355,-0.92485
1700460511629,-4.865018,-9.246407,7.091625,Female,160.0,-0.43982297,-0.31398472,-0.5900958
1700460511649,-4.642357,-10.45069,6.1626754,Female,160.0,-0.18936823,0.4166101,-0.36041048
1700460511673,-4.5561657,-8.504205,6.505046,Female,160.0,-0.18936823,0.4166101,-0.36041048
1700460511697,-5.683835,-7.216124,5.2504845,Female,160.0,-0.18936823,0.4166101,-0.36041048
1700460511713,-6.0740895,-8.635885,4.781221,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511730,-3.7732618,-7.81228,4.9895163,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511749,-3.7732618,-6.885724,4.951209,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511773,-3.1435869,-7.3765354,5.2026005,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511795,-2.2960393,-8.319851,4.450821,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511814,-2.2744915,-9.421184,4.1419687,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511834,-2.2577322,-10.2735195,3.0693667,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511848,-1.7310078,-10.582372,2.219425,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511868,-0.9816227,-10.419566,1.7357962,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511890,-0.5650316,-10.314221,1.5849615,Female,160.0,1.3023647,0.8051204,-0.49602258
1700460511914,-0.2633622,-10.453085,1.8914193,Female,160.0,-0.42149702,0.69027776,-0.88331115
1700460511930,-0.6727707,-10.654198,2.1859062,Female,160.0,-0.16737708,0.7452556,-0.7049385
1700460511948,-0.9504981,-10.13705,2.3175871,Female,160.0,0.18936823,0.7367035,-0.6462954
1700460511968,-0.7733272,-9.085996,1.9009962,Female,160.0,0.4361578,0.5888741,-0.7635816
1700460511989,-0.22984336,-8.583213,1.7741034,Female,160.0,0.4361578,0.5888741,-0.7635816
1700460512014,0.05267244,-8.719683,1.9393034,Female,160.0,-0.19547687,0.47769663,-0.9993755
1700460512030,-0.12928689,-9.160215,2.4061728,Female,160.0,-0.5363397,0.55833083,-1.0506883
