timestamp,second,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700134998926.0,0.0,-12.8832,-4.6782703,-8.413225,0.79901177,4.219857,-0.3408628,Female,155.0
1700134998927.0,0.001,-11.978191,-1.2689269,-8.269572,1.2034045,3.5686748,-0.095294975,Female,155.0
1700134999161.0,0.235,-9.124303,0.06464344,-5.7005944,0.998153785,3.1221323,0.40439279749999996,Female,155.0
1700134999164.0,0.238,-7.0964136,-0.24899697,-2.705448,0.14172074,2.0207422,1.2730432,Female,155.0
1700134999165.0,0.239,-7.8769236,6.861782,2.920926,0.8222246,2.2516494,1.9682078,Female,155.0
1700134999166.0,0.24,-12.988544,6.126762,0.29688102,1.2657127,1.1496484,3.9107592,Female,155.0
1700134999173.0,0.247,-22.85505,-4.0054994,-2.327164,2.4654522,-1.1117748,5.3377404,Female,155.0
1700134999179.0,0.253,-36.877888,-25.957935,-1.484405,2.257758,-2.1569652,4.8979175,Female,155.0
1700134999180.0,0.254,-26.949135,-32.881966,-7.455544,0.52778757,-3.5210273,3.3878586,Female,155.0
1700134999186.0,0.26,-22.850262,-20.537462,-14.721947,-1.1105529650000001,-2.9779681,2.1594086,Female,155.0
1700134999187.0,0.261,-13.663709,-13.467384,-8.714894,-6.4983845,-3.8948767,-1.7825048,Female,155.0
1700134999208.0,0.282,-7.9583263,-14.796166,-2.1428106,-6.263812,-3.7446039,-1.9352211,Female,155.0
1700134999263.0,0.337,-3.7301662,-8.920795,-3.4332852,-3.9474111,-3.4190128,-1.45813535,Female,155.0
1700134999265.0,0.339,-1.5251064,-2.3654714,-5.035006,-1.6310102,-3.0934217,-0.9810496,Female,155.0
1700134999267.0,0.341,0.8595184,0.17956513,-4.7764325,2.4288,-2.0891593,0.18936823,Female,155.0
1700134999288.0,0.362,3.7948096,0.7517793,-3.787627,1.988977085,-1.750434475,-0.10659597749999997,Female,155.0
1700134999308.0,0.382,6.6367273,-1.6472107,-1.4389153,1.54915417,-1.41170965,-0.4025601849999999,Female,155.0
1700134999320.0,0.394,10.536881,-5.2648497,-0.46686932,1.109331255,-1.0729848249999998,-0.6985243924999999,Female,155.0
1700134999339.0,0.413,12.629414,-4.63278,-3.3423057,0.66950834,-0.73426,-0.9944886,Female,155.0
1700134999360.0,0.434,14.662091,-4.0773253,-4.7740383,0.6655377125,-0.5616142125000001,-0.98028598125,Female,155.0
1700134999381.0,0.455,13.182474,-6.0166287,-4.6830587,0.661567085,-0.38896842500000006,-0.9660833624999999,Female,155.0
1700134999402.0,0.476,7.953538,-8.860941,-7.065289,0.6575964575000001,-0.21632263750000014,-0.95188074375,Female,155.0
1700134999421.0,0.495,3.5290532,-14.0803,-8.305486,0.65362583,-0.0436768500000001,-0.9376781249999999,Female,155.0
1700134999439.0,0.513,-1.721431,-16.917429,-8.611943,0.6496552025,0.12896893749999994,-0.92347550625,Female,155.0
1700134999460.0,0.534,-16.220716,-30.312988,-8.48984,0.645684575,0.30161472499999975,-0.9092728874999999,Female,155.0
1700134999482.0,0.556,-20.089746,-28.66817,-17.31726,0.6417139475,0.4742605124999998,-0.89507026875,Female,155.0
1700134999499.0,0.573,-26.295517,-26.700138,-19.258959,0.63774332,0.6469062999999998,-0.8808676499999999,Female,155.0
1700134999519.0,0.593,-21.183897,-19.129671,-15.7323,0.6337726925,0.8195520874999999,-0.8666650312499999,Female,155.0
1700134999539.0,0.613,-23.542185,-13.572729,-16.333244,0.629802065,0.9921978749999999,-0.8524624125,Female,155.0
1700134999581.0,0.655,-17.226282,-8.798691,-13.144167,0.6258314375,1.1648436624999996,-0.8382597937499999,Female,155.0
1700134999593.0,0.667,-12.878411,-6.3661823,-10.802638,0.62186081,1.3374894499999996,-0.824057175,Female,155.0
1700134999600.0,0.674,-12.330139,-2.1068976,-8.724471,0.6178901824999999,1.5101352374999997,-0.8098545562499999,Female,155.0
1700134999618.0,0.692,-10.951078,1.6208745,-8.7771435,0.613919555,1.6827810249999997,-0.7956519375,Female,155.0
1700134999639.0,0.713,-7.654263,2.9017725,-6.8761473,0.6099489275,1.8554268124999997,-0.78144931875,Female,155.0
1700134999661.0,0.735,-6.588843,4.3287168,-4.012682,0.6059783,2.0280726,-0.7672467,Female,155.0
1700134999686.0,0.76,-8.619126,7.120356,-2.4133554,1.024421,2.1459696499999996,-0.31764990499999995,Female,155.0
1700134999699.0,0.773,-11.212047,9.172187,-2.9257145,1.4428637,2.2638667,0.13194689,Female,155.0
1700134999718.0,0.792,-11.324574,10.709264,-4.1706996,1.0897836,1.45324845,1.564425895,Female,155.0
1700134999741.0,0.815,-10.864887,13.606248,-1.4197617,0.7367035,0.6426302,2.9969049,Female,155.0
1700134999764.0,0.838,-12.629414,12.919112,1.1707647,0.15760323,0.5009095,4.912578,Female,155.0
1700134999782.0,0.856,-16.610971,11.087548,0.80924016,-0.34025193499999995,0.516792,6.0341267,Female,155.0
1700134999802.0,0.876,-21.598093,11.010934,-2.8419175,-0.8381071,0.5326745,7.1556754,Female,155.0
1700134999819.0,0.893,-30.487764,9.562442,-7.299921,-0.3801108875,0.46105054912500004,6.5457264749999995,Female,155.0
1700134999841.0,0.915,-38.67833,3.8905778,-8.817844,0.077885325,0.38942659825000003,5.93577755,Female,155.0
1700134999861.0,0.935,-49.20324,-16.529568,-7.455544,0.5358815375000001,0.317802647375,5.325828625,Female,155.0
1700134999881.0,0.955,-48.707638,-40.402153,-12.385205,0.99387775,0.24617869650000002,4.7158797,Female,155.0
1700134999901.0,0.975,-39.410954,-19.570204,-11.616667,1.4518739625,0.174554745625,4.105930775,Female,155.0
1700134999919.0,0.993,-29.982588,-29.877243,-12.34211,1.9098701750000002,0.10293079475,3.4959818499999997,Female,155.0
1700134999939.0,1.013,-18.772936,-13.400347,-12.830527,2.3678663875000003,0.031306843875000046,2.8860329250000003,Female,155.0
1700134999960.0,1.034,-12.540829,-10.01734,-9.619903,2.8258626,-0.040317107,2.276084,Female,155.0
1700134999979.0,1.053,-4.498705,-10.0508585,-5.7748146,3.011391095238095,0.3064798171428571,2.0872975476190474,Female,155.0
1700135000000.0,1.074,0.37110126,-11.518504,-3.1148565,3.1969195904761905,0.6532767412857142,1.8985110952380952,Female,155.0
1700135000019.0,1.093,3.7469256,-12.299014,0.4333505,3.3824480857142856,1.0000736654285713,1.7097246428571429,Female,155.0
1700135000039.0,1.113,7.1131735,-12.006922,1.520318,3.5679765809523807,1.3468705895714286,1.5209381904761905,Female,155.0
1700135000059.0,1.133,13.728353,-11.444284,-2.2026656,3.753505076190476,1.6936675137142858,1.3321517380952381,Female,155.0
1700135000079.0,1.153,23.302765,-9.995792,-6.8905125,3.9390335714285714,2.0404644378571426,1.1433652857142858,Female,155.0
1700135000100.0,1.174,25.787947,-9.768343,-8.020576,4.124562066666666,2.387261362,0.9545788333333334,Female,155.0
1700135000120.0,1.194,19.941305,-13.503298,-7.3765354,4.310090561904762,2.734058286142857,0.765792380952381,Female,155.0
1700135000139.0,1.213,14.777013,-15.698781,-8.48984,4.495619057142857,3.0808552102857143,0.5770059285714286,Female,155.0
1700135000160.0,1.234,7.711724,-16.146496,-10.388441,4.681147552380953,3.4276521344285715,0.38821947619047625,Female,155.0
