timestamp,x_accelerometer,y_accelerometer,z_accelerometer,gender,height,x_gyroscope,y_gyroscope,z_gyroscope
1699942958640,2.779668,1.7645266,9.3661175,Male,174.0,0.02076942,-0.03176499,-0.002443461
1699942958659,2.7988217,1.4915876,9.263166,Male,174.0,0.004886922,-0.021991149,-0.007330383
1699942958678,2.873042,1.4101849,9.217676,Male,174.0,0.004886922,-0.021991149,-0.007330383
1699942958698,2.6168625,1.6089035,9.19134,Male,174.0,0.004886922,-0.021991149,-0.007330383
1699942958720,2.6862943,1.4772224,9.244013,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958739,2.717419,1.5562311,9.26556,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958758,2.6384103,1.7645266,9.272743,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958778,2.408567,1.934515,9.334992,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958798,2.243367,1.3192052,9.018958,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958819,2.3654714,1.2737153,8.92319,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958839,1.9033904,2.3343468,8.487445,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958858,1.5059528,3.0909145,8.475474,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958879,1.0103531,3.0789435,7.501034,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958898,0.6871359,2.5617957,7.1730285,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958918,0.272939,1.8650831,6.2752028,Male,174.0,0.058643065,0.05009095,-0.056199603
1699942958940,0.11731588,0.770933,4.1635165,Male,174.0,-6.486167,-1.4110987,1.2962561
1699942958958,1.3718776,-1.6136919,1.5562311,Male,174.0,-6.486167,-1.4110987,1.2962561
1699942958978,2.5689783,-4.745308,0.31603462,Male,174.0,-6.486167,-1.4110987,1.2962561
1699942958998,4.9296613,-7.7093296,-0.18914193,Male,174.0,-6.486167,-1.4110987,1.2962561
1699942959018,6.0645127,-11.303026,-2.6719291,Male,174.0,-6.486167,-1.4110987,1.2962561
1699942959040,8.195353,-13.596671,-4.51307,Male,174.0,-6.486167,-1.4110987,1.2962561
1699942959059,10.0341,-12.641385,-4.0940847,Male,174.0,-6.7024136,-1.971873,-0.27000242
1699942959078,8.508993,-9.952697,-2.2768857,Male,174.0,-6.7024136,-1.971873,-0.27000242
1699942959098,7.800309,-9.801862,-3.2680852,Male,174.0,-6.7024136,-1.971873,-0.27000242
1699942959119,8.238448,-11.130644,-2.8898015,Male,174.0,-6.7024136,-1.971873,-0.27000242
1699942959139,7.991845,-10.6158905,-2.4612393,Male,174.0,-6.7024136,-1.971873,-0.27000242
1699942959159,7.1634517,-8.805874,-2.8993783,Male,174.0,-1.8961257,0.080634214,-0.14905111
1699942959179,6.600814,-9.045294,-2.255338,Male,174.0,-1.7935003,0.21868975,-0.064751714
1699942959199,6.4380083,-9.385271,-1.8555063,Male,174.0,-1.7935003,0.21868975,-0.064751714
1699942959219,6.172252,-8.686164,-2.5210943,Male,174.0,-0.39584067,0.3371976,0.05375614
1699942959240,5.896919,-8.283937,-3.2082303,Male,174.0,0.14660765,0.37751472,0.06352998
