gender,Male,height,180
count,timestamp,x,y,z
0,1700739748584,-2.3894134,4.2401314,7.465121
1,1700739748619,-2.303222,3.976769,7.8912888
2,1700739748620,-2.5761611,3.335123,8.504205
3,1700739748636,-2.3175871,3.335123,8.791509
4,1700739748657,-1.9249382,3.3662477,9.076419
5,1700739748677,-1.8052281,3.7708676,8.899248
6,1700739748696,-1.6160861,3.9360676,8.63828
7,1700739748715,-1.6065093,3.9671922,8.537724
8,1700739748737,-1.6591818,3.9264908,8.535329
9,1700739748756,-1.6328455,3.9312792,8.602366
10,1700739748779,-1.673547,3.9959226,8.583213
11,1700739748795,-1.5993267,4.24492,8.62152
12,1700739748817,-1.6280571,4.259285,8.341399
13,1700739748837,-1.7764976,4.048595,8.111555
14,1700739748857,-1.9369092,3.8139634,8.015787
15,1700739748877,-1.8770541,3.7588966,7.867347
16,1700739748896,-2.0350714,3.3662477,7.156269
17,1700739748915,-2.15957,3.0813377,6.1411276
18,1700739748940,-5.4444146,4.175488,4.6016555
19,1700739748960,-2.2337902,1.9728222,4.144363
20,1700739748977,-2.6910827,-0.14844051,4.805163
21,1700739748996,-3.5577838,1.0654198,4.644751
22,1700739749017,-2.9496565,0.9648633,4.55856
23,1700739749037,-3.064578,-0.1388637,5.133168
24,1700739749057,-3.3686419,-0.2657564,5.803545
25,1700739749077,-3.8738184,-1.0342951,5.023035
26,1700739749097,-1.8100165,-3.4117374,5.133168
27,1700739749116,-1.8483237,-3.5913026,5.2385135
28,1700739749140,-1.7525556,-5.767632,8.166622
29,1700739749161,-0.7326257,-7.2687964,8.860941
30,1700739749178,-0.18195933,-10.3932295,9.900024
31,1700739749196,1.484405,-12.794614,9.028535
32,1700739749217,2.135628,-17.302896,8.511387
33,1700739749239,2.3558946,-18.212692,8.37013
34,1700739749261,3.181894,-17.23107,9.627085
35,1700739749278,3.86903,-16.43859,9.13388
36,1700739749298,3.98874,-12.423512,6.775591
37,1700739749316,3.2489316,-9.952697,4.936844
38,1700739749339,2.6910827,-8.578424,3.6727054
39,1700739749360,2.2577322,-7.3047094,2.7700913
40,1700739749377,1.3742718,-5.377377,1.2689269
41,1700739749396,0.7062895,-4.1156325,-0.7541735
42,1700739749417,0.11252748,-4.984728,0.4381389
43,1700739749439,-1.970428,-4.453215,-1.2617443
44,1700739749460,-4.3239284,-5.1882353,-2.4277205
45,1700739749477,-6.009446,-6.76362,-1.721431
46,1700739749497,-7.0964136,-6.1938,-3.1842883
47,1700739749516,-7.747637,-4.5178585,-4.939238
48,1700739749539,-8.693346,-4.036624,-6.172252
49,1700739749560,-10.623073,-3.2513258,-6.6247563
50,1700739749578,-13.31655,-3.052607,-5.00867
51,1700739749596,-16.335638,-5.499481,-4.187459
52,1700739749618,-20.63323,-16.989256,-3.7421372
53,1700739749639,-20.05144,-28.807035,-4.831499
54,1700739749660,-18.09777,-33.312923,-1.3814543
55,1700739749677,-10.510546,-30.391996,2.0374656
56,1700739749698,-5.571307,-22.213404,1.5873557
57,1700739749717,-2.0278888,-16.282967,0.9576807
58,1700739749740,0.44771573,-13.290214,2.3439236
59,1700739749761,2.2960393,-9.749189,3.3279405
60,1700739749779,3.679888,-6.6415157,4.098873
61,1700739749797,4.8602295,-4.3023806,4.120421
62,1700739749818,5.485116,-3.0095115,3.7325604
63,1700739749840,5.6096144,-1.271321,2.468422
64,1700739749860,6.2584434,-0.07182605,1.946486
65,1700739749877,5.9998693,-0.36631286,1.7310078
66,1700739749898,5.389348,-2.597709,2.566584
67,1700739749917,4.280833,-6.897695,2.408567
68,1700739749940,2.7269957,-11.358093,1.2856863
69,1700739749960,1.5562311,-26.4679,2.8203697
70,1700739749978,-7.8146744,-39.521088,2.4875755
71,1700739749997,-34.75902,-45.374912,-3.1364043
72,1700739750018,-25.347414,-26.09201,-8.559271
73,1700739750039,-20.09214,-17.810467,-7.9822683
74,1700739750060,-21.064186,-10.924743,-8.137892
75,1700739750077,-19.668367,-3.8115692,-7.2472486
76,1700739750099,-15.923836,0.019153614,-6.6079965
77,1700739750117,-13.747506,4.1060557,-5.7963624
78,1700739750139,-11.621455,6.8809357,-5.45878
79,1700739750160,-10.697293,9.469068,-5.6670756
80,1700739750178,-10.534488,12.667721,-6.3925185
81,1700739750197,-11.884817,12.615048,-6.4140663
82,1700739750219,-12.337321,12.366052,-6.727707
83,1700739750239,-12.411542,12.253524,-7.3789296
84,1700739750267,-12.854469,9.26556,-7.8625584
85,1700739750281,-15.705963,4.721366,-6.5601125
86,1700739750304,-17.21431,0.45968673,-3.359065
87,1700739750331,-22.043415,-9.258378,-7.005434
88,1700739750344,-24.133553,-27.638664,-12.612655
89,1700739750369,-23.496695,-45.513775,-3.0550013
90,1700739750445,-14.829685,-38.283287,2.9640217
91,1700739750448,-9.552865,-27.131094,0.830788
92,1700739750450,-3.4141316,-19.962854,0.7398083
93,1700739750461,0.8379706,-12.969391,1.3718776
94,1700739750463,3.8905778,-6.8905125,0.9792285
95,1700739750501,6.1530986,-3.1555579,1.2808979
96,1700739750510,7.290344,-1.3479356,0.16280572
97,1700739750525,7.386112,-0.92655605,-0.5315128
98,1700739750568,6.895301,-0.533907,-1.3694834
99,1700739750569,6.327875,-0.94092125,-1.2904748
100,1700739750584,4.9943047,-1.4053963,-0.6368576
101,1700739750601,3.9001546,-1.673547,-0.48602295
102,1700739750624,2.4708161,-2.4372973,-0.038307227
103,1700739750639,1.6519991,-6.0836663,-0.39025488
104,1700739750663,1.0103531,-20.039469,-1.2904748
105,1700739750678,-5.4922986,-37.557842,-4.209007
106,1700739750700,-54.98763,-51.470547,-6.921637
107,1700739750720,-26.879702,-39.185898,-3.3327289
108,1700739750741,-22.613235,-25.670631,-2.219425
109,1700739750760,-20.089746,-16.2686,-3.2202013
110,1700739750780,-16.905458,-6.8402343,-5.00867
111,1700739750799,-13.350069,-0.4189853,-4.187459
112,1700739750821,-10.821792,3.6032736,-2.6360161
113,1700739750842,-9.813833,6.9383965,-2.1523874
114,1700739750860,-8.813056,9.119514,-2.4037786
115,1700739750879,-8.762778,10.9343195,-2.6647465
116,1700739750900,-9.0716305,12.124237,-2.918532
117,1700739750923,-9.746795,12.816162,-4.1922474
118,1700739750966,-10.941502,12.124237,-5.4061074
119,1700739750986,-11.935096,9.069236,-6.3661823
120,1700739750988,-14.8272915,5.801151,-6.7947445
121,1700739751000,-16.733076,4.120421,-6.291962
122,1700739751025,-20.13763,0.30645782,-6.0621185
123,1700739751040,-25.845407,-14.506468,-11.073183
124,1700739751061,-27.80147,-33.14054,-14.008474
125,1700739751080,-23.111229,-48.425125,-1.4652514
126,1700739751101,-16.680403,-40.969578,3.0023289
127,1700739751120,-10.481815,-26.527756,0.17477672
128,1700739751171,-2.882619,-17.053898,1.6950948
129,1700739751172,0.2753332,-9.224859,2.2960393
130,1700739751180,3.9073372,-4.0414124,2.111686
131,1700739751205,6.4547677,-1.1133038,3.3734303
132,1700739751222,7.029376,0.46686932,3.6750996
133,1700739751241,7.005434,0.6823475,3.1675289
134,1700739751261,6.811504,-0.1340753,2.1332338
135,1700739751280,6.0645127,-0.5722142,1.0103531
136,1700739751300,4.9559975,-1.1180922,0.35434186
137,1700739751321,3.7086184,-2.0398598,0.22744916
138,1700739751342,2.6743233,-4.4795513,0.023942016
139,1700739751362,1.4173675,-14.245501,0.8523358
140,1700739751382,-1.2210429,-29.115887,-1.436521
141,1700739751401,-6.6965823,-35.52038,-4.8027687
142,1700739751423,-44.352585,-49.873615,-5.566519
143,1700739751441,-26.020184,-37.598545,-1.4652514
144,1700739751462,-22.49113,-25.503036,-2.219425
145,1700739751480,-19.488802,-14.767436,-5.6766524
146,1700739751501,-15.480908,-4.522647,-6.528988
147,1700739751520,-12.512098,1.1252748,-6.0716953
148,1700739751542,-10.170568,4.8243165,-4.8219223
149,1700739751560,-9.485827,9.121908,-4.6471453
150,1700739751581,-8.62152,11.901577,-5.4300494
151,1700739751601,-9.744401,16.04594,-6.7923503
152,1700739751621,-11.247959,16.847998,-8.303091
153,1700739751641,-13.8241205,15.519216,-8.259995
154,1700739751662,-15.564705,13.898341,-8.48984
155,1700739751682,-19.065027,7.8745294,-6.9527617
156,1700739751702,-22.005108,1.1540052,-6.136339
157,1700739751721,-27.763163,-20.163967,-10.817003
158,1700739751743,-33.30574,-41.347862,-13.182474
159,1700739751760,-26.53015,-64.993,6.1507044
160,1700739751781,-17.642872,-59.11284,9.066842
161,1700739751801,-12.378023,-28.471848,3.7205894
162,1700739751822,-4.156334,-15.847221,2.5234885
163,1700739751842,0.48362875,-5.8801594,1.7549498
164,1700739751863,4.2066126,0.8499416,1.2210429
165,1700739751882,6.8689647,3.0334535,0.8810662
166,1700739751903,6.646304,3.7684734,1.3215994
167,1700739751921,7.0940194,2.6024973,1.4772224
168,1700739751944,6.8210807,0.7589619,1.4269443
169,1700739751963,5.7029886,-0.33279404,0.035913024
170,1700739751984,4.3742065,-0.6871359,-1.0103531
171,1700739752003,4.0821137,-3.098097,-0.6919243
172,1700739752024,3.2992098,-6.8881183,-0.11252748
173,1700739752043,1.9033904,-15.38514,0.2801216
174,1700739752062,0.4141969,-29.13983,-1.0271125
175,1700739752082,-17.736246,-43.308716,-4.9200845
176,1700739752104,-26.31946,-45.422794,-3.691859
177,1700739752121,-22.064962,-28.048073,-3.0358477
178,1700739752143,-19.816807,-18.856733,-4.793192
179,1700739752162,-17.420212,-10.093954,-5.6096144
180,1700739752183,-15.897499,-6.143522,-5.741296
181,1700739752201,-13.623008,-0.14844051,-4.9081135
182,1700739752223,-12.698846,4.4915223,-3.0430303
183,1700739752242,-11.877635,9.7084875,-3.5290532
184,1700739752262,-10.400413,13.8959465,-5.571307
185,1700739752281,-9.490616,15.823279,-6.220136
186,1700739752304,-10.1226845,16.915035,-6.6079965
187,1700739752321,-11.880029,16.431406,-5.6096144
188,1700739752345,-13.048399,13.204022,-5.0757074
189,1700739752362,-15.828068,7.6829934,-6.3589997
190,1700739752387,-18.368315,2.066196,-7.3885064
191,1700739752404,-22.088905,-3.2680852,-7.398083
192,1700739752424,-33.463757,-22.862232,-12.349293
193,1700739752444,-31.004911,-37.87627,-11.552023
194,1700739752464,-23.896526,-41.888954,-2.906561
195,1700739752483,-18.255789,-31.215601,-1.4173675
196,1700739752506,-12.34211,-21.076157,-1.9776106
197,1700739752524,-5.8801594,-16.007633,-0.581791
198,1700739752546,-2.3702598,-9.991004,0.7086837
199,1700739752562,-0.533907,-5.3725886,1.2785037
200,1700739752584,2.0829554,-4.010288,1.496376
201,1700739752605,4.465186,-2.6527755,1.9991584
202,1700739752624,6.567295,-1.5682021,1.8363527
203,1700739752644,8.676587,-2.2505496,1.673547
204,1700739752665,9.437943,-2.0566192,1.5011644
205,1700739752683,8.580819,-2.0949266,1.1755531
206,1700739752703,6.2345014,-3.4763808,1.1468226
207,1700739752725,4.0557775,-5.0900726,0.8283938
208,1700739752744,2.8993783,-10.979809,0.023942016
209,1700739752765,-0.12210429,-20.611683,1.661576
210,1700739752784,-6.4667387,-33.02801,-2.6743233
211,1700739752803,-44.441174,-40.93127,-4.4196963
212,1700739752829,-29.805416,-34.00724,-5.3342814
213,1700739752845,-28.998571,-21.906946,-4.9679685
214,1700739752864,-25.859772,-14.568717,-8.391677
215,1700739752884,-19.371487,-5.659893,-8.846576
216,1700739752905,-14.621389,3.5362358,-7.441179
217,1700739752923,-10.730812,12.047623,-6.5218053
218,1700739752946,-10.031705,13.256695,-6.3566055
219,1700739752964,-9.165004,12.995727,-6.579266
220,1700739752987,-8.78672,18.059464,-8.1402855
221,1700739753003,-8.963891,19.443312,-8.726865
222,1700739753023,-11.370064,14.987702,-8.544906
223,1700739753043,-13.845669,11.81778,-8.714894
224,1700739753065,-17.096994,7.505822,-8.477868
225,1700739753083,-21.31079,2.9759927,-8.030152
226,1700739753105,-24.51902,-5.5258174,-7.884106
227,1700739753123,-29.726408,-21.198261,-11.954249
228,1700739753148,-28.447905,-33.600227,-4.5394063
229,1700739753163,-21.885397,-37.895424,-0.031124622
230,1700739753184,-16.361975,-31.65853,-1.5873557
231,1700739753203,-8.767567,-22.232557,-0.92416185
232,1700739753226,-3.3063924,-13.761871,-0.37828386
233,1700739753244,0.7350199,-7.953538,0.25139117
234,1700739753264,4.630386,-4.9224787,1.1971009
235,1700739753283,6.3422403,-3.691859,3.1387985
236,1700739753305,6.8186865,-1.8722657,3.6942532
237,1700739753323,9.349358,-1.0773908,0.8595184
238,1700739753346,9.849746,-1.0127473,0.34955344
239,1700739753364,8.669404,-1.0606314,-0.9792285
240,1700739753386,6.789956,-3.9384618,-0.6560113
241,1700739753404,4.5274353,-6.1004257,0.30645782
242,1700739753425,2.6599581,-7.335834,-0.4237737
243,1700739753443,1.9321208,-12.35887,-1.8626889
244,1700739753469,-1.7836803,-25.88132,-1.3192052
245,1700739753483,-15.928624,-36.39426,-8.209718
246,1700739753505,-47.259148,-41.046192,-14.774619
247,1700739753524,-35.702335,-27.279533,-8.671799
248,1700739753546,-28.83337,-15.275007,-7.2927384
249,1700739753563,-23.22615,-7.0605006,-7.0724716
250,1700739753585,-17.611748,-1.9608512,-6.1530986
251,1700739753603,-14.29099,4.6782703,-6.5816603
252,1700739753625,-11.872847,10.072407,-6.730101
253,1700739753645,-10.0987425,12.969391,-5.671864
254,1700739753665,-8.350976,14.937425,-5.2983685
255,1700739753685,-7.7548194,16.393099,-5.535394
256,1700739753707,-8.056489,15.363592,-5.485116
257,1700739753725,-8.497022,13.857639,-5.207389
258,1700739753746,-10.34774,11.702858,-4.9105077
259,1700739753764,-13.484144,8.025364,-5.729325
260,1700739753785,-17.80089,3.8235402,-7.0126166
261,1700739753804,-24.26284,-3.6750996,-9.572019
262,1700739753825,-31.70402,-20.084957,-14.753071
263,1700739753844,-30.044838,-27.480648,-10.426748
264,1700739753865,-26.02976,-33.789368,-3.0454245
265,1700739753883,-20.767305,-29.755138,-4.43885
266,1700739753904,-12.394782,-20.700268,-3.3159695
267,1700739753923,-5.3438582,-13.910312,-0.6871359
268,1700739753945,-1.0390835,-9.734824,-0.17717093
269,1700739753963,2.846706,-6.871359,1.1851299
270,1700739753985,5.1475334,-4.9775453,1.99437
271,1700739754005,6.517017,-3.5482068,3.0669725
272,1700739754025,8.190564,-2.9592333,2.873042
273,1700739754045,9.7084875,-4.1036615,1.448492
274,1700739754066,9.528923,-4.6519337,1.9632454
275,1700739754083,8.243237,-6.05733,1.7286136
276,1700739754106,7.884106,-7.0581064,0.8379706
277,1700739754124,6.8426285,-10.656591,-1.1444284
278,1700739754147,4.7189717,-17.381905,-1.7310078
279,1700739754166,-0.89782566,-25.203762,0.51954174
280,1700739754185,-13.493721,-39.786842,-0.9792285
281,1700739754204,-40.13879,-39.805996,-10.881647
282,1700739754225,-41.065346,-26.154259,-14.67885
283,1700739754246,-35.273773,-16.745047,-11.089942
284,1700739754267,-30.152576,-8.963891,-11.135432
285,1700739754284,-22.73055,-0.4429273,-10.896012
286,1700739754307,-15.43063,7.6614456,-10.788273
287,1700739754326,-12.914324,12.318168,-10.419566
288,1700739754347,-9.308656,14.887146,-10.014946
289,1700739754364,-8.02297,19.965248,-9.911995
290,1700739754387,-8.161834,20.029892,-9.301474
291,1700739754405,-9.964667,16.282967,-8.561666
292,1700739754427,-11.671733,13.639767,-8.62152
293,1700739754446,-14.434642,10.15381,-8.980651
294,1700739754467,-20.657173,6.2823853,-10.036493
295,1700739754485,-23.654713,2.1021092,-8.844181
296,1700739754506,-26.79351,-0.521936,-10.072407
297,1700739754526,-32.333694,-15.047558,-13.627796
298,1700739754549,-31.495724,-23.652319,-9.967062
299,1700739754565,-28.579586,-34.65128,-1.0965444
300,1700739754586,-21.923704,-32.333694,-0.92895025
301,1700739754605,-14.633361,-24.133553,-1.9871874
302,1700739754627,-7.505822,-15.88074,-0.007182605
303,1700739754647,-2.707842,-10.900801,0.6368576
304,1700739754667,1.0869676,-8.111555,2.135628
305,1700739754686,4.687847,-5.793968,2.56419
306,1700739754707,6.4188547,-4.5872903,3.3159695
307,1700739754726,7.788338,-3.5865142,2.695871
308,1700739754747,8.817844,-3.5122938,1.7070658
309,1700739754765,8.645462,-3.3159695,0.81163436
310,1700739754788,7.833828,-4.8985367,1.0295067
311,1700739754805,4.9536033,-5.5880666,1.8555063
312,1700739754826,2.873042,-7.9128366,1.484405
313,1700739754847,1.5586253,-12.51928,-0.7637503
314,1700739754866,-1.9680338,-21.772871,-2.3918076
315,1700739754885,-5.379771,-30.461428,-2.2625206
316,1700739754907,-67.2627,-35.28335,-10.620679
317,1700739754926,-36.353558,-33.96175,-9.940725
318,1700739754947,-32.07033,-18.7466,-8.207323
319,1700739754965,-28.802246,-13.172897,-7.7667904
320,1700739754988,-23.116018,-7.2233067,-8.307879
321,1700739755006,-17.025167,1.4437037,-8.59279
322,1700739755026,-12.004527,9.119514,-7.627927
323,1700739755046,-10.742783,12.947843,-6.7588315
324,1700739755068,-8.26239,14.499286,-6.7253127
325,1700739755085,-7.630321,18.20551,-7.0102224
326,1700739755107,-8.65025,17.233463,-7.8912888
327,1700739755126,-9.727641,12.988544,-7.553706
328,1700739755147,-11.389217,10.766725,-7.501034
329,1700739755165,-14.259866,8.389283,-7.536947
330,1700739755186,-16.577452,4.805163,-7.6614456
331,1700739755205,-21.6364,0.4261679,-9.011775
332,1700739755228,-27.55008,-8.197746,-13.18008
333,1700739755246,-32.01766,-18.447325,-14.554352
334,1700739755266,-30.4734,-30.12624,-5.693412
335,1700739755286,-27.717672,-33.913868,-2.954445
336,1700739755307,-23.008278,-33.14054,-2.9400797
337,1700739755328,-13.395558,-26.044127,-1.7621324
338,1700739755351,-7.335834,-18.253393,3.8594532
339,1700739755365,-3.2680852,-13.359646,4.7405195
340,1700739755387,0.39983168,-9.150639,3.2609026
341,1700739755406,5.1475334,-6.6271505,2.2481554
342,1700739755426,7.941567,-4.390966,2.3535004
343,1700739755446,8.966286,-2.858677,2.695871
344,1700739755466,9.7324295,-3.0358477,2.3080103
345,1700739755486,8.291121,-2.8682537,1.0366893
346,1700739755509,6.6391215,-2.4899697,-0.30166942
347,1700739755526,4.867412,-3.406949,-1.0319009
348,1700739755548,3.2465374,-7.529764,-1.4030021
349,1700739755566,-0.39264908,-15.974113,-0.32561144
350,1700739755587,-7.0844426,-26.166231,-5.0421886
351,1700739755606,-33.80852,-29.463047,-16.065094
352,1700739755629,-36.904224,-33.253067,-8.858546
353,1700739755647,-31.546001,-19.278112,-8.92319
354,1700739755667,-29.237991,-13.467384,-8.269572
355,1700739755686,-23.743298,-10.390836,-7.553706
356,1700739755708,-18.315643,-4.096479,-6.5625067
357,1700739755726,-13.498509,2.3511062,-5.5401826
358,1700739755751,-10.16578,7.577648,-4.7644615
359,1700739755767,-8.451532,10.6398325,-4.283227
360,1700739755788,-7.489063,13.776237,-4.429273
361,1700739755806,-6.6654577,16.16565,-5.705383
362,1700739755827,-7.9272017,15.909471,-6.241684
363,1700739755847,-8.707711,12.423512,-5.681441
364,1700739755868,-10.01734,10.599131,-5.559336
365,1700739755888,-12.054806,8.135497,-6.555324
366,1700739755909,-15.17445,3.8379054,-6.8929067
367,1700739755927,-18.420988,0.24420857,-7.1347213
368,1700739755949,-23.91568,-5.08289,-8.798691
369,1700739755967,-27.688942,-11.556811,-12.634202
370,1700739755989,-27.870901,-20.800825,-8.726865
371,1700739756008,-24.96434,-32.50129,-1.1444284
372,1700739756029,-21.83512,-24.830265,-3.6607344
373,1700739756048,-13.141773,-17.750612,-3.1148565
374,1700739756067,-10.213664,-15.423448,-1.5610195
375,1700739756086,-5.470751,-13.508086,2.4636335
376,1700739756111,-1.745373,-11.070788,3.4811692
377,1700739756127,1.4149733,-8.535329,2.2744915
378,1700739756149,4.3478703,-7.103596,2.336741
379,1700739756167,6.2584434,-5.3558292,3.335123
380,1700739756191,7.062895,-3.6463692,3.2992098
381,1700739756209,6.801927,-2.4277205,2.2984335
382,1700739756229,6.631939,-3.205836,1.1683705
383,1700739756248,4.84347,-4.9823337,0.6751649
384,1700739756269,1.6663644,-8.09719,0.7757214
385,1700739756289,-1.6950948,-14.422671,1.5011644
386,1700739756311,-7.0844426,-22.045809,-2.767697
387,1700739756328,-29.941887,-27.916391,-9.543288
388,1700739756349,-28.780699,-26.956316,-10.939108
389,1700739756368,-32.61621,-19.457678,-10.101137
390,1700739756389,-26.989836,-13.251906,-10.5440645
391,1700739756407,-20.484789,-7.132327,-10.388441
392,1700739756429,-15.344439,-3.4404678,-7.5848308
393,1700739756449,-12.143391,-1.8746599,-6.289568
394,1700739756469,-10.793061,0.33518824,-6.1123967
395,1700739756489,-8.331821,6.160281,-4.8482585
396,1700739756510,-6.9000893,11.631032,-3.9145198
397,1700739756529,-7.2927384,12.696451,-6.241684
398,1700739756552,-7.4866686,9.782708,-8.307879
399,1700739756569,-8.185776,12.880805,-8.425196
400,1700739756590,-8.961497,13.546393,-7.905654
401,1700739756613,-10.589554,10.55843,-7.5968018
402,1700739756629,-13.414712,6.2608376,-8.901642
403,1700739756650,-16.498444,2.2888567,-8.676587
404,1700739756670,-20.283676,-0.90500826,-9.028535
405,1700739756691,-28.043285,-11.987768,-11.935096
406,1700739756709,-27.365725,-21.564575,-11.583148
407,1700739756728,-24.851814,-32.15413,-6.931214
408,1700739756750,-21.997925,-29.587545,-2.0446482
409,1700739756771,-15.773001,-22.304382,-1.2952632
410,1700739756789,-9.088389,-16.915035,1.3599066
411,1700739756808,-5.0900726,-12.931084,2.5833437
412,1700739756832,-1.3670892,-9.785102,1.5227122
413,1700739756849,0.4285621,-8.987833,1.5251064
414,1700739756870,2.6886885,-7.6829934,1.9680338
415,1700739756888,4.429273,-5.592855,2.5905263
416,1700739756910,5.9280434,-3.7900212,3.2010477
417,1700739756931,6.1985884,-2.846706,2.6048915
418,1700739756952,6.6654577,-3.5410242,2.540248
419,1700739756968,4.9559975,-3.8857894,1.6759412
420,1700739756990,2.801216,-6.655881,1.2330139
421,1700739757009,0.6751649,-10.254366,1.091756
422,1700739757032,-1.9632454,-16.371552,0.60573304
423,1700739757050,-8.283937,-23.829489,-3.6535518
424,1700739757070,-28.960264,-28.495789,-11.18571
425,1700739757088,-29.759928,-30.825346,-10.058042
426,1700739757110,-30.602686,-22.756887,-8.947132
427,1700739757130,-27.186161,-16.40507,-9.459491
428,1700739757152,-21.387403,-8.3390045,-9.962274
429,1700739757169,-15.701175,-0.4357447,-8.571242
430,1700739757190,-11.44189,6.0525417,-7.1059904
431,1700739757208,-10.594342,10.309433,-8.0684595
432,1700739757230,-8.683769,11.2312,-7.8027034
433,1700739757250,-7.687782,12.052411,-7.9846625
434,1700739757269,-7.513005,14.887146,-7.8984714
435,1700739757289,-8.255207,14.044387,-8.013393
436,1700739757311,-9.248801,11.130644,-8.360553
437,1700739757329,-11.032481,9.935937,-8.137892
438,1700739757350,-14.231135,7.819463,-8.224083
439,1700739757368,-18.138472,3.8402996,-7.2089415
440,1700739757390,-20.264523,-1.6903064,-4.3023806
441,1700739757410,-25.699362,-16.828844,-8.92319
442,1700739757431,-25.057714,-24.983494,-10.99178
