gender,Male,height,170
count,timestamp,x,y,z
0,1699720701767,-0.028099801,-0.028099801,0.036651913
1,1699720701927,0.017104227,0.017104227,0.04886922
2,1699720702087,-0.12095132,-0.12095132,0.07452556
3,1699720702258,-0.22113322,-0.22113322,0.10873401
4,1699720702410,-0.1685988,-0.1685988,0.18692477
5,1699720702574,0.4166101,0.4166101,0.096516706
6,1699720702732,0.23823744,0.23823744,0.16737708
7,1699720702894,0.0842994,0.0842994,0.04153884
8,1699720703058,-0.034208454,-0.034208454,0.047647487
9,1699720703213,-0.035430185,-0.035430185,0.008552114
10,1699720703377,-0.043982297,-0.043982297,0.061086524
11,1699720703535,-0.02565634,-0.02565634,0.058643065
12,1699720703696,0.028099801,0.028099801,-0.018325957
13,1699720703856,-0.042760566,-0.042760566,0.002443461
14,1699720704016,-0.07086037,-0.07086037,0.02076942
15,1699720704179,0.09896017,0.09896017,0.0061086523
16,1699720704340,0.17715092,0.17715092,0.10995574
17,1699720704499,0.2003638,0.2003638,0.32742378
18,1699720704660,0.31031954,0.31031954,-0.21868975
19,1699720704818,-0.112399206,-0.112399206,-0.028099801
20,1699720704981,0.004886922,0.004886922,0.002443461
21,1699720705142,0.019547688,0.019547688,0.009773844
22,1699720705300,0.009773844,0.009773844,0.002443461
23,1699720705462,0.0,0.0,0.0
24,1699720705621,-0.007330383,-0.007330383,-0.007330383
25,1699720705784,-0.002443461,-0.002443461,-0.0012217305
26,1699720705942,0.0036651916,0.0036651916,0.0
27,1699720706104,0.0012217305,0.0012217305,-0.0012217305
28,1699720706264,-0.002443461,-0.002443461,-0.0036651916
29,1699720706426,0.0012217305,0.0012217305,-0.0012217305
30,1699720706584,0.0012217305,0.0012217305,0.0
31,1699720706745,0.0012217305,0.0012217305,0.0012217305
32,1699720706903,0.0012217305,0.0012217305,-0.0012217305
33,1699720707066,0.0,0.0,-0.0012217305
34,1699720707227,0.0012217305,0.0012217305,0.0
35,1699720707389,0.002443461,0.002443461,0.0
36,1699720707546,-0.0012217305,-0.0012217305,-0.0012217305
37,1699720707710,-0.0012217305,-0.0012217305,-0.0012217305
38,1699720707868,0.0012217305,0.0012217305,-0.0012217305
39,1699720708029,-0.0012217305,-0.0012217305,-0.0012217305
40,1699720708189,0.0,0.0,0.0
41,1699720708351,0.0012217305,0.0012217305,0.0
42,1699720708512,0.02443461,0.02443461,0.032986723
43,1699720708670,0.689056,0.689056,0.08552113
44,1699720708830,-0.6988298,-0.6988298,3.105639
45,1699720708996,-1.6676621,-1.6676621,1.1838568
46,1699720709151,-1.1215485,-1.1215485,-0.3885103
47,1699720709312,-0.22235495,-0.22235495,0.111177474
48,1699720709469,-0.15149458,-0.15149458,-0.059864793
49,1699720709635,-0.095294975,-0.095294975,0.0
50,1699720709797,-0.028099801,-0.028099801,-0.02076942
51,1699720709956,0.0036651916,0.0036651916,-0.014660766
52,1699720710115,0.013439035,0.013439035,0.0061086523
53,1699720710278,0.05131268,0.05131268,0.007330383
54,1699720710436,0.103847094,0.103847094,-0.002443461
55,1699720710599,0.1600467,0.1600467,0.032986723
56,1699720710758,1.2669345,1.2669345,0.4801401
57,1699720710918,0.5119051,0.5119051,0.9101892
58,1699720711078,0.86620694,0.86620694,0.3811799
59,1699720711240,0.39950588,0.39950588,-0.23823744
60,1699720711399,0.43493605,0.43493605,0.30787608
61,1699720711562,0.4813618,0.4813618,-1.0152581
62,1699720711720,0.5326745,0.5326745,0.6536258
63,1699720711883,-0.08552113,-0.08552113,-0.04520403
64,1699720712042,-0.058643065,-0.058643065,-0.02565634
65,1699720712203,-0.13439035,-0.13439035,-0.052534413
66,1699720712363,-0.0720821,-0.0720821,-0.0720821
67,1699720712520,-0.028099801,-0.028099801,-0.09285152
118,1699720720716,-0.03176499,-0.03176499,0.034208454
119,1699720720864,-0.007330383,-0.007330383,0.029321533
120,1699720721025,0.021991149,0.021991149,-0.036651913
121,1699720721185,0.012217305,0.012217305,-0.0061086523
122,1699720721347,0.012217305,0.012217305,-0.02321288
123,1699720721509,-0.019547688,-0.019547688,0.0012217305
124,1699720721676,-0.008552114,-0.008552114,0.004886922
125,1699720721836,0.019547688,0.019547688,-0.002443461
126,1699720721992,-0.029321533,-0.029321533,0.30543262
127,1699720722154,0.058643065,0.058643065,0.33475417
128,1699720722314,-0.021991149,-0.021991149,-0.05009095
129,1699720722477,-0.009773844,-0.009773844,-0.043982297
130,1699720722637,-0.02687807,-0.02687807,-0.02076942
131,1699720722796,-0.02443461,-0.02443461,-0.004886922
132,1699720722955,-0.004886922,-0.004886922,-0.017104227
133,1699720723117,0.009773844,0.009773844,-0.013439035
134,1699720723279,0.018325957,0.018325957,-0.043982297
135,1699720723438,0.02443461,0.02443461,-0.039095376
136,1699720723596,0.052534413,0.052534413,-0.058643065
137,1699720723760,0.034208454,0.034208454,0.043982297
138,1699720723919,0.09162979,0.09162979,-0.02565634
139,1699720724082,0.056199603,0.056199603,0.052534413
140,1699720724241,0.04153884,0.04153884,-0.064751714
141,1699720724403,-0.014660766,-0.014660766,-0.02443461
142,1699720724562,-0.052534413,-0.052534413,0.05009095
143,1699720724724,0.047647487,0.047647487,-0.105068825
144,1699720724883,0.012217305,0.012217305,-0.07696902
145,1699720725044,0.05375614,0.05375614,-0.08552113
146,1699720725206,0.018325957,0.018325957,-0.032986723
147,1699720725364,-0.0012217305,-0.0012217305,-0.013439035
148,1699720725521,-0.014660766,-0.014660766,-0.0061086523
