timestamp,second,group,x_accelerometer,y_accelerometer,z_accelerometer,x_gyroscope,y_gyroscope,z_gyroscope,gender,height
1700134998926.0,0.0,0,-12.8832,-4.6782703,-8.413225,0.79901177,4.219857,-0.3408628,Female,155.0
1700134998927.0,0.001,0,-11.978191,-1.2689269,-8.269572,1.2034045,3.5686748,-0.095294975,Female,155.0
1700134999161.0,0.235,0,-9.124303,0.06464344,-5.7005944,0.7980992906329114,2.6868946734177217,0.8914302466455695,Female,155.0
1700134999164.0,0.238,0,-7.0964136,-0.24899697,-2.705448,0.79290307,2.6755898,0.90408057,Female,155.0
1700134999165.0,0.239,0,-7.8769236,6.861782,2.920926,-0.0036651916,2.2565362,1.5943583,Female,155.0
1700134999166.0,0.24,0,-12.988544,6.126762,0.29688102,1.2437216,2.7354546,2.2308798,Female,155.0
1700134999173.0,0.247,0,-22.85505,-4.0054994,-2.327164,1.4770721,-0.43982297,4.776966,Female,155.0
1700134999179.0,0.253,0,-36.877888,-25.957935,-1.484405,1.968207842857143,-2.8075366528571433,4.503647657142857,Female,155.0
1700134999180.0,0.254,0,-26.949135,-32.881966,-7.455544,2.0500638,-3.2021556,4.4580946,Female,155.0
1700134999186.0,0.26,0,-22.850262,-20.537462,-14.721947,-2.063328171428571,-2.5445155714285717,1.4348351714285714,Female,155.0
1700134999187.0,0.261,0,-13.663709,-13.467384,-8.714894,-2.7488935,-2.4349089,0.9309586,Female,155.0
1700134999208.0,0.282,0,-7.9583263,-14.796166,-2.1428106,-6.263812,-3.7446039,-1.9352211,Female,155.0
1700134999263.0,0.337,0,-3.7301662,-8.920795,-3.4332852,-1.7935646491228079,-3.116270198245614,-1.014529301754386,Female,155.0
1700134999265.0,0.339,0,-1.5251064,-2.3654714,-5.035006,-1.6310102,-3.0934217,-0.9810496,Female,155.0
1700134999267.0,0.341,0,0.8595184,0.17956513,-4.7764325,1.9058995,-2.4092526,-0.008552114,Female,155.0
1700134999288.0,0.362,0,3.7948096,0.7517793,-3.787627,1.183245925,-1.732566625,-0.005345071,Female,155.0
1700134999308.0,0.382,0,6.6367273,-1.6472107,-1.4389153,-0.08653924388888878,-1.2551244944444444,-0.2968126201111111,Female,155.0
1700134999320.0,0.394,0,10.536881,-5.2648497,-0.46686932,-0.05628686950000002,-0.85739301,-0.4118977157142857,Female,155.0
1700134999339.0,0.413,0,12.629414,-4.63278,-3.3423057,0.66950834,-0.73426,-0.9944886,Female,155.0
1700134999360.0,0.434,0,14.662091,-4.0773253,-4.7740383,1.01470277,-0.6339670545454545,-1.1810801863636364,Female,155.0
1700134999381.0,0.455,0,13.182474,-6.0166287,-4.6830587,0.9543460285714286,0.8683012761904763,-1.2900310238095238,Female,155.0
1700134999402.0,0.476,0,7.953538,-8.860941,-7.065289,1.3577498238095238,2.9898653285714283,-1.7499835380952382,Female,155.0
1700134999421.0,0.495,0,3.5290532,-14.0803,-8.305486,2.0980328,4.550560368421053,-1.7947221684210526,Female,155.0
1700134999439.0,0.513,0,-1.721431,-16.917429,-8.611943,2.5084162777777776,5.558127244444444,-2.1767164166666664,Female,155.0
1700134999460.0,0.534,0,-16.220716,-30.312988,-8.48984,3.5797285619047616,7.302108476190476,-1.995493180952381,Female,155.0
1700134999482.0,0.556,0,-20.089746,-28.66817,-17.31726,3.960159791304348,4.8789541391304345,-2.2943036347826085,Female,155.0
1700134999499.0,0.573,0,-26.295517,-26.700138,-19.258959,3.266372725,4.5771367125,-2.90443530625,Female,155.0
1700134999519.0,0.593,0,-21.183897,-19.129671,-15.7323,3.002489966666667,4.001458166666667,-3.354348438095238,Female,155.0
1700134999539.0,0.613,0,-23.542185,-13.572729,-16.333244,2.574700563157895,4.5558974368421055,-3.7460187157894738,Female,155.0
1700134999581.0,0.655,0,-17.226282,-8.798691,-13.144167,1.7578956547619047,4.759396785714285,-2.9663035119047616,Female,155.0
1700134999593.0,0.667,0,-12.878411,-6.3661823,-10.802638,1.6473290428571428,4.1232532285714285,-2.5801202,Female,155.0
1700134999600.0,0.674,0,-12.330139,-2.1068976,-8.724471,1.5481768999999999,4.088399079999999,-1.90834296,Female,155.0
1700134999618.0,0.692,0,-10.951078,1.6208745,-8.7771435,1.7949936,3.263717277777778,-1.5369369333333334,Female,155.0
1700134999639.0,0.713,0,-7.654263,2.9017725,-6.8761473,1.2052926,2.4601208363636364,-1.1947413545454544,Female,155.0
1700134999661.0,0.735,0,-6.588843,4.3287168,-4.012682,0.6059783,2.0280726,-0.7672467,Female,155.0
1700134999686.0,0.76,0,-8.619126,7.120356,-2.4133554,0.7298482305555556,2.1773951,-0.437209825,Female,155.0
1700134999699.0,0.773,0,-11.212047,9.172187,-2.9257145,1.4428637,2.2638667,0.13194689,Female,155.0
1700134999718.0,0.792,0,-11.324574,10.709264,-4.1706996,1.490450055,1.539624795,0.9246667045000001,Female,155.0
1700134999741.0,0.815,0,-10.864887,13.606248,-1.4197617,0.7367035,0.6426302,2.9969049,Female,155.0
1700134999764.0,0.838,0,-12.629414,12.919112,1.1707647,0.15760323,0.5009095,4.912578,Female,155.0
1700134999782.0,0.856,0,-16.610971,11.087548,0.80924016,-0.4755103815789474,0.9685107526315788,6.153341968421053,Female,155.0
1700134999802.0,0.876,0,-21.598093,11.010934,-2.8419175,-0.8381071,0.5326745,7.1556754,Female,155.0
1700134999819.0,0.893,0,-30.487764,9.562442,-7.299921,-1.9631172333333335,-0.49310398888888896,7.771835016666667,Female,155.0
