gender,Male,height,180
count,timestamp,x,y,z
0,1700739902701,0.045489833,6.993463,6.409278
1,1700739902702,-0.32800564,6.64391,6.4787097
2,1700739902721,-0.21308395,6.136339,6.1866174
3,1700739902733,0.0023942017,6.4140663,5.825093
4,1700739902753,0.15801731,6.751649,5.5521536
5,1700739902773,0.16280572,6.730101,5.6215854
6,1700739902794,-0.46447513,6.7923503,5.8322754
7,1700739902814,-0.07182605,7.1634517,6.1770406
8,1700739902833,-0.29688102,7.019799,5.829881
9,1700739902853,-0.5722142,7.457938,5.7029886
10,1700739902874,-0.6631939,6.873753,5.8562174
11,1700739902895,-0.8643068,6.6391215,5.33907
12,1700739902914,-0.9911995,6.1123967,4.596867
13,1700739902933,-0.94570965,4.6806645,4.175488
14,1700739902953,-0.93852705,3.667917,3.1196449
15,1700739902973,-0.878672,3.8618474,2.087744
16,1700739902994,-0.51475334,3.3399115,1.3934253
17,1700739903014,0.05746084,2.2505496,1.6639702
18,1700739903034,0.7757214,2.2864625,2.528277
19,1700739903053,2.5689783,4.249708,4.8219223
20,1700739903074,3.4931402,3.2680852,7.57286
21,1700739903094,5.6335564,-0.0047884034,11.573571
22,1700739903115,4.357447,-5.3247046,15.998055
23,1700739903133,6.7468605,-11.575965,20.594923
24,1700739903153,1.8579005,-10.407595,18.883068
25,1700739903174,0.81881696,-9.246407,17.01559
26,1700739903195,0.49799395,-6.727707,13.939042
27,1700739903214,0.019153614,-4.582502,11.358093
28,1700739903233,-0.6536171,-3.1148565,9.65821
29,1700739903253,-1.0534488,-3.0669725,8.329428
30,1700739903274,-1.9201498,-1.982399,7.201759
31,1700739903294,-1.9009962,0.10295067,5.825093
32,1700739903314,-1.685518,0.641646,5.2049947
33,1700739903334,-3.5889084,-0.6823475,4.757279
34,1700739903354,-2.918532,-0.05267244,3.5410242
35,1700739903374,-2.456451,-0.074220255,2.4301147
36,1700739903395,-2.9400797,-0.6775591,2.219425
37,1700739903414,-4.357447,-2.44448,2.3894134
38,1700739903434,-6.385336,-3.5553896,2.432509
39,1700739903453,-8.710106,-6.3901243,2.5498247
40,1700739903474,-12.8927765,-12.588713,3.572149
41,1700739903495,-15.061923,-21.246145,7.639898
42,1700739903515,-19.88624,-25.574863,12.787432
43,1700739903533,-12.476185,-25.210943,14.317327
44,1700739903554,-10.539276,-23.228544,13.484144
45,1700739903574,-7.771579,-19.019539,11.226412
46,1700739903595,-4.4699745,-14.501679,8.860941
47,1700739903614,-0.90500826,-10.809821,6.7109475
48,1700739903634,1.6807296,-7.8625584,4.795586
49,1700739903653,3.9911342,-5.8107276,2.707842
50,1700739903676,7.2233067,-4.8745947,1.4987702
51,1700739903697,7.21373,-3.4596214,0.15801731
52,1700739903714,9.370906,-1.6639702,-1.6567876
53,1700739903734,11.408371,-3.0621839,-0.9648633
